datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2016-03-01T00:00:00;1177;502;148;1470;0;50;2641;4070;2805;495;116;1227;13773;12155;331;11238;3463
2016-03-01T00:15:00;1177;493;160;1345;0;50;2631;4104;2783;450;63;1326;13554;12049;457;11294;3288
2016-03-01T00:30:00;1176;504;169;1255;0;50;2634;4102;2760;441;39;1326;13388;11964;465;11263;3193
2016-03-01T00:45:00;1175;513;168;1176;0;50;2636;4099;2765;439;78;1260;13275;11931;540;11199;3160
2016-03-01T01:00:00;1173;499;167;1105;0;50;2641;4104;2783;436;121;1207;13160;11888;495;11171;3115
2016-03-01T01:15:00;1173;496;174;1026;0;50;2639;4098;2737;438;104;1211;13076;11877;490;11123;3023
2016-03-01T01:30:00;1172;492;174;946;0;50;2636;4087;2707;441;61;1246;13019;11900;424;11117;2895
2016-03-01T01:45:00;1172;492;169;879;0;50;2628;4073;2673;440;26;1239;12930;11883;450;11053;2788
2016-03-01T02:00:00;1162;506;164;828;0;50;2638;4094;2617;441;242;1156;12834;11842;710;10946;2952
2016-03-01T02:15:00;1162;504;151;793;0;50;2634;4091;2508;440;235;1189;12772;11829;714;10862;2895
2016-03-01T02:30:00;1161;504;152;751;0;50;2636;4093;2512;444;229;1168;12742;11839;717;10853;2847
2016-03-01T02:45:00;1163;506;155;726;0;50;2631;4089;2491;447;60;1188;12796;11915;721;10846;2660
2016-03-01T03:00:00;1162;493;181;712;0;50;2633;4092;2391;445;45;1189;12768;11876;866;10750;2643
2016-03-01T03:15:00;1163;508;199;706;0;50;2633;4080;2352;447;110;1159;12789;11885;924;10671;2736
2016-03-01T03:30:00;1160;509;210;710;0;50;2634;4077;2369;450;110;1128;12814;11894;927;10658;2749
2016-03-01T03:45:00;1154;503;221;752;0;50;2632;4081;2368;445;109;1138;12840;11868;951;10664;2789
2016-03-01T04:00:00;1155;504;245;787;0;50;2635;4068;2431;449;101;1195;12970;11939;992;10778;2842
2016-03-01T04:15:00;1159;493;282;822;0;50;2629;4091;2486;451;90;1197;13071;11968;1030;10854;2896
2016-03-01T04:30:00;1162;500;320;833;0;50;2622;4109;2508;455;75;1198;13176;12023;992;10892;2940
2016-03-01T04:45:00;1159;500;353;845;0;50;2615;4126;2517;472;192;1212;13364;12167;886;10942;3099
2016-03-01T05:00:00;1163;508;354;868;0;50;2608;4150;2587;489;9;1271;13612;12391;883;11105;2952
2016-03-01T05:15:00;1167;503;367;903;0;50;2612;4192;2669;491;35;1290;13801;12532;895;11254;3025
2016-03-01T05:30:00;1165;500;384;917;0;50;2613;4199;2765;495;31;1204;14129;12828;578;11276;3047
2016-03-01T05:45:00;1168;497;378;906;0;50;2614;4216;2916;509;47;1216;14461;13177;418;11471;3046
2016-03-01T06:00:00;1167;501;389;870;0;50;2607;4231;3135;520;69;1404;15137;13878;161;11897;3046
2016-03-01T06:15:00;1168;505;413;858;0;50;2624;4257;3427;531;237;1519;15835;14563;85;12358;3231
2016-03-01T06:30:00;1163;516;425;856;0;50;2645;4266;3650;535;284;1526;16369;15087;42;12622;3294
2016-03-01T06:45:00;1163;502;449;844;1;50;2656;4273;3762;552;591;1538;16739;15446;19;12781;3600
2016-03-01T07:00:00;1165;497;471;828;9;50;2645;4277;3892;553;423;1638;16979;15671;27;13005;3443
2016-03-01T07:15:00;1168;506;491;795;35;50;2659;4286;3984;557;638;1639;17181;15861;19;13125;3683
2016-03-01T07:30:00;1166;502;510;733;106;50;2659;4286;4039;561;392;1664;17284;15935;23;13209;3459
2016-03-01T07:45:00;1167;499;547;668;172;50;2657;4288;4062;560;461;1757;17406;16019;27;13324;3564
2016-03-01T08:00:00;1164;510;553;628;236;50;2652;4288;4050;556;681;1761;17512;16095;16;13307;3822
