datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2016-12-01T00:00:00;1163;448;810;5163;0;51;2507;3367;1338;579;107;979;14256;8284;408;8770;7742
2016-12-01T00:15:00;1162;448;809;5193;0;50;2506;3399;1304;567;101;1116;14031;8030;601;8892;7763
2016-12-01T00:30:00;1162;423;804;5199;0;49;2504;3374;1248;564;65;1188;13911;7907;712;8878;7702
2016-12-01T00:45:00;1163;413;809;5198;0;49;2503;3340;1196;563;29;1095;13687;7681;729;8697;7661
2016-12-01T01:00:00;1156;421;805;5207;0;49;2508;3309;1178;572;108;1076;13591;7580;586;8643;7746
2016-12-01T01:15:00;1155;416;813;5199;0;49;2503;3277;1163;565;62;1101;13494;7482;618;8609;7694
2016-12-01T01:30:00;1157;417;809;5186;0;49;2505;3285;1122;563;53;1103;13387;7393;650;8578;7671
2016-12-01T01:45:00;1157;411;796;5188;0;48;2501;3289;1087;564;37;1067;13284;7301;664;8508;7637
2016-12-01T02:00:00;1157;413;789;5239;0;48;2507;3266;1065;571;43;1066;13184;7156;750;8475;7689
2016-12-01T02:15:00;1157;411;788;5249;0;49;2504;3245;1079;568;40;1029;13122;7085;786;8425;7694
2016-12-01T02:30:00;1157;409;791;5286;0;49;2502;3238;1096;566;35;1036;13129;7053;816;8438;7727
2016-12-01T02:45:00;1157;410;791;5291;0;49;2500;3248;1102;564;31;1033;13204;7122;829;8447;7729
2016-12-01T03:00:00;1156;409;789;5325;0;49;2505;3286;1091;563;27;1029;13235;7121;825;8474;7755
2016-12-01T03:15:00;1156;407;786;5333;0;49;2496;3275;1110;564;10;1016;13193;7074;830;8461;7741
2016-12-01T03:30:00;1156;410;789;5391;0;49;2499;3277;1120;568;3;1022;13234;7054;857;8486;7798
2016-12-01T03:45:00;1156;407;797;5427;0;49;2500;3282;1124;567;2;1042;13256;7032;885;8515;7838
2016-12-01T04:00:00;1142;406;800;5450;0;49;2509;3283;1153;579;3;1092;13378;7129;894;8616;7850
2016-12-01T04:15:00;1153;408;795;5456;0;49;2508;3303;1158;583;3;1052;13483;7231;869;8604;7864
2016-12-01T04:30:00;1154;410;787;5492;0;49;2513;3318;1185;586;5;1006;13602;7323;802;8608;7897
2016-12-01T04:45:00;1155;406;780;5481;0;49;2516;3344;1266;592;3;985;13630;7370;813;8703;7874
2016-12-01T05:00:00;1155;412;781;5495;0;49;2512;3294;1334;605;15;994;13999;7724;826;8739;7907
2016-12-01T05:15:00;1157;409;783;5597;0;49;2515;3216;1443;611;9;972;14154;7774;782;8757;8004
2016-12-01T05:30:00;1157;408;798;5577;0;50;2515;3209;1482;611;3;1008;14379;8004;651;8825;7993
2016-12-01T05:45:00;1161;412;808;5607;0;50;2515;3210;1544;613;56;1001;14808;8393;365;8883;8094
2016-12-01T06:00:00;1159;412;806;5733;0;50;2505;3196;1523;625;73;1223;15556;9017;463;9072;8233
2016-12-01T06:15:00;1161;408;807;5777;0;50;2504;3192;1540;651;206;1273;16240;9657;200;9160;8409
2016-12-01T06:30:00;1164;433;813;5824;0;50;2506;3192;1619;671;483;1334;16751;10114;1;9322;8767
2016-12-01T06:45:00;1167;423;814;5846;0;50;2505;3210;1795;687;692;1352;17192;10532;1;9549;8992
2016-12-01T07:00:00;1170;401;815;5879;0;50;2492;3184;1837;694;556;1442;17693;11000;2;9649;8871
2016-12-01T07:15:00;1172;417;814;5913;3;50;2505;3190;1893;715;812;1510;18100;11371;3;9813;9181
2016-12-01T07:30:00;1175;427;817;5891;2;50;2504;3201;1929;716;956;1565;18357;11647;0;9915;9318
2016-12-01T07:45:00;1178;449;814;5900;3;50;2505;3178;1947;722;1099;1601;18531;11814;1;9953;9493
2016-12-01T08:00:00;1177;446;814;5899;18;51;2502;3214;1951;752;1111;1623;18647;11916;0;10042;9516
2016-12-01T08:15:00;1178;445;815;5913;48;51;2501;3285;1980;749;969;1650;18764;11987;1;10165;9419
2016-12-01T08:30:00;1177;425;805;5932;91;51;2502;3299;2002;752;1045;1680;18794;11967;0;10235;9526
2016-12-01T08:45:00;1181;427;799;5917;150;51;2502;3306;2012;755;916;1656;18747;11882;1;10231;9441
2016-12-01T09:00:00;1182;436;800;5889;208;51;2504;3302;2014;761;791;1692;18722;11826;1;10273;9357
2016-12-01T09:15:00;1180;443;795;5843;259;51;2501;3293;1980;777;771;1710;18771;11875;1;10261;9342
2016-12-01T09:30:00;1176;453;742;5795;318;51;2501;3298;1977;791;913;1647;18848;11994;1;10214;9448
2016-12-01T09:45:00;1175;433;721;5841;368;51;2501;3301;1987;792;848;1623;18919;11989;2;10204;9437
2016-12-01T10:00:00;1177;443;722;5881;451;51;2503;3308;2043;787;789;1601;18941;11887;1;10242;9514
2016-12-01T10:15:00;1178;434;723;5873;522;51;2503;3307;2088;804;767;1582;18963;11845;2;10284;9548
2016-12-01T10:30:00;1180;437;726;5878;592;51;2502;3301;2122;782;756;1600;19040;11845;1;10307;9620
2016-12-01T10:45:00;1182;410;726;5936;649;51;2501;3301;2163;782;649;1601;19052;11742;2;10348;9603
2016-12-01T11:00:00;1181;412;724;5953;708;51;2458;3301;2226;778;374;1556;19098;11713;42;10319;9403
2016-12-01T11:15:00;1179;426;725;6017;745;51;2500;3294;2251;781;353;1502;19123;11636;2;10328;9496
2016-12-01T11:30:00;1181;419;723;6108;783;51;2503;3301;2253;782;309;1494;19122;11509;67;10333;9574
2016-12-01T11:45:00;1182;412;725;6162;806;51;2499;3295;2215;783;270;1487;19061;11369;94;10279;9608
2016-12-01T12:00:00;1183;407;728;6081;837;50;2500;3311;2153;785;173;1503;18952;11307;23;10252;9459
2016-12-01T12:15:00;1185;406;729;6098;851;50;2499;3299;2146;778;95;1590;18873;11195;129;10312;9414
2016-12-01T12:30:00;1186;407;730;6116;860;50;2500;3301;2143;773;103;1605;18869;11163;154;10322;9452
2016-12-01T12:45:00;1188;407;728;6109;864;50;2498;3300;2146;765;81;1625;18858;11157;110;10334;9427
2016-12-01T13:00:00;1185;433;728;6132;855;50;2503;3315;2144;768;283;1588;18916;11202;37;10318;9666
2016-12-01T13:15:00;1180;423;730;6137;849;50;2499;3318;2135;780;269;1543;18797;11081;16;10275;9638
2016-12-01T13:30:00;1175;410;731;6172;812;51;2500;3305;2154;779;219;1517;18714;11000;70;10255;9570
2016-12-01T13:45:00;1178;406;730;6189;744;51;2499;3302;2153;774;70;1547;18543;10879;189;10275;9368
2016-12-01T14:00:00;1175;435;722;6184;681;51;2499;3308;2160;776;171;1490;18517;10930;54;10233;9419
2016-12-01T14:15:00;1175;434;725;6187;609;51;2501;3306;2180;776;207;1498;18476;10955;81;10261;9388
2016-12-01T14:30:00;1178;428;728;6183;551;51;2499;3296;2192;788;210;1480;18492;11030;56;10255;9329
2016-12-01T14:45:00;1177;432;728;6185;464;51;2498;3314;2172;790;352;1444;18440;11063;57;10218;9389
2016-12-01T15:00:00;1180;409;728;6200;353;51;2495;3338;2160;800;152;1461;18504;11223;54;10254;9073
2016-12-01T15:15:00;1184;413;729;6256;250;51;2496;3334;2191;806;169;1455;18457;11223;54;10282;9052
2016-12-01T15:30:00;1188;429;731;6365;168;51;2498;3311;2196;809;168;1458;18440;11176;68;10272;9100
2016-12-01T15:45:00;1193;435;735;6422;92;51;2497;3304;2201;810;249;1441;18463;11214;66;10253;9177
2016-12-01T16:00:00;1192;411;766;6455;35;51;2491;3273;2211;799;251;1540;18539;11283;56;10314;9161
2016-12-01T16:15:00;1194;413;810;6489;9;51;2500;3274;2211;800;389;1523;18653;11346;22;10308;9355
2016-12-01T16:30:00;1194;437;815;6482;5;51;2496;3272;2214;800;421;1561;18865;11564;1;10343;9405
2016-12-01T16:45:00;1195;442;816;6459;0;51;2498;3280;2213;797;580;1602;19037;11763;2;10390;9543
2016-12-01T17:00:00;1196;429;816;6498;0;51;2493;3255;2117;796;579;1592;19240;11926;1;10253;9569
2016-12-01T17:15:00;1199;431;818;6534;0;51;2496;3258;2129;798;575;1605;19342;11990;2;10286;9608
2016-12-01T17:30:00;1199;425;817;6569;0;51;2495;3254;2134;796;594;1637;19387;12001;1;10316;9655
2016-12-01T17:45:00;1197;421;817;6656;0;50;2497;3251;2137;780;553;1558;19237;11764;41;10223;9694
2016-12-01T18:00:00;1192;424;817;6708;0;48;2498;3250;2124;762;518;1494;19152;11627;45;10128;9707
2016-12-01T18:15:00;1193;415;817;6726;0;44;2498;3253;2108;761;410;1535;19028;11485;45;10155;9605
2016-12-01T18:30:00;1198;413;819;6781;0;44;2499;3258;2084;760;370;1563;19041;11441;45;10164;9625
2016-12-01T18:45:00;1200;411;819;6832;0;44;2498;3259;2057;761;387;1594;19061;11411;27;10169;9693
2016-12-01T19:00:00;1201;412;817;6813;0;44;2501;3281;1975;757;401;1613;18894;11264;11;10127;9688
2016-12-01T19:15:00;1201;411;818;6842;0;44;2499;3258;1947;750;294;1598;18742;11082;7;10052;9610
2016-12-01T19:30:00;1199;407;818;6854;0;44;2483;3251;1916;745;170;1574;18604;10933;10;9969;9492
