datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2019-06-01T00:00:00;1151;586;899;396;0;32;1867;2430;539;990;162;316;10878;9583;130;6142;3226
2019-06-01T00:15:00;1151;578;878;412;0;32;1865;2429;509;969;146;317;10657;9368;195;6089;3197
2019-06-01T00:30:00;1147;561;837;413;0;32;1866;2367;484;978;118;316;10438;9188;230;6011;3108
2019-06-01T00:45:00;1151;586;816;421;0;32;1862;2309;468;940;72;318;10400;9163;284;5897;3078
2019-06-01T01:00:00;1145;602;798;435;0;32;1863;2266;473;882;96;317;10217;8984;142;5801;3108
2019-06-01T01:15:00;1138;566;804;454;0;32;1862;2250;468;839;64;316;10043;8786;121;5735;3058
2019-06-01T01:30:00;1140;559;810;468;0;32;1863;2242;457;833;26;317;9921;8643;133;5712;3035
2019-06-01T01:45:00;1143;563;797;506;0;32;1861;2180;449;828;27;317;9818;8515;188;5634;3068
2019-06-01T02:00:00;1146;600;806;535;0;32;1865;2109;448;815;44;317;9803;8463;108;5554;3163
2019-06-01T02:15:00;1146;573;810;574;0;32;1863;2091;446;813;48;318;9775;8392;166;5531;3183
2019-06-01T02:30:00;1149;558;816;604;0;32;1867;2065;442;819;38;316;9700;8280;216;5509;3197
2019-06-01T02:45:00;1153;558;820;643;0;32;1869;2059;443;813;37;314;9678;8216;245;5498;3243
2019-06-01T03:00:00;1152;565;852;684;0;32;1872;2063;444;834;42;315;9672;8136;203;5527;3327
2019-06-01T03:15:00;1154;568;880;705;0;32;1871;2039;442;830;35;316;9628;8043;276;5497;3374
2019-06-01T03:30:00;1146;567;906;737;0;32;1872;2008;443;833;3;318;9566;7923;370;5474;3391
2019-06-01T03:45:00;1148;567;922;787;0;32;1865;1961;445;803;2;319;9632;7923;385;5393;3458
2019-06-01T04:00:00;1157;580;907;865;0;32;1863;1854;433;741;3;319;9649;7878;484;5210;3544
2019-06-01T04:15:00;1140;579;914;914;0;32;1861;1790;431;737;5;318;9682;7854;476;5137;3584
2019-06-01T04:30:00;1140;566;942;954;0;32;1861;1768;432;742;3;318;9731;7835;390;5121;3637
2019-06-01T04:45:00;1141;571;973;984;2;32;1866;1721;432;732;4;319;9719;7760;469;5070;3707
2019-06-01T05:00:00;1153;580;941;1051;10;32;1865;1713;430;709;6;319;9689;7687;400;5036;3773
2019-06-01T05:15:00;1158;573;920;1170;25;32;1865;1697;428;706;3;319;9655;7541;472;5015;3881
2019-06-01T05:30:00;1159;571;928;1234;68;32;1863;1663;429;706;3;317;9716;7486;555;4978;3995
2019-06-01T05:45:00;1164;570;977;1299;147;32;1859;1674;428;697;3;319;9852;7429;674;4976;4192
2019-06-01T06:00:00;1162;604;993;1339;254;32;1861;1839;427;695;7;315;10125;7539;494;5137;4391
2019-06-01T06:15:00;1166;619;972;1327;397;32;1861;1894;431;697;8;316;10277;7581;490;5199;4521
2019-06-01T06:30:00;1169;607;1010;1318;570;32;1861;1871;431;696;6;315;10423;7526;416;5174;4712
2019-06-01T06:45:00;1168;595;1014;1276;785;32;1860;1913;432;707;4;315;10572;7498;410;5227;4874
2019-06-01T07:00:00;1173;590;1032;1166;1057;32;1853;2015;430;748;27;316;10847;7592;315;5362;5077
2019-06-01T07:15:00;1180;589;1009;1093;1346;31;1856;2025;433;743;43;315;11072;7625;249;5372;5291
2019-06-01T07:30:00;1183;590;1001;1020;1671;31;1855;2047;432;753;24;314;11307;7616;224;5401;5520
2019-06-01T07:45:00;1180;594;983;927;2040;31;1855;2070;431;747;15;314;11557;7607;210;5417;5770
2019-06-01T08:00:00;1186;591;940;903;2434;31;1852;2164;430;764;26;314;11830;7554;172;5524;6111
2019-06-01T08:15:00;1191;589;891;925;2808;31;1853;2191;433;759;24;314;12090;7466;171;5549;6459
2019-06-01T08:30:00;1187;566;860;919;3190;31;1849;2180;433;759;33;314;12349;7380;179;5535;6786
2019-06-01T08:45:00;1187;553;825;880;3591;31;1844;2141;435;735;34;313;12557;7262;175;5468;7101
2019-06-01T09:00:00;1187;569;795;924;3987;31;1842;2076;444;734;273;313;12806;7100;166;5409;7766
2019-06-01T09:15:00;1183;556;776;1022;4381;31;1840;2014;442;731;157;313;12905;6727;170;5340;8106
