datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2015-06-01T00:00:00;993;495;315;3763;0;24;2280;2947;387;361;430;970;10748;6670;138;6945;6020
2015-06-01T00:15:00;992;484;330;3786;0;24;2283;2868;407;206;390;948;10622;6506;228;6712;6006
2015-06-01T00:30:00;991;477;358;3807;0;24;2275;2827;446;356;362;936;10468;6304;351;6840;6019
2015-06-01T00:45:00;992;476;368;3780;0;24;2277;2802;453;351;345;986;10359;6211;417;6869;5985
2015-06-01T01:00:00;992;482;377;3715;0;24;2287;2748;464;340;318;965;10299;6207;494;6804;5908
2015-06-01T01:15:00;992;481;383;3738;0;24;2282;2722;479;330;293;880;10207;6086;443;6693;5911
2015-06-01T01:30:00;991;487;372;3661;0;24;2282;2715;476;324;306;923;10109;6077;472;6720;5841
2015-06-01T01:45:00;991;476;373;3596;0;24;2283;2704;459;322;289;927;10034;6066;503;6695;5749
2015-06-01T02:00:00;992;484;382;3481;0;24;2287;2604;450;323;404;992;9958;6094;492;6656;5767
2015-06-01T02:15:00;993;484;385;3433;0;24;2287;2589;464;325;416;1117;9927;6109;648;6782;5735
2015-06-01T02:30:00;992;490;383;3362;0;24;2285;2587;481;324;424;1140;9940;6196;712;6817;5675
2015-06-01T02:45:00;992;479;376;3288;0;24;2291;2628;497;329;361;1142;9927;6264;698;6887;5520
2015-06-01T03:00:00;994;478;372;3229;0;24;2304;2772;538;338;220;1044;10016;6414;471;6996;5317
2015-06-01T03:15:00;992;486;374;3146;0;24;2308;2823;583;347;203;1018;10025;6506;493;7079;5225
2015-06-01T03:30:00;993;483;370;3076;0;24;2309;2822;583;354;191;1028;10077;6631;421;7096;5137
2015-06-01T03:45:00;994;476;374;3010;0;24;2306;2829;623;205;204;1014;10147;6763;354;6977;5082
2015-06-01T04:00:00;994;476;369;2937;0;24;2305;2883;779;352;252;956;10273;6967;529;7275;5052
2015-06-01T04:15:00;994;482;355;2824;0;24;2304;2931;895;352;240;993;10353;7175;683;7475;4919
2015-06-01T04:30:00;995;486;348;2788;0;24;2300;2975;976;353;238;981;10448;7312;628;7585;4879
2015-06-01T04:45:00;994;476;339;2703;0;24;2277;3050;1132;354;235;1023;10605;7564;558;7836;4771
2015-06-01T05:00:00;995;478;330;2608;3;24;2270;3121;1236;354;276;1003;10877;7936;634;7984;4714
2015-06-01T05:15:00;997;473;330;2515;10;24;2251;3213;1315;356;267;1065;11104;8250;555;8200;4616
2015-06-01T05:30:00;998;485;333;2358;35;24;2246;3254;1345;209;285;1246;11468;8742;391;8300;4518
2015-06-01T05:45:00;1000;479;331;2217;75;24;2270;3292;1450;362;273;1347;11859;9236;208;8721;4399
2015-06-01T06:00:00;1000;479;330;2127;130;24;2266;3355;1532;361;101;1454;12734;10148;195;8968;4191
2015-06-01T06:15:00;1000;483;329;2023;223;24;2281;3383;1670;365;221;1465;13374;10800;39;9164;4303
2015-06-01T06:30:00;1000;493;323;1997;338;24;2306;3248;1959;376;372;1498;13747;11090;3;9387;4547
2015-06-01T06:45:00;1002;495;323;1911;471;24;2323;3127;2222;386;326;1551;14063;11359;2;9609;4552
2015-06-01T07:00:00;1003;479;320;1763;615;24;2325;3143;2441;371;186;1634;14557;11859;82;9914;4390
2015-06-01T07:15:00;990;485;328;1636;773;24;2326;3162;2469;386;184;1685;14868;12131;46;10028;4420
2015-06-01T07:30:00;990;482;327;1575;923;24;2323;3163;2509;224;297;1724;15090;12265;45;9943;4618
2015-06-01T07:45:00;989;480;310;1529;1078;24;2323;3128;2628;438;183;1832;15337;12420;62;10349;4593
2015-06-01T08:00:00;988;478;294;1527;1280;24;2325;3140;2757;442;152;1851;15634;12533;67;10515;4743
2015-06-01T08:15:00;987;471;316;1534;1479;24;2327;3178;2821;228;126;1864;15784;12454;94;10418;4937
2015-06-01T08:30:00;985;495;300;1492;1688;24;2327;3174;2807;230;138;1838;15893;12413;89;10376;5122
2015-06-01T08:45:00;985;481;289;1451;1908;24;2325;3187;2837;238;87;1901;16009;12362;149;10488;5225
2015-06-01T09:00:00;989;488;287;1459;2104;24;2324;3190;2904;241;42;1834;15965;12116;115;10493;5393
2015-06-01T09:15:00;988;489;293;1469;2309;24;2324;3190;2829;243;47;1869;16069;11998;159;10455;5619
2015-06-01T09:30:00;983;492;267;1455;2529;24;2324;3190;2686;263;131;1879;16209;11959;81;10342;5881
2015-06-01T09:45:00;981;490;251;1424;2781;24;2323;3163;2666;264;113;1832;16371;11915;91;10248;6064
2015-06-01T10:00:00;985;482;247;1388;2931;24;2325;3139;2710;267;225;1753;16459;11893;44;10194;6282
2015-06-01T10:15:00;986;487;241;1327;3095;24;2323;3158;2703;268;194;1741;16521;11858;48;10193;6354
