datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2018-11-01T00:00:00;1185;398;714;2945;0;38;1985;4032;1461;1028;21;390;12442;8783;503;8896;5301
2018-11-01T00:15:00;1187;385;691;2912;0;38;1985;4026;1431;1021;4;391;12226;8623;568;8854;5217
2018-11-01T00:30:00;1183;403;673;2876;0;38;1981;4023;1421;1017;8;390;12108;8560;571;8832;5181
2018-11-01T00:45:00;1187;400;645;2859;0;38;1983;4028;1420;1016;4;391;12033;8530;668;8838;5133
2018-11-01T01:00:00;1187;412;663;2789;0;38;1985;4032;1426;1022;32;390;11921;8469;555;8855;5121
2018-11-01T01:15:00;1188;406;634;2718;0;38;1985;4029;1433;1022;19;389;11771;8418;546;8858;5003
2018-11-01T01:30:00;1176;386;679;2730;0;38;1982;4030;1444;1024;0;389;11658;8249;720;8869;5009
2018-11-01T01:45:00;1178;385;702;2770;0;38;1982;4029;1439;1026;0;390;11578;8106;837;8866;5073
2018-11-01T02:00:00;1180;401;696;2810;0;38;1986;4032;1369;999;1;389;11476;7971;808;8775;5126
2018-11-01T02:15:00;1179;389;720;2759;0;38;1980;4022;1340;999;0;390;11442;7964;886;8731;5085
2018-11-01T02:30:00;1182;390;708;2716;0;38;1982;4025;1332;1003;0;390;11427;8003;1029;8732;5034
2018-11-01T02:45:00;1180;389;713;2725;0;38;1980;4033;1330;1005;0;388;11489;8051;901;8736;5045
2018-11-01T03:00:00;1179;390;729;2686;0;38;1984;4039;1387;986;0;387;11569;8155;895;8783;5022
2018-11-01T03:15:00;1180;389;721;2621;0;38;1983;4034;1390;983;20;387;11547;8205;938;8777;4969
2018-11-01T03:30:00;1176;384;753;2562;0;38;1981;4035;1385;991;32;387;11601;8287;971;8779;4945
2018-11-01T03:45:00;1177;389;767;2595;0;38;1982;4028;1366;989;32;386;11643;8282;965;8751;4998
2018-11-01T04:00:00;1177;383;686;2664;0;38;1984;4032;1307;1083;24;386;11731;8381;985;8792;4972
2018-11-01T04:15:00;1178;383;653;2705;0;38;1984;4035;1307;1082;24;388;11835;8478;909;8796;4981
2018-11-01T04:30:00;1177;378;690;2739;0;38;1984;4030;1303;1088;18;388;11893;8464;838;8793;5040
2018-11-01T04:45:00;1177;380;737;2755;0;38;1983;4024;1304;1083;15;390;11921;8430;917;8784;5102
2018-11-01T05:00:00;1178;377;778;2776;0;38;1987;4037;1346;1095;12;390;12170;8617;904;8855;5159
2018-11-01T05:15:00;1180;378;799;2825;0;38;1983;4027;1347;1089;0;387;12229;8606;905;8833;5220
2018-11-01T05:30:00;1180;375;788;2797;0;38;1985;4028;1376;1097;0;387;12284;8699;865;8873;5178
2018-11-01T05:45:00;1180;373;801;2791;0;38;1982;4029;1395;1109;0;392;12330;8739;894;8907;5183
2018-11-01T06:00:00;1186;370;837;2936;0;38;1969;3942;1406;1159;0;398;12609;8836;616;8874;5367
2018-11-01T06:15:00;1191;384;885;2978;0;38;1982;3949;1426;1176;0;398;12899;9037;729;8931;5476
2018-11-01T06:30:00;1196;378;952;2959;0;38;1984;3974;1468;1189;0;397;13149;9238;394;9012;5523
2018-11-01T06:45:00;1200;379;1008;2933;0;38;1987;3969;1491;1204;0;397;13356;9416;303;9048;5558
2018-11-01T07:00:00;1211;374;1046;2921;8;38;1984;3977;1589;1238;15;398;13500;9526;272;9186;5613
