datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2018-09-01T00:00:00;1116;446;124;963;0;36;1966;3537;2776;1247;164;345;11432;10345;93;9871;2849
2018-09-01T00:15:00;1113;443;124;930;0;36;1964;3533;2759;1231;128;341;11283;10230;106;9828;2774
2018-09-01T00:30:00;1115;441;135;900;0;36;1964;3529;2704;1233;123;347;11193;10159;135;9777;2750
2018-09-01T00:45:00;1120;441;142;895;0;36;1965;3537;2617;1226;83;343;11078;10041;182;9688;2717
2018-09-01T01:00:00;1112;444;137;899;0;36;1968;3538;2579;1222;121;351;10920;9884;91;9658;2749
2018-09-01T01:15:00;1113;445;141;901;0;36;1968;3538;2555;1108;188;352;10840;9799;106;9521;2824
2018-09-01T01:30:00;1116;447;134;908;0;36;1968;3526;2556;1111;72;352;10702;9661;127;9513;2713
2018-09-01T01:45:00;1120;453;128;933;0;36;1969;3528;2541;1110;82;349;10695;9634;210;9497;2752
2018-09-01T02:00:00;1118;454;117;946;0;36;1972;3538;2523;1125;80;353;10493;9429;316;9511;2751
2018-09-01T02:15:00;1116;457;112;965;0;36;1971;3530;2510;1108;80;350;10475;9397;346;9469;2766
2018-09-01T02:30:00;1119;458;106;982;0;36;1971;3531;2496;1110;62;351;10443;9355;384;9459;2763
2018-09-01T02:45:00;1118;453;97;1002;0;36;1969;3534;2467;1105;52;354;10437;9339;463;9429;2758
2018-09-01T03:00:00;1118;469;92;1018;0;36;1971;3529;2413;1073;52;354;10385;9276;555;9340;2785
2018-09-01T03:15:00;1119;465;87;1019;0;36;1970;3525;2400;1068;52;350;10403;9297;598;9313;2778
2018-09-01T03:30:00;1118;469;86;1017;0;36;1970;3526;2393;1075;52;348;10401;9299;514;9312;2778
2018-09-01T03:45:00;1120;475;84;1003;0;36;1971;3534;2387;1071;61;348;10398;9312;530;9311;2779
2018-09-01T04:00:00;1118;473;81;983;0;36;1972;3536;2400;1085;62;347;10348;9285;510;9340;2753
2018-09-01T04:15:00;1120;467;77;962;0;36;1970;3533;2407;1082;65;349;10391;9352;511;9341;2727
2018-09-01T04:30:00;1108;475;76;950;0;36;1971;3534;2418;1087;65;345;10449;9423;510;9355;2710
2018-09-01T04:45:00;1114;487;78;941;0;36;1971;3536;2416;1079;63;349;10493;9474;505;9351;2719
2018-09-01T05:00:00;1119;486;78;935;0;36;1971;3530;2444;1101;132;350;10565;9553;380;9396;2786
2018-09-01T05:15:00;1122;484;80;922;0;36;1972;3523;2455;1096;150;349;10578;9577;338;9395;2794
2018-09-01T05:30:00;1120;492;86;914;0;36;1973;3529;2465;1091;159;352;10700;9700;333;9410;2807
2018-09-01T05:45:00;1123;500;90;925;0;36;1972;3535;2469;1089;198;353;10814;9800;288;9418;2872
2018-09-01T06:00:00;1123;485;97;943;0;36;1971;3533;2493;1123;189;357;11016;9976;158;9477;2873
2018-09-01T06:15:00;1130;484;101;962;4;36;1971;3542;2508;1125;136;358;11055;9989;85;9504;2853
2018-09-01T06:30:00;1130;484;101;1020;19;36;1971;3534;2509;1125;99;356;11109;9969;97;9495;2889
2018-09-01T06:45:00;1131;488;101;1091;55;36;1965;3533;2555;1097;84;358;11194;9948;143;9508;2986
2018-09-01T07:00:00;1137;496;105;1085;145;36;1969;3523;2593;1129;118;365;11428;10093;240;9579;3122
2018-09-01T07:15:00;1133;495;113;1026;288;36;1970;3538;2588;1140;136;368;11639;10213;170;9604;3227
2018-09-01T07:30:00;1141;495;118;1010;466;36;1971;3537;2580;1145;124;365;11856;10263;157;9598;3390
2018-09-01T07:45:00;1142;498;109;981;653;36;1972;3535;2578;1140;109;364;12073;10331;129;9589;3528
2018-09-01T08:00:00;1150;504;106;937;867;36;1966;3521;2585;1120;79;363;12353;10443;29;9555;3679
2018-09-01T08:15:00;1151;502;93;870;1116;36;1970;3534;2580;1118;123;361;12585;10505;18;9563;3891
2018-09-01T08:30:00;1155;508;80;763;1372;36;1968;3530;2590;1137;130;366;12829;10614;40;9591;4044
2018-09-01T08:45:00;1155;514;72;656;1646;36;1969;3537;2598;1132;108;365;13016;10642;25;9601;4187
2018-09-01T09:00:00;1153;510;73;559;1931;36;1967;3535;2643;1129;181;364;13135;10573;8;9638;4443
2018-09-01T09:15:00;1154;510;68;495;2224;36;1968;3537;2655;1130;130;365;13338;10552;8;9655;4617
2018-09-01T09:30:00;1154;525;64;449;2506;36;1966;3533;2667;1130;122;366;13516;10497;8;9662;4856
2018-09-01T09:45:00;1157;507;59;437;2788;36;1965;3532;2674;1115;92;366;13596;10312;13;9652;5076
