datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2016-04-01T00:00:00;1173;472;184;2156;0;43;2544;3918;2456;445;57;1422;12855;10516;327;10785;4085
2016-04-01T00:15:00;1171;484;196;2163;0;43;2539;3926;2308;472;35;1347;12669;10311;493;10592;4092
2016-04-01T00:30:00;1171;487;199;2146;0;43;2539;3928;2207;445;56;1256;12584;10239;425;10375;4102
2016-04-01T00:45:00;1170;483;202;2134;0;43;2539;3920;2141;453;22;1252;12403;10067;408;10305;4054
2016-04-01T01:00:00;1169;485;197;2119;0;43;2541;3919;2149;421;79;1308;12279;9963;467;10338;4092
2016-04-01T01:15:00;1170;488;187;2106;0;43;2543;3915;2145;416;106;1276;12199;9906;458;10295;4100
2016-04-01T01:30:00;1170;490;177;2071;0;43;2543;3914;2137;415;55;1314;12137;9889;523;10323;4006
2016-04-01T01:45:00;1170;480;174;2052;0;42;2541;3904;2098;414;80;1247;12048;9822;405;10204;3998
2016-04-01T02:00:00;1164;479;169;1989;0;42;2543;3913;2067;414;73;1227;11916;9758;408;10164;3916
2016-04-01T02:15:00;1164;479;168;1911;0;42;2548;3911;2041;416;15;1270;11843;9764;469;10186;3779
2016-04-01T02:30:00;1163;484;173;1848;0;42;2555;3911;2066;417;85;1264;11905;9885;465;10213;3795
2016-04-01T02:45:00;1162;480;171;1834;0;42;2554;3908;2096;416;39;1213;11918;9914;414;10187;3728
2016-04-01T03:00:00;1162;481;166;1822;0;42;2554;3904;2140;417;94;1234;11855;9867;580;10249;3767
2016-04-01T03:15:00;1163;487;152;1760;0;43;2555;3915;2194;417;43;1239;11962;10051;603;10320;3648
2016-04-01T03:30:00;1164;490;137;1703;0;43;2556;3918;2238;418;46;1232;11996;10156;592;10362;3583
2016-04-01T03:45:00;1164;485;119;1642;0;43;2556;3916;2243;426;86;1201;12065;10304;461;10342;3539
2016-04-01T04:00:00;1164;486;99;1615;0;44;2558;3915;2245;432;19;1089;12177;10463;477;10239;3427
2016-04-01T04:15:00;1165;493;87;1568;0;45;2558;3915;2370;432;30;1139;12355;10700;469;10414;3388
2016-04-01T04:30:00;1165;491;75;1497;0;46;2558;3913;2464;435;26;1175;12491;10920;368;10545;3300
2016-04-01T04:45:00;1168;494;64;1429;0;46;2559;3912;2555;456;24;1353;12595;11102;450;10835;3225
2016-04-01T05:00:00;1171;482;53;1380;0;47;2558;3920;2608;557;144;1423;12860;11427;409;11066;3277
2016-04-01T05:15:00;1175;491;48;1348;0;48;2559;3934;2704;590;66;1394;13065;11670;251;11181;3176
2016-04-01T05:30:00;1174;489;45;1284;0;49;2557;3934;2840;634;165;1494;13345;12017;112;11459;3206
2016-04-01T05:45:00;1174;496;41;1233;0;49;2560;3936;2962;663;116;1454;13623;12349;86;11575;3109
2016-04-01T06:00:00;1175;491;39;1192;0;50;2556;3919;3093;643;100;1683;14243;13012;152;11894;3047
2016-04-01T06:15:00;1175;490;38;1171;0;51;2561;3938;3244;692;193;1835;14698;13488;16;12270;3118
2016-04-01T06:30:00;1174;495;34;1137;1;51;2562;3933;3321;695;362;1947;15092;13920;5;12458;3254
2016-04-01T06:45:00;1175;495;31;1109;6;51;2562;3942;3387;693;424;2043;15370;14225;20;12627;3291
2016-04-01T07:00:00;1178;488;31;1096;29;51;2554;3947;3421;695;604;2032;15759;14603;43;12649;3477
2016-04-01T07:15:00;1182;486;30;1079;80;51;2558;3959;3436;716;777;2043;15990;14801;46;12712;3685
2016-04-01T07:30:00;1186;494;31;1048;160;51;2561;3959;3462;727;942;2013;16246;15008;39;12722;3912
2016-04-01T07:45:00;1186;506;30;988;244;51;2562;3945;3486;729;1056;2016;16497;15236;42;12738;4061
2016-04-01T08:00:00;1185;520;30;932;366;51;2561;3945;3501;739;1185;2042;16784;15457;31;12788;4269
2016-04-01T08:15:00;1188;529;32;853;499;51;2562;3957;3517;743;1246;2055;16924;15540;31;12834;4398
2016-04-01T08:30:00;1190;529;39;787;670;51;2563;3952;3526;744;1237;2068;17037;15541;21;12853;4503
2016-04-01T08:45:00;1190;530;43;705;849;51;2563;3949;3529;743;1213;2062;17117;15520;21;12846;4581
2016-04-01T09:00:00;1185;528;50;631;1033;51;2552;3955;3531;741;1049;2016;17120;15408;21;12795;4527
2016-04-01T09:15:00;1182;524;51;601;1227;51;2563;3955;3529;740;945;2000;17234;15356;21;12787;4581
2016-04-01T09:30:00;1184;516;47;571;1427;51;2564;3962;3535;742;880;1979;17377;15332;21;12782;4676
