datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2021-01-01T00:00:00;1152;308;85;1050;0;57;2034;2899;937;1402;73;420;11246;10111;105;7692;2725
2021-01-01T00:15:00;1149;301;88;1019;0;57;2036;2905;872;1416;95;421;11193;10086;108;7650;2709
2021-01-01T00:30:00;1148;299;101;947;0;57;2037;2904;829;1419;82;419;11103;10055;151;7608;2634
2021-01-01T00:45:00;1148;298;109;918;0;57;2038;2901;805;1412;98;417;11044;10017;154;7573;2628
2021-01-01T01:00:00;1146;310;106;923;0;57;2038;2911;785;1363;125;419;10879;9850;90;7516;2667
2021-01-01T01:15:00;1145;297;103;902;0;57;2037;2898;759;1348;99;416;10750;9745;61;7458;2603
2021-01-01T01:30:00;1146;295;95;871;0;57;2038;2898;744;1348;92;419;10624;9657;105;7447;2556
2021-01-01T01:45:00;1148;295;91;845;0;57;2038;2896;757;1351;80;421;10580;9644;118;7463;2516
2021-01-01T02:00:00;1146;294;80;831;0;57;2039;2908;776;1336;173;420;10400;9489;58;7479;2581
2021-01-01T02:15:00;1146;290;76;818;0;57;2040;2910;770;1329;106;419;10304;9410;66;7468;2493
2021-01-01T02:30:00;1146;292;73;799;0;57;2040;2963;768;1330;37;417;10242;9370;194;7518;2404
2021-01-01T02:45:00;1144;289;76;770;0;57;2038;2977;754;1318;33;413;10166;9320;260;7500;2369
2021-01-01T03:00:00;1143;306;77;746;0;57;2036;3023;732;1292;4;417;10126;9303;540;7500;2333
2021-01-01T03:15:00;1141;292;78;710;0;57;2040;3055;717;1293;1;413;10106;9318;631;7518;2279
2021-01-01T03:30:00;1143;293;81;675;0;57;2039;3113;707;1283;1;414;10086;9330;794;7556;2250
2021-01-01T03:45:00;1143;289;84;657;0;57;2039;3147;697;1259;1;416;10047;9307;889;7558;2231
2021-01-01T04:00:00;1143;291;77;649;0;58;2039;3115;683;1249;0;409;10126;9401;1022;7495;2218
2021-01-01T04:15:00;1144;289;75;628;0;58;2039;3092;676;1252;2;408;10093;9390;913;7467;2196
2021-01-01T04:30:00;1142;288;73;615;0;58;2036;3096;674;1254;2;420;10080;9392;879;7480;2178
2021-01-01T04:45:00;1142;287;72;601;0;58;2037;3093;681;1239;2;423;10020;9348;917;7473;2162
2021-01-01T05:00:00;1146;287;87;577;0;58;2039;3127;681;1255;19;423;9977;9314;639;7525;2174
2021-01-01T05:15:00;1151;287;103;542;0;58;2036;3148;677;1268;10;420;9885;9240;676;7549;2151
2021-01-01T05:30:00;1148;286;118;525;0;58;2036;3191;688;1266;4;422;9884;9241;720;7603;2139
2021-01-01T05:45:00;1145;286;125;497;0;58;2039;3234;691;1268;1;423;9896;9274;859;7655;2112
2021-01-01T06:00:00;1155;287;132;508;0;58;2039;3287;711;1279;21;426;9784;9145;685;7742;2161
2021-01-01T06:15:00;1158;290;138;502;0;58;2039;3301;699;1277;1;422;9754;9114;735;7738;2147
2021-01-01T06:30:00;1157;291;129;508;0;58;2039;3269;711;1272;6;424;9741;9104;632;7715;2149
2021-01-01T06:45:00;1159;292;111;494;0;58;2039;3195;716;1266;63;427;9764;9159;583;7643;2177
2021-01-01T07:00:00;1169;290;105;478;0;58;2038;3122;714;1282;122;427;9809;9227;626;7583;2222
2021-01-01T07:15:00;1174;289;100;496;0;58;2038;3108;725;1286;255;424;9853;9257;561;7581;2372
2021-01-01T07:30:00;1176;290;96;501;0;58;2038;3114;749;1286;277;426;9910;9313;502;7613;2398
2021-01-01T07:45:00;1175;290;89;500;0;58;2039;3129;765;1316;273;423;9951;9362;490;7672;2385
2021-01-01T08:00:00;1187;287;96;509;6;58;2039;3131;773;1373;20;421;10038;9428;567;7737;2163
2021-01-01T08:15:00;1191;286;94;517;21;58;2039;3111;771;1378;7;421;10085;9453;561;7720;2174
2021-01-01T08:30:00;1194;285;87;533;54;58;2040;3106;771;1392;12;423;10179;9506;560;7732;2223
2021-01-01T08:45:00;1195;294;83;529;114;58;2039;3089;773;1427;42;422;10327;9601;526;7750;2315
2021-01-01T09:00:00;1187;286;68;543;195;58;2040;3056;772;1486;1;422;10553;9749;595;7776;2338
2021-01-01T09:15:00;1188;288;57;541;284;58;2040;3050;769;1498;32;423;10705;9823;553;7780;2448
2021-01-01T09:30:00;1197;295;55;525;391;58;2040;3055;775;1521;20;423;10788;9817;475;7814;2541
2021-01-01T09:45:00;1194;295;70;515;494;58;2041;3010;770;1548;29;423;10935;9857;302;7792;2655
2021-01-01T10:00:00;1194;288;98;511;601;58;2041;2964;767;1612;19;426;11161;9952;449;7810;2769
2021-01-01T10:15:00;1198;290;114;489;701;58;2041;2947;765;1618;19;428;11340;10037;341;7799;2869
2021-01-01T10:30:00;1197;290;116;465;800;58;2040;2847;763;1635;24;426;11459;10079;163;7711;2950
2021-01-01T10:45:00;1201;291;119;456;886;58;2040;2851;763;1651;60;422;11605;10144;77;7727;3071
2021-01-01T11:00:00;1200;289;122;441;965;58;2042;2851;761;1672;17;421;11767;10239;203;7747;3092
2021-01-01T11:15:00;1198;289;129;423;1035;58;2041;2843;759;1757;26;419;11975;10388;144;7819;3158
2021-01-01T11:30:00;1201;292;151;390;1096;58;2040;2848;758;1856;18;422;12123;10486;245;7924;3206
2021-01-01T11:45:00;1197;291;155;374;1142;58;2039;2717;767;1860;27;420;12172;10502;113;7803;3244
2021-01-01T12:00:00;1185;292;155;360;1197;58;2038;2715;783;1856;113;427;12321;10610;93;7819;3360
2021-01-01T12:15:00;1183;291;161;335;1221;58;2038;2715;795;1856;96;423;12351;10634;65;7827;3345
2021-01-01T12:30:00;1186;293;175;321;1219;58;2039;2720;805;1869;99;423;12326;10611;72;7856;3351
2021-01-01T12:45:00;1186;294;179;306;1191;58;2038;2720;804;1865;73;420;12228;10553;62;7847;3287
2021-01-01T13:00:00;1179;293;192;290;1143;58;2039;2723;799;1848;73;419;12185;10560;78;7828;3228
2021-01-01T13:15:00;1171;293;203;290;1097;58;2039;2718;790;1848;71;427;12120;10530;95;7822;3183
2021-01-01T13:30:00;1173;293;223;289;1040;58;2038;2717;784;1857;66;426;12072;10521;90;7822;3142
2021-01-01T13:45:00;1171;293;218;290;955;58;2038;2718;778;1859;64;427;11994;10531;128;7820;3049
2021-01-01T14:00:00;1168;292;205;294;846;58;2038;2713;770;1849;102;427;11909;10565;121;7797;2965
2021-01-01T14:15:00;1168;292;230;307;739;58;2039;2713;773;1888;52;427;11863;10588;151;7840;2846
2021-01-01T14:30:00;1173;291;203;316;627;58;2039;2709;769;1903;49;426;11842;10695;130;7846;2717
2021-01-01T14:45:00;1171;291;163;328;514;58;2039;2708;777;1947;74;427;11804;10799;100;7898;2599
2021-01-01T15:00:00;1173;290;152;363;399;58;2039;2706;834;1943;73;421;11883;10970;189;7943;2508
2021-01-01T15:15:00;1175;291;163;377;281;58;2039;2714;864;1958;73;424;11874;11054;181;7999;2418
2021-01-01T15:30:00;1174;292;180;398;175;58;2040;2718;876;2004;78;426;11955;11203;150;8064;2355
2021-01-01T15:45:00;1171;295;174;428;90;58;2039;2718;875;2031;77;426;11994;11302;38;8089;2293
2021-01-01T16:00:00;1185;296;184;466;35;58;2038;2707;899;2072;91;428;12052;11368;167;8144;2315
2021-01-01T16:15:00;1190;297;211;510;8;58;2040;2709;917;2087;132;429;12221;11492;26;8182;2406
2021-01-01T16:30:00;1190;302;214;561;1;58;2040;2723;928;2093;233;426;12505;11729;18;8210;2559
2021-01-01T16:45:00;1201;299;224;610;0;58;2039;2736;954;2096;468;427;12763;11930;8;8252;2860
2021-01-01T17:00:00;1210;296;210;657;0;58;2038;2734;1002;2093;555;427;13072;12206;16;8294;2986
2021-01-01T17:15:00;1215;310;196;706;0;58;2038;2753;1024;2109;636;424;13245;12343;23;8348;3121
2021-01-01T17:30:00;1216;303;178;763;0;58;2038;2755;1033;2098;706;421;13362;12421;8;8345;3224
2021-01-01T17:45:00;1222;300;168;798;0;58;2038;2760;1035;2090;769;421;13425;12459;3;8344;3315
2021-01-01T18:00:00;1219;305;163;835;0;58;2038;2747;1016;2121;800;427;13477;12479;3;8349;3380
2021-01-01T18:15:00;1218;299;163;891;0;58;2038;2749;1015;2115;784;423;13476;12422;3;8340;3413
2021-01-01T18:30:00;1217;305;172;913;0;58;2038;2753;1010;2118;809;413;13492;12407;3;8332;3474
2021-01-01T18:45:00;1219;296;202;933;0;58;2038;2752;1005;2111;688;418;13376;12241;3;8324;3396
2021-01-01T19:00:00;1223;301;188;950;0;58;2039;2754;1028;2116;995;418;13334;12196;2;8355;3715
2021-01-01T19:15:00;1221;295;187;968;0;58;2039;2750;1031;2117;809;415;13222;12068;2;8352;3538
2021-01-01T19:30:00;1218;293;199;997;0;58;2039;2756;1029;2126;717;415;13154;11958;3;8365;3482
