datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2015-09-01T00:00:00;954;387;226;1326;0;20;2608;3951;3522;272;155;1096;12184;10632;359;11449;3068
2015-09-01T00:15:00;952;391;225;1383;0;20;2603;3959;3465;264;126;1106;12112;10504;352;11397;3097
2015-09-01T00:30:00;950;380;233;1422;0;20;2599;3962;3421;264;195;1142;11932;10277;544;11388;3200
2015-09-01T00:45:00;946;379;246;1393;0;20;2602;3967;3344;263;60;1176;11824;10185;628;11352;3044
2015-09-01T01:00:00;948;393;260;1434;0;20;2609;3971;3245;264;161;1109;11746;10053;629;11198;3216
2015-09-01T01:15:00;943;378;284;1488;0;20;2609;3962;3250;263;267;1083;11612;9840;631;11167;3380
2015-09-01T01:30:00;939;376;316;1486;0;20;2611;3964;3225;263;194;1033;11532;9730;681;11096;3331
2015-09-01T01:45:00;937;377;333;1510;0;20;2611;3960;3192;263;190;1010;11497;9654;687;11036;3367
2015-09-01T02:00:00;938;403;344;1532;0;20;2614;3962;3181;263;222;988;11404;9529;717;11008;3459
2015-09-01T02:15:00;939;380;346;1555;0;20;2612;3951;3198;264;90;965;11360;9459;776;10990;3330
2015-09-01T02:30:00;940;389;345;1585;0;20;2613;3958;3182;264;42;984;11341;9411;748;11001;3321
2015-09-01T02:45:00;938;388;343;1607;0;20;2613;3953;3079;264;171;975;11345;9396;708;10884;3467
2015-09-01T03:00:00;928;390;344;1660;0;20;2616;3954;2972;264;60;958;11354;9351;794;10764;3402
2015-09-01T03:15:00;926;394;351;1630;0;20;2615;3954;2934;264;76;979;11373;9391;787;10746;3397
2015-09-01T03:30:00;927;408;350;1576;0;20;2617;3957;2938;264;77;971;11400;9474;756;10747;3358
2015-09-01T03:45:00;927;395;361;1539;0;20;2616;3954;2959;264;74;977;11390;9490;737;10770;3316
2015-09-01T04:00:00;927;395;378;1492;0;20;2618;3957;2972;264;112;980;11486;9617;730;10791;3324
2015-09-01T04:15:00;927;394;379;1444;0;20;2616;3963;3035;264;76;986;11498;9675;704;10864;3240
2015-09-01T04:30:00;930;395;396;1402;0;20;2618;3965;3133;264;78;988;11607;9809;676;10968;3221
2015-09-01T04:45:00;931;379;411;1364;0;20;2620;3967;3242;264;37;1016;11740;9966;607;11109;3142
2015-09-01T05:00:00;927;391;416;1342;0;20;2622;3972;3348;264;61;999;12030;10272;610;11205;3157
2015-09-01T05:15:00;930;386;429;1350;0;20;2620;3974;3440;262;47;1041;12229;10450;601;11337;3162
2015-09-01T05:30:00;933;388;479;1352;0;20;2622;3977;3510;285;82;1122;12587;10757;531;11516;3254
2015-09-01T05:45:00;939;393;516;1369;0;20;2619;3962;3641;315;85;1217;12982;11097;482;11754;3322
2015-09-01T06:00:00;943;398;534;1389;1;20;2618;3971;3709;391;103;1218;13777;11853;447;11907;3388
2015-09-01T06:15:00;943;397;550;1368;5;20;2624;3980;3779;440;114;1228;14276;12354;199;12051;3397
2015-09-01T06:30:00;944;415;549;1361;20;20;2628;3974;3854;449;135;1290;14604;12674;75;12195;3444
2015-09-01T06:45:00;945;414;552;1384;74;20;2627;3962;3930;454;219;1351;14964;12955;64;12324;3608
2015-09-01T07:00:00;951;406;559;1386;163;21;2622;3901;3988;488;508;1320;15414;13306;83;12319;3994
2015-09-01T07:15:00;951;409;564;1343;299;23;2628;3885;4040;504;651;1328;15842;13636;17;12385;4240
2015-09-01T07:30:00;949;392;557;1309;467;23;2622;3833;4040;504;724;1395;16173;13839;23;12394;4421
2015-09-01T07:45:00;950;409;549;1274;655;23;2623;3821;3946;507;812;1435;16410;13932;20;12332;4672
2015-09-01T08:00:00;951;429;552;1251;864;23;2623;3845;3966;525;991;1424;16635;13969;19;12383;5061
2015-09-01T08:15:00;958;429;544;1216;1105;23;2622;3823;3978;517;1035;1393;16760;13896;20;12333;5310
2015-09-01T08:30:00;962;407;526;1224;1361;23;2624;3818;3975;519;918;1353;16825;13715;18;12289;5421
2015-09-01T08:45:00;961;405;508;1222;1604;23;2623;3788;3983;518;877;1346;16951;13617;16;12258;5600
2015-09-01T09:00:00;952;429;497;1168;1834;23;2622;3714;3959;526;819;1415;16872;13373;16;12236;5722
2015-09-01T09:15:00;955;407;479;1168;2066;23;2626;3683;3953;529;709;1365;16762;13050;15;12156;5807
2015-09-01T09:30:00;956;406;473;1195;2260;23;2622;3662;3953;528;586;1397;16891;12964;15;12162;5899
2015-09-01T09:45:00;951;405;483;1244;2451;23;2620;3653;3953;531;452;1439;17030;12853;15;12196;6009
2015-09-01T10:00:00;948;411;495;1262;2621;23;2622;3626;3954;535;453;1489;17200;12822;15;12226;6213
2015-09-01T10:15:00;948;410;512;1285;2775;23;2621;3622;3956;530;473;1407;17278;12707;15;12136;6426
2015-09-01T10:30:00;951;400;502;1283;2914;23;2623;3616;3928;508;427;1408;17332;12634;2;12083;6500
2015-09-01T10:45:00;947;406;488;1311;3039;23;2620;3621;3897;527;440;1385;17400;12563;3;12050;6654
2015-09-01T11:00:00;939;391;477;1370;3152;23;2617;3666;3865;531;345;1442;17507;12508;3;12121;6697
2015-09-01T11:15:00;937;392;478;1393;3252;23;2617;3676;3862;530;338;1448;17631;12507;3;12133;6813
2015-09-01T11:30:00;935;405;478;1367;3317;22;2618;3667;3861;530;328;1418;17698;12536;2;12094;6852
2015-09-01T11:45:00;947;415;464;1450;3350;22;2614;3620;3835;525;337;1350;17666;12402;3;11944;6985
2015-09-01T12:00:00;946;421;459;1499;3367;22;2586;3449;3818;530;474;1370;17534;12209;8;11753;7188
2015-09-01T12:15:00;946;416;443;1540;3359;22;2567;3253;3829;527;447;1427;17480;12139;2;11603;7173
2015-09-01T12:30:00;944;415;448;1598;3348;22;2566;3245;3797;529;474;1432;17517;12122;17;11569;7249
2015-09-01T12:45:00;943;419;460;1674;3276;22;2590;3246;3780;528;462;1391;17506;12096;18;11535;7256
2015-09-01T13:00:00;944;403;431;1726;3179;22;2614;3214;3780;543;385;1458;17398;12063;23;11609;7090
2015-09-01T13:15:00;944;397;448;1741;3124;22;2613;3258;3773;564;298;1437;17268;11956;22;11645;6974
2015-09-01T13:30:00;941;406;457;1765;3015;22;2615;3309;3774;567;288;1449;17157;11921;24;11714;6894
2015-09-01T13:45:00;947;417;456;1782;2932;22;2614;3319;3773;567;243;1420;17039;11870;23;11693;6799
2015-09-01T14:00:00;948;423;470;1807;2824;22;2620;3321;3771;567;202;1437;17049;11948;56;11716;6696
2015-09-01T14:15:00;945;426;484;1838;2700;22;2620;3315;3787;560;407;1452;17065;12043;67;11734;6822
2015-09-01T14:30:00;941;412;480;1898;2564;21;2620;3314;3779;562;376;1428;16972;12031;77;11703;6692
2015-09-01T14:45:00;940;412;483;2000;2424;21;2620;3352;3788;570;418;1421;16923;12017;188;11751;6698
2015-09-01T15:00:00;937;415;498;2064;2239;21;2619;3368;3797;579;233;1427;16849;12049;185;11790;6407
2015-09-01T15:15:00;934;407;510;2164;2088;21;2619;3377;3783;584;292;1429;16781;12019;188;11792;6416
2015-09-01T15:30:00;936;403;518;2289;1940;21;2619;3382;3774;579;243;1404;16643;11897;189;11758;6350
2015-09-01T15:45:00;940;396;525;2413;1773;21;2612;3386;3776;555;178;1359;16518;11808;188;11688;6246
2015-09-01T16:00:00;946;410;526;2485;1630;21;2617;3414;3779;529;70;1319;16417;11776;204;11658;6088
2015-09-01T16:15:00;942;394;532;2549;1455;22;2619;3409;3783;546;243;1323;16367;11831;53;11680;6137
2015-09-01T16:30:00;934;390;536;2510;1298;22;2620;3424;3748;550;277;1344;16274;11931;44;11686;5967
2015-09-01T16:45:00;938;388;530;2493;1147;22;2620;3438;3743;564;70;1337;16140;11971;26;11702;5588
2015-09-01T17:00:00;944;395;528;2573;1008;22;2619;3412;3729;501;93;1285;16089;11980;26;11546;5563
2015-09-01T17:15:00;946;391;534;2601;891;22;2621;3414;3760;499;124;1332;16068;12042;23;11626;5509
2015-09-01T17:30:00;947;399;533;2601;762;22;2622;3413;3789;514;357;1355;16129;12234;7;11693;5621
2015-09-01T17:45:00;947;392;530;2562;632;22;2624;3415;3788;553;416;1373;16087;12363;2;11753;5501
2015-09-01T18:00:00;946;390;525;2524;532;22;2621;3499;3781;538;277;1315;15982;12401;2;11754;5216
2015-09-01T18:15:00;954;390;517;2455;425;22;2625;3564;3796;501;267;1377;16008;12610;3;11863;5030
2015-09-01T18:30:00;957;391;495;2395;324;22;2608;3575;3822;486;395;1403;16028;12814;17;11894;4979
2015-09-01T18:45:00;954;406;485;2348;253;22;2570;3593;3837;499;453;1458;16055;12969;17;11957;4921
2015-09-01T19:00:00;950;403;481;2372;189;22;2552;3690;3840;560;448;1413;15965;12923;15;12055;4865
2015-09-01T19:15:00;945;400;487;2340;130;21;2558;3753;3858;550;402;1378;15857;12901;17;12097;4725
2015-09-01T19:30:00;942;410;502;2233;78;21;2560;3771;3845;524;479;1397;15813;13001;22;12097;4665
2015-09-01T19:45:00;941;420;495;2140;38;21;2560;3775;3840;526;622;1375;15787;13114;20;12076;4677
2015-09-01T20:00:00;947;408;492;2100;12;21;2560;3767;3832;452;416;1403;15626;13023;46;12014;4396
2015-09-01T20:15:00;947;394;515;2124;0;21;2557;3756;3832;385;414;1401;15589;12951;20;11931;4415
2015-09-01T20:30:00;945;394;533;2115;0;21;2557;3782;3831;342;401;1375;15567;12919;17;11887;4409
2015-09-01T20:45:00;945;391;570;2096;0;21;2562;3823;3861;343;277;1321;15427;12762;15;11910;4300
2015-09-01T21:00:00;942;403;572;2151;0;21;2565;3852;3887;342;395;1308;15272;12549;15;11954;4484
2015-09-01T21:15:00;943;386;575;2175;0;21;2555;3867;3904;340;177;1274;14983;12233;36;11940;4277
2015-09-01T21:30:00;947;381;556;2182;0;21;2553;3883;3861;328;139;1233;14701;11963;207;11858;4226
2015-09-01T21:45:00;953;392;554;2160;0;21;2568;3933;3699;287;157;1226;14383;11670;310;11713;4237
2015-09-01T22:00:00;951;403;562;2114;0;21;2614;3972;3611;275;159;1173;14183;11507;89;11645;4210
2015-09-01T22:15:00;950;383;563;2075;0;21;2627;3975;3495;274;106;1191;13877;11239;195;11562;4098
2015-09-01T22:30:00;944;388;569;2072;0;21;2631;4023;3234;273;99;1197;13555;10915;168;11358;4093
2015-09-01T22:45:00;940;393;567;2086;0;21;2629;4053;3016;274;124;1124;13304;10651;171;11096;4131
2015-09-01T23:00:00;939;398;554;2086;0;21;2633;4112;2830;275;401;1039;12957;10318;131;10889;4399
2015-09-01T23:15:00;935;397;559;2076;0;21;2631;4143;2776;274;256;1007;12755;10120;280;10831;4244
2015-09-01T23:30:00;931;399;571;2074;0;21;2637;4173;2754;273;286;1037;12527;9882;479;10874;4282
2015-09-01T23:45:00;930;389;577;2072;0;21;2630;4158;2695;273;103;1050;12317;9668;667;10806;4092
2015-09-02T00:00:00;932;410;577;2034;0;21;2638;4152;2533;214;119;1053;12169;9559;618;10590;4093
2015-09-02T00:15:00;940;407;582;2016;0;21;2628;4158;2411;213;114;5255;12013;9416;602;14665;4080
2015-09-02T00:30:00;933;405;585;2013;0;21;2625;4161;2311;212;117;5197;11892;9294;627;14506;4074
2015-09-02T00:45:00;930;401;584;1956;0;21;2625;4165;2189;213;285;5120;11701;9162;626;14312;4177
2015-09-02T01:00:00;931;417;581;1919;0;21;2634;4168;2063;213;141;5037;11577;9077;598;14115;4010
2015-09-02T01:15:00;932;398;582;1917;0;21;2626;4166;1998;213;211;4991;11467;8968;582;13994;4061
2015-09-02T01:30:00;932;397;585;1917;0;21;2626;4169;1951;213;97;4934;11379;8878;582;13893;3949
2015-09-02T01:45:00;934;411;594;1892;0;21;2624;4166;1934;213;85;4888;11298;8811;594;13825;3937
2015-09-02T02:00:00;935;401;596;1853;0;21;2632;4172;1927;213;83;4781;11182;8733;602;13725;3889
2015-09-02T02:15:00;936;393;597;1844;0;21;2629;4168;1934;213;134;4754;11190;8750;585;13698;3925
2015-09-02T02:30:00;935;397;598;1838;0;21;2631;4175;1939;213;146;4759;11173;8737;627;13717;3935
2015-09-02T02:45:00;934;396;600;1857;0;21;2629;4173;1916;213;145;4739;11167;8711;665;13670;3953
2015-09-02T03:00:00;932;401;598;1863;0;21;2635;4175;1865;213;159;4687;11235;8774;728;13575;3974
2015-09-02T03:15:00;931;396;600;1893;0;21;2631;4167;1853;213;144;4652;11261;8768;761;13516;3985
2015-09-02T03:30:00;937;397;602;1882;0;21;2632;4168;1841;213;140;4674;11269;8786;731;13528;3979
2015-09-02T03:45:00;941;398;603;1846;0;21;2632;4176;1853;213;52;4688;11319;8870;720;13562;3861
2015-09-02T04:00:00;942;402;603;1830;0;21;2634;4177;1871;213;204;4706;11422;8989;718;13601;4002
2015-09-02T04:15:00;944;402;602;1803;0;21;2635;4179;1904;214;159;706;11502;9097;550;9638;3931
2015-09-02T04:30:00;939;404;600;1767;0;21;2633;4181;1963;214;154;748;11625;9258;529;9739;3885
2015-09-02T04:45:00;937;403;599;1792;0;21;2632;4175;2093;215;47;847;11749;9358;569;9962;3799
2015-09-02T05:00:00;938;418;592;1795;0;21;2638;4179;2265;215;99;883;12084;9698;512;10180;3863
2015-09-02T05:15:00;941;426;586;1817;0;21;2645;4177;2447;215;201;959;12322;9919;473;10443;3992
2015-09-02T05:30:00;947;423;588;1812;0;21;2650;4177;2735;216;197;1005;12611;10212;435;10783;3988
2015-09-02T05:45:00;948;427;592;1800;0;21;2649;4180;3026;220;51;1066;13067;10675;460;11141;3839
2015-09-02T06:00:00;949;415;593;1796;1;21;2643;4169;3248;220;50;1019;13792;11404;500;11299;3825
2015-09-02T06:15:00;948;415;595;1789;4;21;2649;4189;3433;223;57;1055;14268;11879;304;11549;3829
2015-09-02T06:30:00;948;418;596;1788;17;21;2647;4192;3549;226;66;1124;14580;12179;110;11738;3854
2015-09-02T06:45:00;948;425;594;1775;66;21;2649;4188;3650;232;99;1090;14901;12467;66;11809;3928
2015-09-02T07:00:00;950;416;593;1740;156;21;2640;4162;3695;234;234;1105;15195;12706;115;11836;4110
2015-09-02T07:15:00;948;424;590;1721;286;21;2648;4167;3731;251;328;1185;15545;12947;105;11982;4318
2015-09-02T07:30:00;948;419;594;1666;462;21;2647;4166;3748;252;325;1195;15753;13032;88;12008;4435
2015-09-02T07:45:00;950;432;593;1617;657;21;2648;4164;3761;253;318;1214;15992;13124;50;12040;4588
2015-09-02T08:00:00;952;433;587;1621;878;21;2646;4141;3751;251;469;1305;16226;13142;39;12094;4961
2015-09-02T08:15:00;947;420;583;1558;1112;21;2648;4142;3723;257;445;1291;16345;13092;25;12061;5086
2015-09-02T08:30:00;945;412;582;1533;1385;21;2646;4149;3710;258;379;1294;16413;12914;43;12057;5257
2015-09-02T08:45:00;945;409;584;1537;1657;21;2646;4106;3678;258;353;1258;16529;12752;58;11946;5506
2015-09-02T09:00:00;943;404;560;1592;1919;21;2642;4025;3660;264;248;1298;16476;12405;53;11889;5687
2015-09-02T09:15:00;941;399;560;1669;2236;22;2643;4028;3649;266;197;1242;16589;12124;66;11828;6024
2015-09-02T09:30:00;938;397;567;1675;2505;22;2640;4017;3624;267;181;1258;16784;12037;107;11806;6285
2015-09-02T09:45:00;936;398;577;1755;2738;17;2639;4020;3550;267;167;1166;16858;11788;185;11642;6588
2015-09-02T10:00:00;932;399;581;1766;2998;17;2642;4013;3486;264;156;1269;16954;11610;44;11674;6849
2015-09-02T10:15:00;935;399;570;1824;3216;17;2642;4007;3433;265;120;1294;16975;11365;55;11641;7081
2015-09-02T10:30:00;939;399;581;1880;3439;17;2627;4006;3387;258;101;1245;17078;11178;91;11523;7356
2015-09-02T10:45:00;939;400;587;1898;3595;22;2631;3975;3359;258;128;1232;17150;11071;149;11455;7569
2015-09-02T11:00:00;941;403;585;1923;3732;22;2628;3864;3339;258;361;1254;17218;10979;72;11343;7967
2015-09-02T11:15:00;939;407;582;1896;3820;22;2628;3836;3309;254;225;1239;17256;10959;19;11266;7891
2015-09-02T11:30:00;936;402;579;1834;3848;22;2628;3836;3308;254;464;1240;17295;11034;33;11266;8085
2015-09-02T11:45:00;941;401;585;1864;3946;22;2630;3792;3313;254;349;1225;17284;10889;43;11214;8108
2015-09-02T12:00:00;946;400;583;1851;3927;22;2628;3675;3244;255;191;1271;17097;10736;58;11073;7920
2015-09-02T12:15:00;945;401;575;1817;3966;22;2623;3655;3225;247;271;1221;16958;10601;48;10971;7997
2015-09-02T12:30:00;948;405;566;1828;4011;22;2591;3660;3217;249;286;1181;16950;10545;6;10898;8066
2015-09-02T12:45:00;948;406;570;1773;3997;22;2574;3665;3261;250;81;1183;17007;10668;17;10933;7797
2015-09-02T13:00:00;948;408;568;1753;3910;22;2562;3676;3310;249;129;1254;16975;10745;28;11051;7738
2015-09-02T13:15:00;946;407;581;1743;3904;22;2585;3675;3283;249;127;1216;16873;10645;40;11008;7730
2015-09-02T13:30:00;945;410;576;1704;3871;22;2622;3671;3232;250;189;1236;16828;10677;16;11011;7717
2015-09-02T13:45:00;942;405;588;1679;3781;22;2630;3678;3184;260;149;1230;16686;10638;22;10982;7566
2015-09-02T14:00:00;942;406;579;1627;3694;22;2632;3677;3203;260;326;1267;16607;10707;20;11039;7596
2015-09-02T14:15:00;947;407;578;1575;3648;22;2632;3674;3225;256;200;1283;16590;10790;20;11070;7377
2015-09-02T14:30:00;951;408;576;1546;3514;21;2630;3672;3239;254;272;1238;16528;10891;20;11033;7288
2015-09-02T14:45:00;954;408;576;1530;3376;21;2628;3690;3269;255;294;1244;16477;10995;17;11086;7159
2015-09-02T15:00:00;950;407;576;1482;3194;21;2630;3781;3276;268;235;1224;16392;11141;30;11179;6865
2015-09-02T15:15:00;947;408;568;1434;3005;21;2633;3817;3223;262;329;1223;16264;11258;21;11158;6712
2015-09-02T15:30:00;946;408;570;1375;2860;21;2632;3830;3243;261;220;1216;16185;11380;16;11182;6400
2015-09-02T15:45:00;950;406;581;1334;2702;21;2629;3820;3271;260;219;1204;16087;11471;16;11184;6213
2015-09-02T16:00:00;953;404;587;1308;2488;21;2629;3778;3314;245;272;1146;15950;11567;68;11112;6033
2015-09-02T16:15:00;953;405;594;1267;2313;21;2630;3759;3376;239;81;1138;15833;11659;53;11142;5634
2015-09-02T16:30:00;948;405;593;1260;2125;21;2639;3756;3437;240;79;1216;15690;11713;26;11288;5431
2015-09-02T16:45:00;948;404;590;1187;1945;21;2636;3780;3478;240;342;1310;15687;11966;7;11444;5437
2015-09-02T17:00:00;950;404;589;1166;1765;21;2630;3874;3480;238;178;1041;15628;12108;135;11263;5073
2015-09-02T17:15:00;953;404;602;1134;1560;21;2637;3889;3498;239;246;1092;15638;12343;143;11355;4920
2015-09-02T17:30:00;956;403;608;1104;1360;21;2637;3900;3546;240;237;1151;15599;12526;93;11474;4689
2015-09-02T17:45:00;958;404;602;1066;1158;21;2636;3962;3601;239;404;1125;15677;12852;83;11563;4613
2015-09-02T18:00:00;959;407;603;987;976;21;2630;4072;3616;247;148;987;15577;13012;131;11552;4101
2015-09-02T18:15:00;960;406;597;945;784;21;2639;4092;3661;252;193;1026;15533;13208;98;11670;3906
2015-09-02T18:30:00;960;408;598;871;599;22;2638;4098;3674;255;326;1110;15581;13512;71;11775;3784
2015-09-02T18:45:00;961;409;593;803;435;22;2643;4109;3674;255;435;1219;15644;13814;11;11900;3658
2015-09-02T19:00:00;961;402;587;729;287;22;2638;4148;3685;212;448;1262;15602;14000;41;11945;3436
2015-09-02T19:15:00;961;401;574;674;165;22;2639;4163;3698;214;536;1282;15492;14079;39;11996;3333
2015-09-02T19:30:00;961;403;573;672;79;22;2643;4162;3704;214;578;1296;15448;14124;39;12019;3288
2015-09-02T19:45:00;961;403;564;658;30;22;2645;4167;3709;214;661;1306;15471;14220;40;12041;3299
2015-09-02T20:00:00;961;421;558;655;10;22;2642;4159;3723;217;839;1320;15495;14273;39;12061;3466
2015-09-02T20:15:00;962;429;549;642;0;22;2643;4156;3718;220;781;1308;15483;14292;39;12045;3385
2015-09-02T20:30:00;959;430;553;643;0;22;2644;4165;3721;220;773;1307;15497;14302;39;12057;3380
2015-09-02T20:45:00;959;419;549;669;0;22;2642;4164;3719;220;634;1305;15349;14131;39;12050;3252
2015-09-02T21:00:00;952;416;555;702;0;22;2643;4164;3721;216;554;1304;15120;13863;1;12048;3201
2015-09-02T21:15:00;953;416;551;730;0;22;2637;4157;3715;217;279;1265;14799;13518;60;11991;2951
2015-09-02T21:30:00;953;424;553;736;0;22;2641;4162;3686;217;216;1240;14548;13258;73;11946;2904
2015-09-02T21:45:00;953;412;573;739;0;22;2635;4149;3652;212;200;1187;14226;12915;254;11835;2899
2015-09-02T22:00:00;953;423;562;728;0;22;2643;4136;3619;199;144;1221;13996;12706;55;11818;2832
2015-09-02T22:15:00;953;421;535;726;0;21;2640;4144;3605;194;98;1139;13677;12416;101;11722;2754
2015-09-02T22:30:00;954;424;522;748;0;21;2640;4147;3562;194;95;1159;13401;12131;319;11702;2764
2015-09-02T22:45:00;951;428;520;748;0;21;2640;4148;3485;193;93;1066;13093;11826;463;11532;2761
2015-09-02T23:00:00;950;427;480;744;0;21;2644;4142;3349;193;316;1229;12831;11607;140;11557;2938
2015-09-02T23:15:00;951;424;487;727;0;21;2642;4135;3226;192;230;1147;12469;11255;188;11342;2840
2015-09-02T23:30:00;950;429;478;723;0;21;2642;4141;3141;192;236;1113;12300;11100;236;11229;2837
2015-09-02T23:45:00;950;430;490;738;0;21;2639;4135;3065;191;214;1001;12065;10838;254;11031;2843
2015-09-03T00:00:00;951;433;511;741;0;21;2645;4091;3077;234;104;1216;11938;10687;199;11263;2761
2015-09-03T00:15:00;951;433;517;745;0;21;2642;4078;2992;233;24;1166;11742;10480;254;11111;2691
2015-09-03T00:30:00;948;426;499;727;0;21;2642;4071;2963;232;90;1093;11623;10398;317;11001;2711
