datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2019-08-01T00:00:00;1026;538;224;674;0;36;1901;3185;1183;1873;107;278;11730;10832;279;8420;2605
2019-08-01T00:15:00;1021;518;237;684;0;36;1903;3182;1135;1866;179;280;11577;10655;251;8366;2675
2019-08-01T00:30:00;1021;511;256;694;0;36;1900;3161;1081;1861;196;280;11406;10456;276;8283;2714
2019-08-01T00:45:00;1023;520;277;687;0;36;1901;3160;948;1856;198;281;11302;10338;274;8146;2741
2019-08-01T01:00:00;1020;529;307;675;0;36;1904;3159;904;1808;115;280;11177;10196;263;8055;2682
2019-08-01T01:15:00;1019;512;330;668;0;36;1905;3126;885;1826;178;279;11082;10084;321;8021;2743
2019-08-01T01:30:00;1022;514;342;666;0;36;1905;3147;894;1837;132;279;11095;10087;454;8062;2712
2019-08-01T01:45:00;1021;511;353;657;0;36;1905;3127;909;1828;88;278;11093;10083;462;8047;2666
2019-08-01T02:00:00;1020;521;366;624;0;36;1906;3099;923;1854;30;279;11005;10014;636;8061;2597
2019-08-01T02:15:00;1019;515;381;624;0;36;1905;3052;892;1845;20;280;10953;9948;616;7974;2595
2019-08-01T02:30:00;1020;514;390;638;0;36;1896;3078;874;1831;21;279;10900;9872;613;7958;2619
2019-08-01T02:45:00;1020;511;381;645;0;37;1901;3105;868;1831;18;281;10902;9876;604;7986;2612
2019-08-01T03:00:00;1020;517;369;642;0;37;1907;3122;903;1839;22;281;10888;9877;599;8052;2607
2019-08-01T03:15:00;1017;517;380;619;0;37;1908;3154;909;1895;21;281;10882;9883;602;8147;2591
2019-08-01T03:30:00;1018;517;421;596;0;37;1908;3173;892;1909;21;281;10904;9887;621;8163;2610
2019-08-01T03:45:00;1018;513;456;585;0;37;1907;3164;898;1907;19;282;10955;9914;686;8158;2628
2019-08-01T04:00:00;1020;511;497;588;0;37;1907;3143;914;1861;20;282;11092;10006;648;8107;2673
2019-08-01T04:15:00;1021;518;520;602;0;37;1908;3167;934;1845;9;282;11141;10020;661;8136;2707
2019-08-01T04:30:00;1021;514;520;600;0;37;1908;3217;966;1849;12;280;11210;10090;645;8220;2704
2019-08-01T04:45:00;1021;509;492;607;0;37;1908;3233;999;1851;2;280;11315;10216;558;8271;2668
2019-08-01T05:00:00;1021;506;481;603;0;37;1907;3246;1063;1882;2;281;11554;10471;481;8379;2650
2019-08-01T05:15:00;1024;506;481;599;0;37;1904;3248;1128;1944;11;280;11730;10650;428;8504;2658
2019-08-01T05:30:00;1028;508;477;604;5;37;1907;3263;1188;1993;39;280;11967;10882;379;8631;2698
2019-08-01T05:45:00;1027;503;435;691;20;37;1908;3266;1281;1991;127;281;12179;11033;352;8727;2840
2019-08-01T06:00:00;1037;509;411;760;65;38;1907;3220;1337;1970;73;281;12806;11570;254;8715;2893
2019-08-01T06:15:00;1039;501;372;744;144;38;1908;3254;1386;2019;77;281;13177;11917;210;8848;2915
2019-08-01T06:30:00;1042;517;349;716;270;38;1907;3286;1394;2042;105;282;13505;12172;91;8911;3037
2019-08-01T06:45:00;1042;514;336;704;441;39;1908;3346;1404;2044;299;284;13867;12387;63;8986;3375
2019-08-01T07:00:00;1053;499;306;681;644;39;1906;3354;1451;2077;482;285;14230;12599;6;9073;3704
2019-08-01T07:15:00;1057;523;295;640;882;39;1907;3391;1443;2097;461;285;14521;12704;3;9123;3897
2019-08-01T07:30:00;1057;530;300;598;1149;39;1907;3424;1446;2100;516;285;14766;12719;3;9162;4189
2019-08-01T07:45:00;1058;534;296;528;1433;39;1909;3446;1457;2112;509;286;14988;12731;2;9210;4397
2019-08-01T08:00:00;1058;536;286;438;1753;39;1911;3470;1450;2124;633;284;15146;12669;2;9239;4743
2019-08-01T08:15:00;1066;537;281;369;2101;39;1910;3466;1447;2146;511;285;15277;12527;2;9254;4904
2019-08-01T08:30:00;1065;533;283;325;2482;39;1911;3467;1446;2140;432;285;15447;12358;2;9249;5159
2019-08-01T08:45:00;1061;516;285;295;2851;39;1910;3462;1423;2134;392;284;15588;12158;3;9213;5439
2019-08-01T09:00:00;1062;539;281;291;3229;39;1908;3442;1436;2171;319;285;15540;11738;2;9242;5760
2019-08-01T09:15:00;1059;514;283;328;3618;39;1907;3448;1438;2163;236;285;15631;11403;5;9241;6077
2019-08-01T09:30:00;1057;517;290;373;3938;39;1907;3449;1418;2131;170;285;15852;11251;44;9190;6384
2019-08-01T09:45:00;1058;496;302;413;4271;39;1901;3443;1345;2115;93;286;16004;11019;109;9090;6672
2019-08-01T10:00:00;1050;526;306;448;4634;39;1903;3477;1250;2130;100;287;16013;10625;181;9047;7103
2019-08-01T10:15:00;1051;515;294;476;4922;39;1904;3498;1179;2085;82;288;16124;10433;198;8954;7379
2019-08-01T10:30:00;1045;525;282;484;5151;39;1903;3501;1111;2072;84;287;16274;10357;169;8874;7610
2019-08-01T10:45:00;1049;540;294;506;5395;39;1903;3466;1111;2066;88;288;16315;10120;199;8834;7911
2019-08-01T11:00:00;1044;539;299;531;5541;39;1902;3352;1207;2137;204;297;16303;9932;47;8895;8197
2019-08-01T11:15:00;1042;536;282;550;5672;39;1902;3327;1214;2155;212;297;16338;9834;51;8895;8333
2019-08-01T11:30:00;1042;551;266;561;5754;39;1901;3317;1226;2152;266;298;16476;9896;63;8894;8479
2019-08-01T11:45:00;1045;543;261;565;5805;39;1901;3289;1241;2151;258;297;16489;9859;61;8879;8516
2019-08-01T12:00:00;1031;545;247;554;5819;39;1901;3277;1273;2157;356;299;16321;9701;2;8907;8591
2019-08-01T12:15:00;1029;516;231;539;5822;39;1900;3282;1296;2159;243;299;16287;9694;2;8936;8419
2019-08-01T12:30:00;1026;521;209;523;5725;39;1899;3299;1299;2157;235;299;16277;9821;2;8953;8278
2019-08-01T12:45:00;1029;534;186;521;5753;39;1899;3275;1312;2155;241;299;16274;9814;5;8940;8303
2019-08-01T13:00:00;1027;518;172;499;5701;39;1899;3277;1314;2153;96;299;16205;9834;200;8942;8052
2019-08-01T13:15:00;1026;523;178;498;5586;39;1898;3275;1321;2148;59;299;16152;9892;216;8941;7909
2019-08-01T13:30:00;1026;524;165;485;5484;38;1897;3277;1330;2147;93;299;16102;9969;332;8950;7815
2019-08-01T13:45:00;1024;526;153;484;5386;38;1896;3258;1331;2141;82;298;15998;9975;320;8924;7693
2019-08-01T14:00:00;1017;510;144;479;5291;38;1896;3298;1339;2137;67;300;15941;10028;330;8970;7546
2019-08-01T14:15:00;1020;514;141;462;5192;38;1897;3326;1342;2156;35;301;15929;10135;346;9022;7402
2019-08-01T14:30:00;1018;517;142;496;5012;38;1897;3332;1275;2168;36;301;15842;10192;355;8973;7259
2019-08-01T14:45:00;1016;527;120;478;4893;38;1896;3320;1285;2178;53;301;15895;10406;341;8980;7125
2019-08-01T15:00:00;1017;542;90;471;4705;37;1897;3273;1396;2185;78;296;15821;10555;306;9047;6940
2019-08-01T15:15:00;1021;543;69;475;4699;36;1897;3280;1405;2195;95;293;15627;10385;313;9070;6938
2019-08-01T15:30:00;1022;524;58;497;4511;36;1897;3276;1385;2226;89;292;15489;10423;313;9076;6737
2019-08-01T15:45:00;1022;526;54;473;4322;36;1897;3261;1350;2250;79;292;15434;10586;323;9050;6512
2019-08-01T16:00:00;1023;513;51;445;4152;36;1897;3214;1351;2243;63;296;15412;10764;141;9001;6283
2019-08-01T16:15:00;1024;528;46;487;3895;35;1898;3235;1366;2227;101;296;15320;10892;137;9022;6116
2019-08-01T16:30:00;1028;529;46;506;3676;35;1898;3258;1394;2184;126;296;15186;10958;47;9030;5946
2019-08-01T16:45:00;1032;541;47;548;3410;35;1897;3265;1407;2158;181;296;15116;11112;5;9023;5794
2019-08-01T17:00:00;1036;505;47;528;3155;35;1897;3435;1412;2155;156;296;15140;11410;4;9195;5462
2019-08-01T17:15:00;1039;524;43;509;2943;35;1898;3508;1400;2142;216;296;15127;11631;4;9244;5309
2019-08-01T17:30:00;1042;548;40;463;2679;35;1898;3536;1396;2194;358;296;15057;11875;2;9320;5165
2019-08-01T17:45:00;1046;546;36;461;2410;35;1898;3545;1394;2222;608;296;15088;12182;2;9355;5142
2019-08-01T18:00:00;1048;536;44;425;2122;35;1897;3542;1389;2188;174;298;15107;12516;2;9314;4384
2019-08-01T18:15:00;1052;545;42;369;1826;35;1898;3578;1395;2134;286;298;15043;12806;2;9303;4155
2019-08-01T18:30:00;1053;547;53;328;1543;35;1898;3592;1393;2152;494;295;14941;13017;1;9330;4053
2019-08-01T18:45:00;1059;552;56;282;1268;35;1898;3591;1391;2223;659;295;14940;13336;1;9398;3911
2019-08-01T19:00:00;1064;539;58;263;1022;35;1896;3575;1393;2212;479;296;14928;13586;0;9372;3460
2019-08-01T19:15:00;1068;536;52;219;800;34;1897;3591;1394;2145;653;295;14730;13660;0;9322;3362
2019-08-01T19:30:00;1069;537;43;208;609;34;1897;3594;1394;2155;764;295;14634;13775;0;9335;3264
2019-08-01T19:45:00;1069;538;37;177;445;34;1897;3590;1393;2221;817;293;14538;13880;0;9394;3117
2019-08-01T20:00:00;1067;535;40;163;296;34;1897;3579;1396;2245;928;300;14380;13881;0;9417;3063
2019-08-01T20:15:00;1070;533;47;158;174;34;1898;3559;1385;2214;876;301;14148;13769;0;9357;2892
2019-08-01T20:30:00;1068;533;51;149;81;34;1898;3569;1381;2195;802;309;14031;13750;0;9352;2718
2019-08-01T20:45:00;1070;534;51;158;27;34;1897;3570;1384;2196;716;322;13960;13724;0;9369;2590
2019-08-01T21:00:00;1063;544;53;155;5;34;1897;3585;1382;2231;708;325;13823;13610;0;9420;2562
2019-08-01T21:15:00;1062;529;57;148;0;34;1896;3591;1382;2207;724;346;13790;13586;0;9422;2554
2019-08-01T21:30:00;1061;529;57;149;0;34;1896;3586;1377;2122;731;353;13733;13527;0;9334;2561
2019-08-01T21:45:00;1059;528;57;159;0;34;1896;3581;1377;2116;636;353;13657;13441;20;9323;2473
2019-08-01T22:00:00;1050;533;56;170;0;34;1898;3564;1364;2090;667;354;13449;13223;0;9270;2510
2019-08-01T22:15:00;1041;533;52;179;0;34;1896;3551;1354;2069;467;354;13212;12981;0;9224;2306
2019-08-01T22:30:00;1040;543;52;206;0;34;1897;3537;1339;2064;331;353;12954;12697;1;9190;2206
2019-08-01T22:45:00;1035;505;49;226;0;34;1898;3523;1327;2079;267;354;12764;12490;6;9181;2116
