datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2021-04-01T00:00:00;1086;395;72;433;0;43;1670;2548;973;2240;188;403;12120;11615;64;7834;2217
2021-04-01T00:15:00;1025;386;104;398;0;43;1670;2537;889;2210;158;405;11950;11448;59;7711;2114
2021-04-01T00:30:00;1035;390;114;383;0;43;1670;2517;851;2202;144;402;11814;11317;59;7642;2109
2021-04-01T00:45:00;1073;384;144;393;0;43;1670;2489;768;2123;135;405;11676;11139;61;7455;2172
2021-04-01T01:00:00;1092;424;199;407;0;43;1672;2492;783;2122;260;407;11414;10808;356;7476;2425
2021-04-01T01:15:00;1093;418;240;425;0;44;1673;2449;770;2161;210;407;11332;10667;434;7460;2430
2021-04-01T01:30:00;1092;396;324;462;0;44;1671;2431;747;2160;106;408;11269;10484;413;7417;2424
2021-04-01T01:45:00;1095;386;376;482;0;44;1672;2417;719;2075;34;407;11249;10392;419;7290;2417
2021-04-01T02:00:00;1093;426;458;515;0;44;1671;2406;694;2015;142;407;11100;10128;415;7193;2678
2021-04-01T02:15:00;1096;402;529;566;0;44;1670;2399;692;1991;78;405;11121;10026;397;7157;2715
2021-04-01T02:30:00;1094;385;648;610;0;44;1671;2384;694;1962;41;404;11108;9850;400;7115;2822
2021-04-01T02:45:00;1095;388;765;673;0;44;1670;2378;688;1937;24;404;11165;9727;449;7077;2989
2021-04-01T03:00:00;1091;397;845;733;0;44;1671;2381;667;1891;86;403;11102;9524;533;7013;3196
2021-04-01T03:15:00;1090;386;916;780;0;44;1670;2386;667;1880;36;403;11135;9439;647;7006;3252
2021-04-01T03:30:00;1091;384;992;838;0;44;1671;2399;667;1864;15;403;11204;9374;642;7004;3364
2021-04-01T03:45:00;1091;382;1100;918;0;44;1669;2404;666;1831;5;407;11272;9253;774;6977;3540
