datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2022-01-01T00:00:00;967;372;1533;6434;0;38;802;899;512;667;191;375;11162;3195;335;3255;9535
2022-01-01T00:15:00;965;368;1510;6413;0;38;831;896;510;690;138;376;11059;3136;387;3303;9432
2022-01-01T00:30:00;963;365;1490;6313;0;38;836;882;510;689;85;373;10932;3129;452;3290;9254
2022-01-01T00:45:00;965;366;1443;6328;0;38;836;886;508;688;58;369;10764;2993;496;3287;9198
2022-01-01T01:00:00;964;386;1422;6213;0;38;838;891;513;659;122;374;10549;2915;393;3275;9145
2022-01-01T01:15:00;964;386;1449;6151;0;38;838;880;514;657;142;373;10451;2851;491;3262;9130
2022-01-01T01:30:00;963;386;1444;6044;0;38;837;884;511;654;131;371;10285;2797;583;3257;9006
2022-01-01T01:45:00;963;365;1461;5873;0;38;836;892;511;658;126;374;10251;2917;634;3271;8826
2022-01-01T02:00:00;963;382;1425;5882;0;38;837;881;510;660;170;371;10295;2988;590;3259;8860
2022-01-01T02:15:00;963;363;1437;5785;0;38;836;877;510;651;130;372;10159;2937;607;3246;8716
2022-01-01T02:30:00;964;364;1353;5737;0;38;837;870;507;655;107;371;10041;2951;636;3240;8563
2022-01-01T02:45:00;965;363;1334;5711;0;38;834;868;507;657;61;370;9987;2943;648;3236;8472
2022-01-01T03:00:00;964;364;1326;5634;0;38;837;877;506;663;51;368;9918;2957;722;3251;8377
2022-01-01T03:15:00;966;364;1317;5565;0;38;836;874;506;661;47;370;9890;3009;749;3247;8297
2022-01-01T03:30:00;964;364;1338;5432;0;38;836;876;505;659;51;371;9887;3117;724;3247;8187
2022-01-01T03:45:00;963;365;1402;5368;0;38;834;878;506;662;41;371;9870;3101;775;3251;8177
2022-01-01T04:00:00;964;371;1398;5206;0;38;836;881;504;664;38;369;9862;3258;853;3254;8015
2022-01-01T04:15:00;965;363;1424;5205;0;38;836;878;504;661;32;368;9820;3191;839;3247;8027
2022-01-01T04:30:00;966;399;1424;5047;0;38;836;883;502;663;22;368;9871;3400;782;3252;7896
2022-01-01T04:45:00;965;369;1341;5037;0;38;835;897;504;663;21;369;9785;3408;732;3268;7771
2022-01-01T05:00:00;969;364;1255;4939;0;38;836;908;502;657;21;368;9778;3584;692;3271;7586
2022-01-01T05:15:00;971;367;1161;4885;0;38;836;928;503;660;22;369;9732;3686;672;3296;7444
2022-01-01T05:30:00;969;376;1081;4839;0;38;838;967;505;658;20;371;9700;3781;684;3339;7323
2022-01-01T05:45:00;971;375;1035;4832;0;38;837;965;505;663;19;372;9617;3751;690;3342;7270
2022-01-01T06:00:00;975;359;1027;4891;0;38;836;965;503;655;19;371;9590;3672;775;3330;7309
2022-01-01T06:15:00;979;360;1083;4820;0;38;836;967;507;660;19;369;9597;3695;701;3339;7299
2022-01-01T06:30:00;983;362;1159;4778;0;38;837;970;510;661;19;371;9599;3663;702;3349;7339
2022-01-01T06:45:00;985;362;1247;4687;0;38;836;975;511;661;19;372;9627;3694;691;3355;7338
2022-01-01T07:00:00;993;360;1259;4600;0;38;835;967;578;662;19;373;9745;3887;777;3415;7269
2022-01-01T07:15:00;994;361;1238;4503;0;38;834;966;588;662;19;373;9732;3992;750;3423;7153
2022-01-01T07:30:00;996;361;1207;4432;0;38;828;969;604;664;19;372;9782;4143;725;3437;7053
2022-01-01T07:45:00;999;362;1147;4421;1;38;833;969;592;659;20;373;9828;4259;751;3426;6988
2022-01-01T08:00:00;1010;367;1128;4267;1;38;836;991;617;694;37;373;9998;4601;806;3511;6848
2022-01-01T08:15:00;1015;365;1026;4191;16;38;836;988;612;693;39;373;10069;4836;605;3502;6690
2022-01-01T08:30:00;1019;365;980;4120;75;38;837;995;604;696;37;372;10085;4910;572;3504;6634
2022-01-01T08:45:00;1020;365;1038;4058;166;38;835;1009;616;696;37;372;10154;4893;535;3528;6722
2022-01-01T09:00:00;1020;366;1065;4025;287;38;833;1046;613;676;37;372;10443;5065;574;3540;6838
2022-01-01T09:15:00;1025;364;1078;3963;426;38;832;1051;609;673;37;371;10581;5114;423;3536;6931
2022-01-01T09:30:00;1025;364;1063;3847;561;38;833;1058;617;677;36;371;10709;5238;340;3556;6934
2022-01-01T09:45:00;1029;365;1007;3803;704;38;834;1055;623;676;37;369;10779;5265;329;3557;6983
2022-01-01T10:00:00;1027;364;1009;3692;857;37;834;1087;607;705;58;370;10896;5338;374;3603;7044
2022-01-01T10:15:00;1028;364;1015;3536;1020;37;834;1109;611;705;65;370;11035;5464;394;3629;7065
2022-01-01T10:30:00;1027;366;1032;3419;1187;37;835;1087;612;707;76;372;11154;5516;318;3613;7144
2022-01-01T10:45:00;1028;366;995;3315;1344;37;836;1092;614;710;65;369;11298;5644;291;3621;7150
2022-01-01T11:00:00;1024;368;981;3155;1477;37;836;1099;622;705;39;369;11471;5858;390;3631;7081
2022-01-01T11:15:00;1023;364;1019;3083;1612;37;836;1104;625;707;38;369;11653;5939;425;3641;7176
2022-01-01T11:30:00;1022;365;1103;2933;1728;36;835;1105;635;709;57;368;11804;6040;418;3652;7244
2022-01-01T11:45:00;1025;376;1162;2728;1822;36;837;1116;645;711;39;370;11805;6093;301;3679;7188
2022-01-01T12:00:00;1012;366;1148;2731;1892;36;839;1128;660;706;116;370;11822;6052;177;3703;7301
2022-01-01T12:15:00;1004;363;1211;2671;1954;36;838;1119;683;709;65;370;11835;6000;169;3719;7304
2022-01-01T12:30:00;1003;364;1297;2512;1975;36;836;1140;689;709;65;369;11932;6149;222;3743;7252
2022-01-01T12:45:00;1003;362;1340;2426;1924;36;836;1117;691;706;93;370;11726;6035;202;3720;7184
2022-01-01T13:00:00;1005;363;1345;2343;1852;36;837;1065;688;685;225;371;11640;6101;189;3646;7169
2022-01-01T13:15:00;1006;362;1361;2269;1768;36;837;1058;687;684;214;370;11562;6165;300;3636;7016
2022-01-01T13:30:00;1005;366;1391;2189;1650;36;836;1058;686;685;203;369;11595;6366;298;3634;6840
2022-01-01T13:45:00;1002;375;1431;2121;1524;36;834;1059;688;684;235;369;11595;6519;266;3634;6724
2022-01-01T14:00:00;1001;366;1453;2117;1385;36;819;1099;710;713;375;368;11478;6525;229;3709;6733
2022-01-01T14:15:00;1005;386;1465;2065;1241;36;817;1161;719;711;372;368;11422;6652;156;3776;6570
2022-01-01T14:30:00;1005;377;1478;2061;1083;36;836;1254;747;706;364;369;11414;6793;182;3912;6404
2022-01-01T14:45:00;1007;372;1495;2070;913;36;835;1394;754;709;374;369;11415;6938;205;4061;6267
2022-01-01T15:00:00;1010;376;1505;2114;729;36;834;1524;786;707;527;369;11432;7085;222;4220;6297
2022-01-01T15:15:00;1014;367;1507;2128;538;36;837;1576;808;714;524;367;11382;7209;165;4302;6114
2022-01-01T15:30:00;1015;397;1510;2188;361;36;837;1603;844;714;537;369;11392;7333;48;4367;6044
2022-01-01T15:45:00;1021;362;1517;2302;217;36;837;1666;891;716;555;371;11457;7422;44;4481;6010
2022-01-01T16:00:00;1031;358;1519;2447;109;36;836;1733;923;705;590;372;11636;7562;43;4569;6090
2022-01-01T16:15:00;1037;361;1526;2575;37;36;836;1744;948;707;756;370;11800;7662;43;4605;6328
2022-01-01T16:30:00;1037;361;1529;2700;4;36;837;1766;961;708;833;372;12064;7832;13;4644;6500
2022-01-01T16:45:00;1039;361;1533;2835;0;36;837;1798;978;709;883;372;12364;7995;4;4694;6687
