Date,Biomass,Hydro,Wind Offshore,Wind Onshore,Solar,Other renewable,Nuclear,Brown coal,Hard coal,Fossil Gas,Hydro pumped storage,Other Conventional,Total grid load,Residual load,Reverse hydro pumped,Sum conventional,Sum renewable,CW,Season,Net exp MWh
04/10/2016,1110,440,620,3091,805,41,2617,3744,1759,630,251,1447,14723,10208,195,10197,6358,41,4,2323
05/10/2016,1113,434,626,3281,1133,41,2628,3747,1757,706,259,1504,15184,10144,164,10341,6886,41,4,2604
06/10/2016,1118,425,648,3073,302,40,2604,3852,2380,1031,291,1533,15564,11541,210,11400,5898,41,4,2331
07/10/2016,1123,469,423,1190,458,41,2649,4215,2780,1267,309,1733,15236,13165,187,12644,4013,41,4,2005
08/10/2016,1123,437,350,1118,588,41,2652,4022,2200,774,182,1413,12895,10840,174,11062,3839,41,4,2368
09/10/2016,1120,392,287,479,712,42,2662,3951,2094,876,220,1451,11886,10408,187,11034,3252,42,4,2670
10/10/2016,1118,415,176,151,672,42,2662,4017,3363,1297,390,1810,15046,14047,233,13148,2963,42,4,1641
11/10/2016,1115,414,668,1112,509,41,2605,3925,3329,1136,247,1835,15506,13218,229,12830,4105,42,4,2089
12/10/2016,1115,392,741,1369,499,41,2622,4080,3083,1047,292,1861,15565,12957,198,12692,4448,42,4,2227
13/10/2016,1115,372,678,2665,555,41,2623,3934,2425,793,277,1753,15680,11782,245,11528,5703,42,4,2195
14/10/2016,1126,332,790,3702,727,41,2650,3882,1632,610,239,1483,15370,10152,251,10256,6956,42,4,2352
15/10/2016,1127,347,601,1914,580,40,2632,4173,1452,579,278,1293,12958,9863,299,10130,4887,42,4,2259
16/10/2016,1122,340,370,782,1013,41,2628,4022,1336,625,219,1331,11670,9506,274,9941,3885,43,4,2279
17/10/2016,1113,341,334,1216,487,41,2633,4038,2939,1213,453,1944,15033,12996,212,12767,3985,43,4,2139
18/10/2016,1113,364,432,1139,442,42,2631,4083,2966,1135,328,2126,15487,13475,276,12941,3859,43,4,1795
19/10/2016,1117,364,196,1932,398,42,2643,4099,3105,1139,220,2080,15596,13070,271,13066,4269,43,4,2071
20/10/2016,1121,378,628,1000,400,43,2649,4123,3168,1127,292,2028,15683,13656,179,13095,3862,43,4,1853
21/10/2016,1133,405,606,654,302,42,2647,3995,3347,1100,305,1999,15421,13859,208,13089,3447,43,4,1658
22/10/2016,1136,410,440,446,441,43,2652,3817,2647,808,216,1397,13005,11678,176,11320,3131,43,4,1745
23/10/2016,1134,372,216,457,630,43,2645,3896,1892,832,178,1328,11897,10594,239,10592,3030,44,4,1947
24/10/2016,1129,339,372,811,364,41,2627,3981,3240,1214,345,1743,15311,13764,164,12804,3400,44,4,1414
25/10/2016,1130,411,83,418,256,41,2631,4013,3297,1323,387,1878,15538,14782,231,13141,2726,44,4,954
26/10/2016,1123,496,367,298,375,41,2641,4063,3113,1232,280,1859,15427,14388,252,12909,2979,44,4,929
27/10/2016,1131,456,643,1565,483,44,2619,4202,2709,928,313,1650,15555,12864,267,12107,4635,44,4,1740
28/10/2016,1130,401,769,3277,417,44,2589,3840,1776,803,291,1432,15407,10944,232,10439,6328,44,4,1988
29/10/2016,1133,394,568,2366,521,45,2624,3721,1362,510,245,3522,12936,9481,258,11739,5271,44,4,2059
30/10/2016,1136,363,99,1002,654,46,2512,4071,1735,438,223,1301,11695,9940,249,10058,3524,45,4,2278
31/10/2016,1135,358,102,449,647,49,2634,4418,2752,883,277,1522,13708,12510,172,12209,3018,45,4,2207
01/11/2016,1134,355,722,1771,563,46,2634,4453,1629,482,183,1303,13423,10367,207,10500,4774,45,4,2541
02/11/2016,1131,342,630,3889,415,46,2629,3841,2165,574,260,1502,15713,10780,257,10711,6713,45,4,2554
03/11/2016,1144,358,215,1047,569,49,2639,4317,3479,1008,349,1917,15840,14009,210,13360,3732,45,4,2081
04/11/2016,1146,366,586,2095,481,49,2636,4390,2938,666,316,1744,15755,12594,250,12374,5039,45,4,2522
05/11/2016,1151,367,229,1647,193,49,2631,4472,2488,566,234,1563,13624,11554,244,11720,3871,45,4,2588
06/11/2016,1147,381,402,1683,241,49,2620,4579,1596,566,196,1452,12566,10240,321,10812,4098,46,4,2654
07/11/2016,1148,434,570,1163,238,46,2631,4470,2940,1097,312,1798,15815,13844,244,12937,3912,46,4,1762
08/11/2016,1147,444,185,953,282,50,2631,4450,3547,1393,382,2069,16313,14893,266,14089,3442,46,4,1862
09/11/2016,1133,428,164,1132,395,50,2632,4405,3459,1382,356,2012,16419,14730,259,13890,3656,46,4,1756
10/11/2016,1140,427,206,1141,201,50,2621,4437,3532,1343,330,2060,16393,14846,268,13994,3495,46,4,1655
11/11/2016,1138,456,217,949,220,50,2631,4097,3711,1461,340,2019,16254,14868,216,13919,3372,46,4,1714
12/11/2016,1147,435,528,626,352,50,2636,4192,2666,905,162,1558,14105,12600,197,11957,3300,46,4,1842
13/11/2016,1141,412,372,1283,478,50,2621,4299,1872,680,202,1643,13077,10944,353,11115,3938,47,4,2361
14/11/2016,1126,385,663,2046,708,49,2600,4397,2698,1044,305,1842,16420,13004,236,12582,5282,47,4,2226
15/11/2016,1128,377,499,3498,161,49,2599,3896,2699,1003,312,1885,16829,12673,216,12081,6022,47,4,2222
16/11/2016,1128,393,560,3384,116,50,2554,3849,2492,999,208,1923,16469,12409,273,11817,5838,47,4,2239
17/11/2016,1128,455,710,4678,238,49,2528,3671,1910,699,310,1556,16437,10811,281,10363,7568,47,4,2271
18/11/2016,1129,449,746,5840,274,46,2552,2976,1395,650,328,1419,16146,9286,286,8992,8812,47,4,2245
19/11/2016,1144,421,731,3503,166,49,2586,3352,1374,533,309,1166,13945,9544,275,9011,6325,47,4,1945
20/11/2016,1125,421,728,5951,488,42,2195,2313,329,463,164,902,12875,5708,404,6201,8919,48,4,2351
21/11/2016,1131,416,481,3619,340,46,2545,3678,2037,835,369,1605,16041,11602,168,10700,6402,48,4,1836
22/11/2016,1139,423,634,1998,276,46,2560,4252,3058,1050,261,1777,16132,13223,292,12698,4778,48,4,1814
23/11/2016,1140,433,179,650,384,48,2580,4276,3606,1221,372,2069,16096,14884,234,13752,3206,48,4,1531
24/11/2016,1138,442,209,2195,304,50,2579,4243,3228,1147,277,2043,16308,13600,276,13241,4616,48,4,2018
25/11/2016,1150,434,51,1427,292,51,2579,4278,3345,1149,342,2081,16092,14322,244,13432,3749,48,4,1749
26/11/2016,1158,439,441,1025,129,50,2525,3895,2784,885,273,1649,13953,12358,220,11739,3517,48,4,2099
27/11/2016,1157,404,514,2376,297,51,2518,3364,1749,583,177,1390,12848,9661,311,9603,4975,49,4,2198
28/11/2016,1143,380,294,1895,653,52,2572,3980,3289,1014,336,1816,16307,13465,236,12670,4753,49,4,1867
29/11/2016,1154,432,466,1744,733,52,2564,3950,3566,1269,364,1854,16978,14035,201,13202,4945,49,4,2138
30/11/2016,1158,432,790,4272,449,51,2509,3578,2487,697,280,1675,17099,11589,257,10946,7433,49,4,2179
01/12/2016,1177,419,786,6077,173,49,2495,3242,1729,692,300,1355,16959,9924,261,9515,8981,49,4,2306
02/12/2016,1184,398,501,2891,354,51,2542,3607,3028,1033,367,1607,16446,12702,220,11817,5746,49,4,1916
03/12/2016,1175,373,82,645,584,51,2565,4102,2920,1023,209,1615,14108,12798,265,12225,3118,49,4,1958
04/12/2016,1181,363,53,900,500,51,2546,4188,2736,895,203,1702,13361,11908,182,12067,3252,50,4,2586
05/12/2016,1179,413,140,736,418,51,2567,4172,3807,1438,468,2062,16653,15359,265,14046,3405,50,4,1654
06/12/2016,1181,446,137,686,321,51,2564,4291,3920,1505,368,2231,17172,16027,265,14511,3190,50,4,1488
07/12/2016,1185,403,610,2618,238,50,2534,4305,3106,1386,276,2079,17431,13966,218,13410,5379,50,4,2418
08/12/2016,1193,381,506,4525,408,48,2465,3747,2443,827,234,1595,16951,11512,235,11077,7294,50,4,2244
09/12/2016,1193,366,619,3808,215,47,2462,3712,2686,918,346,1633,16387,11744,203,11410,6595,50,4,2379
10/12/2016,1188,373,535,3627,419,47,2465,3585,1508,652,282,1242,13884,9303,250,9452,6471,50,4,2615
11/12/2016,1195,359,650,4810,119,45,2389,3725,917,510,107,1121,13067,7489,377,8662,7284,51,4,3192
12/12/2016,1189,370,182,1665,157,50,2246,4274,3425,1170,422,1823,16272,14268,158,12938,4035,51,4,1661
13/12/2016,1186,448,179,903,228,50,2253,4358,3888,1308,417,2020,16651,15341,252,13828,3410,51,4,1540
14/12/2016,1190,444,153,489,171,49,2259,4416,3568,1578,379,1993,16495,15682,240,13814,2874,51,4,1018
15/12/2016,1184,426,462,1421,164,50,2214,4386,3482,1477,329,2026,16609,14561,247,13585,4037,51,4,1860
16/12/2016,1198,401,202,1227,300,51,2227,4376,3393,1459,390,2005,16278,14550,233,13461,3769,51,4,1739
17/12/2016,1199,381,221,670,190,50,2252,4323,3165,1312,203,1779,14197,13116,178,12831,2914,51,4,2355
18/12/2016,1201,350,206,1152,88,50,2233,3945,2753,1188,236,1592,13151,11706,175,11711,3282,52,4,2610
19/12/2016,1187,363,61,637,188,51,2251,4463,3777,1523,359,1941,15979,15093,223,13956,2845,52,4,1711
20/12/2016,1194,406,245,1372,276,51,2244,4292,3425,1499,441,1948,16276,14384,213,13408,3984,52,4,1921
21/12/2016,1188,434,733,2430,239,51,1893,4043,2796,1227,328,1820,16331,12929,238,11778,5403,52,4,2079
22/12/2016,1191,409,660,1995,209,51,1903,3967,3143,1339,298,1918,15807,12943,259,12270,4813,52,4,2424
23/12/2016,1190,380,768,3180,168,51,1885,3531,1818,1159,297,1560,14671,10555,230,9952,6033,52,4,2097
24/12/2016,1184,349,739,6245,134,49,1710,2141,580,495,250,1091,12561,5443,240,6016,8951,52,4,2616
25/12/2016,1177,320,697,6773,69,39,1385,1577,426,368,236,920,11600,4061,336,4676,9311,53,4,2461
26/12/2016,1170,326,557,6885,161,39,1270,1561,449,356,264,966,11692,4089,296,4603,9402,53,4,2395
27/12/2016,1168,346,643,6152,244,44,1405,2013,836,632,257,1182,13419,6379,295,6069,8855,53,4,1840
28/12/2016,1172,354,255,2148,203,48,1597,3439,1813,1056,305,1247,13365,10760,294,9152,4486,53,4,940
29/12/2016,1181,360,507,1174,447,49,1621,4169,1987,1116,285,1438,13300,11172,255,10331,4003,53,4,1512
30/12/2016,1193,344,637,1798,506,50,1630,4044,1639,960,255,1410,13305,10364,210,9682,4783,53,4,1757
31/12/2016,1201,340,807,2420,360,49,1629,3381,1537,636,272,1308,12518,8931,180,8491,5449,53,4,2158
