New date,Biomass avg,Hydrop avg,windOFFshore avg,windONshore avg,photovoltaics avg,other renewable avg,nuclear avg,brown coal avg,hard coal avg,fossil gas avg,hydro pumped storage avg,other conventional avg,total grid load avg,residual load avg,reverse hydro pumbed avg,sum conventional avg,sum renewable avg
2015-01-29T12:00:00,1020.96,373.08,131.46,4110.08,649.67,34,2827.75,3937.83,2691.75,599.75,535.79,2322.83,18428.46,13537.63,30.92,12379.92,6855.04
2015-01-29T18:00:00,1024.58,390.67,48.54,2380.21,0,34,2847.79,4031.67,3127.79,447.46,470.46,2283.17,16798.5,14370.04,96.08,12737.88,4348.46
2015-01-30T00:00:00,1010.88,385.92,10.88,999.71,0,34.96,2841.04,4468,2511.04,396.5,143.75,1744.75,13246.08,12235.63,719.21,11961.33,2586.08
2015-01-30T06:00:00,1008.58,392.29,0.96,850.17,194.42,34.96,2850.13,4496.29,3429.08,717.67,528.25,2630.33,17759.96,16714.88,76.21,14123.5,3009.63
2015-01-30T12:00:00,1011,406.13,15.54,949.96,366.79,34.5,2811.96,4507.29,3493.54,729.63,328.46,2841.67,17712.33,16380.58,39.63,14384.08,3112.38
2015-01-30T18:00:00,1011.92,397.17,40.38,898.33,0,34.67,2537.04,4518.42,3302.67,580.21,363.04,2633.17,16400.83,15462.38,71.33,13571.5,2745.5
2015-01-31T00:00:00,990.42,380.33,25.63,1408.17,0,34.92,2499.54,4468.63,2529.88,377.33,96.13,1853.17,12668.42,11235.04,466.46,11728.54,2935.58
2015-01-31T06:00:00,1003.25,379.63,21.29,1418.38,247.17,35.5,2506.42,4343.92,2877.21,429.17,273.25,2074.29,14252.63,12566.17,118.79,12231,3378.46
2015-01-31T12:00:00,1016.46,377.83,16.83,1193.13,595.25,34.58,2550.63,4275.96,2955.04,466.88,269.92,2014.83,14822.46,13017.75,38.08,12263.33,3504
2015-01-31T18:00:00,1020.96,380.58,19.29,1452.46,0,35.58,2826.29,4210.71,2701.13,482.71,370.83,1980,14304.08,12832.71,74.75,12200.83,3279.71
2015-02-01T00:00:00,1020.54,352.75,15.88,1143.79,0,36,2833.29,4411.46,1801.08,388.13,149.58,1530.42,11497.5,10338.21,419.04,10964.38,2718.54
2015-02-01T06:00:00,1022.54,336.13,25.58,872.67,413.67,36,2813.88,4361.83,2048.63,417.83,158.63,1605.92,12494,11182.54,167.75,11248.08,2865.21
2015-02-01T12:00:00,1028.92,335.63,96.75,1032.13,614.88,36,2830,4398.42,2153.46,416.75,278.17,1610.63,13736.25,11992.83,77.38,11409.25,3422.46
2015-02-01T18:00:00,1031.67,328.38,112.5,1704.67,0,36,2841.38,4418.96,2495,434.25,269.58,1752.58,14370.96,12554.21,178.46,11942.17,3482.79
2015-02-02T00:00:00,1021.46,329.46,89.58,1814.42,0,35.96,2827.96,4540.54,2216.17,394.71,123.21,1648.63,12809,10905.29,493.71,11628,3414.08
2015-02-02T06:00:00,1022.13,335.17,88.79,2173.33,316.71,35.04,2847.88,4579.67,3303.88,677.75,300.5,2753.29,18022.04,15443.54,85.38,14162.46,4271.67
2015-02-02T12:00:00,1027.08,335.67,80.25,2102.58,527.92,35.63,2854.13,4574.58,3387.29,812,409.04,2858.75,18430.92,15720.42,17.08,14486.75,4518.17
2015-02-02T18:00:00,1031.83,335.88,81.17,1818.75,0,36,2850.46,4543.21,3366.79,614.46,361.96,2455.42,17093.88,15194.21,99.5,13830.33,3665.58
2015-02-03T00:00:00,1023.54,333.29,68.17,1526.17,0,35.25,2835.13,4480.83,3088.17,528.21,159.21,1857.13,13891,12296.75,580.5,12789.46,3145.63
2015-02-03T06:00:00,1023.88,355.33,41.92,1060.71,365.42,35.42,2838.67,4554.96,3470.71,1016.88,351.58,2858.17,18166.04,16698.33,35.92,14739.38,3234.25
2015-02-03T12:00:00,1019.29,357.46,110.71,751.54,781.79,35.54,2813.08,4557.29,3581.29,1248.79,121.13,2823.5,18297.13,16653.38,102.75,15023.96,3177.46
2015-02-03T18:00:00,1027.5,353.92,95.54,571.5,0,35.5,2846,4435.17,3631.42,973.21,413.88,2546.71,17184.58,16517.71,44.58,14432.5,2497.83
2015-02-04T00:00:00,1019.75,346.54,31.33,528.38,0,34.96,2846.83,4330,3578.42,546.71,129.46,2313.92,13872.79,13313.5,558.54,13615.88,2090.42
2015-02-04T06:00:00,1021.38,363.92,20.42,420.88,462.88,35,2849.83,4343.54,3671.67,1296.71,253.33,2722.33,18233.58,17329.79,31.46,14884.08,2577.79
2015-02-04T12:00:00,1011.63,368.79,20.79,413,868.58,34.5,2851.38,4349.83,3679.5,1432.71,246.54,2725.13,18382.33,17080.29,19.63,15038.54,2963.83
2015-02-04T18:00:00,1025.96,376.33,43.63,257.46,0,35,2850.29,4412.71,3625.75,1128.42,376.04,2577.46,17274.88,16974.13,85.58,14594.63,2114.42
2015-02-05T00:00:00,1014.08,346.5,80.79,295,0,34.79,2835.88,4349.67,3405.17,547.17,94.33,2164.75,13844.58,13469.04,475.71,13302.63,1865.5
2015-02-05T06:00:00,1004.79,361.67,84.71,544.46,439,36,2844.38,4405.17,3650.88,1139.54,449.21,2688.92,18191.29,17123.42,24.54,14728.88,2919.83
2015-02-05T12:00:00,1008,357.63,38.71,1384.75,771.21,36,2843.21,4329.96,3630.67,1169.08,426.92,2760.5,18387.63,16193.29,6.67,14733.42,4023.21
2015-02-05T18:00:00,1018.54,344.04,29.58,2481.58,0,36,2831.17,4375.67,3454.54,794.08,331.25,2599.29,17223.83,14713,158.29,14054.75,4241
2015-02-06T00:00:00,1002.92,324.25,25.88,2363.58,0,35.92,2821.96,4375.5,2853.54,530.54,142.75,1722.5,13901,11511.88,586.54,12304.04,3895.29
2015-02-06T06:00:00,1000.42,329.5,7.17,1936.29,620,36,2841.38,4433.17,3604.54,713.04,341.96,2734.33,18146.83,15583.79,40.63,14326.46,4271.33
2015-02-06T12:00:00,1014.29,343.5,7.79,1644.21,1311.17,36,2845.25,4477.96,3557.92,730.63,309.46,2609.75,17759.21,14796.42,58.83,14221.5,4666.42
2015-02-06T18:00:00,1019.29,349.08,32.38,1256.29,0,36,2842.92,4428.88,3322.21,640.17,461.04,2525.58,16747.71,15459.46,24.5,13759.75,3154.08
2015-02-07T00:00:00,1012.29,333.29,71.79,983.5,0,36,2844.04,4174.96,2618.25,528.33,144.75,1701.83,13362.17,12307.21,429.33,11867.42,2581.63
2015-02-07T06:00:00,1010.04,327.25,137.33,1527.88,789.79,34.79,2845.17,4114.54,2382.38,620.46,195.83,1846.04,14732.83,12278.25,105.13,11808.58,4022.92
2015-02-07T12:00:00,1008.75,325.17,184.71,3040.83,1161.83,30.08,2781.96,3812.83,1752.96,600,401.83,1617.83,15241.67,10854.75,62,10565.58,6153.21
2015-02-07T18:00:00,1012.17,327.21,185.79,4922.67,0,29.58,2639.25,3330.17,1472.29,503,400.08,1495.83,14794.92,9686.88,162.29,9440.54,6877.5
2015-02-08T00:00:00,1009.88,318.79,177.96,5589.96,0,28.5,2185.79,2428.33,892,395.96,87.13,1330.5,11826.96,6059.08,688.38,7232.58,7212.21
2015-02-08T06:00:00,1011.92,306.96,182.63,4453.96,767.79,28.96,2504.5,2899.58,952.17,449.04,157.88,1454.58,13000.83,7596.75,266.38,8259.88,6910.08
2015-02-08T12:00:00,1014.88,300.25,130.04,3361.25,1416.96,29.75,2661.29,3389.83,1098.29,499.46,267.63,1563.21,13815.21,8907.13,180.5,9212.08,6520.75
2015-02-08T18:00:00,1022.08,309.21,174.71,3103.83,0,30,2815.92,4027.75,1596.21,592.54,445.96,1759.58,14735.42,11457.04,78.08,10792,5085.79
2015-02-09T00:00:00,1004.54,302.63,187.04,4259.96,0,30,2788.83,3456,1127.25,470.21,73.83,1651.13,12883.54,8436.63,748.04,9493.42,5858
