datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2017-12-01T00:00:00;1188;487;426;359;0;60;2566;4477;3035;1018;38;1653;13718;12933;677;12749;2558
2017-12-01T00:15:00;1189;487;451;358;0;60;2565;4510;2978;977;39;1655;13550;12741;848;12685;2584
2017-12-01T00:30:00;1187;489;463;354;0;60;2568;4513;2969;948;37;1670;13505;12688;899;12668;2590
2017-12-01T00:45:00;1186;489;468;336;0;60;2566;4499;2943;918;36;1713;13364;12560;1193;12639;2575
2017-12-01T01:00:00;1174;494;473;321;0;60;2569;4508;2938;918;26;1827;13347;12553;875;12760;2548
2017-12-01T01:15:00;1175;496;482;311;0;60;2567;4501;2922;935;25;1793;13262;12470;732;12718;2549
2017-12-01T01:30:00;1180;493;487;294;0;59;2569;4504;2918;939;27;1826;13197;12416;811;12756;2540
2017-12-01T01:45:00;1183;488;495;288;0;59;2566;4507;2876;932;39;1818;13083;12300;974;12699;2552
2017-12-01T02:00:00;1181;487;491;295;0;59;2571;4520;2871;923;34;1668;12965;12179;806;12553;2547
2017-12-01T02:15:00;1181;483;467;297;0;58;2567;4517;2865;924;37;1646;12886;12122;849;12519;2523
2017-12-01T02:30:00;1180;488;437;302;0;58;2565;4517;2862;925;37;1662;12949;12210;835;12531;2502
2017-12-01T02:45:00;1180;480;420;285;0;58;2566;4487;2879;913;15;1657;12951;12246;802;12502;2438
2017-12-01T03:00:00;1179;482;424;286;0;58;2568;4480;2936;909;12;1664;13022;12313;814;12557;2441
2017-12-01T03:15:00;1183;481;441;292;0;58;2568;4471;2951;912;11;1676;13054;12322;830;12578;2466
2017-12-01T03:30:00;1183;488;434;301;0;58;2567;4409;2950;918;12;1687;13131;12396;790;12531;2476
2017-12-01T03:45:00;1183;479;428;305;0;58;2566;4328;2963;928;27;1777;13118;12384;801;12562;2480
2017-12-01T04:00:00;1182;477;426;307;0;58;2567;4270;2972;928;27;1797;13200;12468;615;12534;2477
2017-12-01T04:15:00;1182;475;420;312;0;58;2565;4264;3020;935;27;1824;13306;12574;613;12608;2474
2017-12-01T04:30:00;1181;476;418;314;0;58;2568;4262;3098;938;30;1799;13436;12704;494;12665;2477
2017-12-01T04:45:00;1180;475;385;320;0;58;2568;4254;3176;957;30;1826;13572;12867;493;12781;2448
2017-12-01T05:00:00;1178;474;367;333;0;58;2567;4244;3233;1004;31;1849;13836;13136;645;12897;2441
2017-12-01T05:15:00;1182;475;381;327;0;58;2570;4241;3320;1058;51;1793;14031;13323;550;12982;2474
2017-12-01T05:30:00;1183;475;396;322;0;58;2570;4229;3430;1111;51;1829;14288;13571;489;13169;2485
2017-12-01T05:45:00;1183;475;339;321;0;58;2571;4221;3484;1236;54;1953;14600;13941;439;13465;2430
