datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2020-06-01T00:00:00;1160;373;1324;3439;0;38;1895;828;428;614;186;318;9530;4767;149;4083;6520
2020-06-01T00:15:00;1163;364;1322;3413;0;38;1913;820;410;602;112;318;9356;4621;133;4063;6412
2020-06-01T00:30:00;1161;361;1323;3408;0;38;1910;817;405;602;127;318;9188;4457;251;4052;6418
2020-06-01T00:45:00;1160;360;1305;3388;0;38;1906;819;407;599;99;319;9056;4362;275;4050;6350
2020-06-01T01:00:00;1160;364;1305;3318;0;38;1919;817;406;584;90;318;8918;4294;174;4044;6275
2020-06-01T01:15:00;1159;362;1301;3229;0;38;1926;817;404;583;69;316;8816;4287;195;4046;6158
2020-06-01T01:30:00;1160;365;1266;3136;0;38;1931;827;406;577;90;318;8710;4308;216;4059;6055
2020-06-01T01:45:00;1163;360;1220;3067;0;38;1925;822;404;578;88;319;8578;4291;246;4048;5936
2020-06-01T02:00:00;1160;358;1192;2990;0;38;1928;817;405;585;112;319;8535;4353;411;4054;5850
2020-06-01T02:15:00;1159;358;1161;2882;0;38;1937;817;407;587;124;319;8444;4401;413;4067;5722
2020-06-01T02:30:00;1155;356;1151;2768;0;38;1943;818;408;589;105;319;8430;4511;414;4077;5573
2020-06-01T02:45:00;1155;355;1157;2664;0;38;1935;818;412;592;100;319;8365;4543;398;4076;5469
2020-06-01T03:00:00;1159;351;1135;2575;0;38;1947;814;413;590;33;319;8299;4589;434;4083;5291
2020-06-01T03:15:00;1160;350;1063;2535;0;38;1948;811;413;594;31;318;8260;4662;410;4084;5177
2020-06-01T03:30:00;1160;350;951;2481;0;38;1945;812;412;595;26;319;8242;4810;387;4083;5006
2020-06-01T03:45:00;1160;356;834;2403;0;38;1939;819;411;601;60;318;8248;5011;336;4088;4851
2020-06-01T04:00:00;1158;360;710;2327;0;38;1944;811;408;596;78;321;8356;5320;254;4080;4671
2020-06-01T04:15:00;1161;354;595;2299;0;38;1951;810;409;596;121;320;8427;5533;198;4086;4568
2020-06-01T04:30:00;1158;346;506;2278;1;38;1953;817;410;597;172;320;8416;5632;153;4097;4499
