datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2016-05-01T00:00:00;1136;502;91;2575;0;39;1612;3784;1289;326;182;845;10656;7989;237;7856;4525
2016-05-01T00:15:00;1137;502;106;2572;0;39;1613;3744;1167;324;185;884;10373;7695;262;7732;4541
2016-05-01T00:30:00;1132;501;109;2580;0;39;1612;3700;1080;291;62;870;10209;7521;294;7553;4423
2016-05-01T00:45:00;1130;500;103;2589;0;39;1612;3696;1037;291;166;974;10040;7349;479;7610;4527
2016-05-01T01:00:00;1129;502;95;2610;0;39;1617;3691;1027;289;80;947;9920;7215;473;7571;4455
2016-05-01T01:15:00;1127;503;96;2612;0;39;1616;3628;969;286;231;933;9781;7074;440;7432;4608
2016-05-01T01:30:00;1129;504;105;2593;0;39;1608;3560;968;289;210;931;9709;7012;348;7356;4580
2016-05-01T01:45:00;1133;504;99;2611;0;39;1600;3501;952;286;47;944;9621;6911;391;7283;4433
2016-05-01T02:00:00;1127;510;105;2603;0;39;1609;3485;942;286;87;841;9564;6856;235;7163;4471
2016-05-01T02:15:00;1127;510;107;2596;0;39;1611;3476;935;287;50;819;9553;6851;255;7128;4429
2016-05-01T02:30:00;1127;509;87;2621;0;39;1612;3476;933;289;42;806;9448;6740;269;7116;4425
2016-05-01T02:45:00;1127;506;76;2637;0;39;1607;3457;932;285;37;799;9405;6693;341;7080;4422
2016-05-01T03:00:00;1123;509;78;2650;0;39;1612;3453;939;286;51;802;9433;6706;426;7092;4450
2016-05-01T03:15:00;1124;506;73;2658;0;39;1610;3450;925;287;55;746;9370;6638;374;7018;4455
2016-05-01T03:30:00;1130;507;68;2649;0;39;1607;3429;927;296;56;767;9419;6702;349;7026;4449
2016-05-01T03:45:00;1126;506;57;2607;0;40;1604;3419;917;297;53;803;9413;6749;353;7040;4389
2016-05-01T04:00:00;1128;516;47;2561;0;40;1614;3446;911;296;60;812;9586;6978;284;7079;4352
2016-05-01T04:15:00;1134;521;37;2534;0;40;1619;3489;902;298;70;790;9597;7026;279;7098;4336
2016-05-01T04:30:00;1132;520;35;2511;0;40;1618;3500;897;298;114;717;9661;7115;226;7030;4352
2016-05-01T04:45:00;1133;522;31;2468;0;40;1616;3520;900;298;104;750;9712;7213;222;7084;4298
