datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2022-03-01T00:00:00;1010;271;1328;4797;0;41;1024;3477;2395;1138;12;363;14508;8383;973;8397;7459
2022-03-01T00:15:00;1007;263;1315;4724;0;41;1024;3480;2390;1105;23;364;14348;8309;980;8363;7373
2022-03-01T00:30:00;1007;255;1296;4684;0;41;1023;3490;2387;1111;2;363;14153;8173;1064;8374;7285
2022-03-01T00:45:00;1008;241;1248;4640;0;41;1024;3491;2408;1111;1;362;14063;8175;1112;8396;7179
2022-03-01T01:00:00;1008;260;1182;4576;0;41;1024;3474;2402;1161;1;360;14125;8368;1225;8421;7068
2022-03-01T01:15:00;1008;261;1127;4561;0;41;1024;3471;2400;1174;0;361;14019;8331;1312;8430;6998
2022-03-01T01:30:00;1007;249;1083;4522;0;41;1024;3486;2402;1180;0;362;13933;8329;1325;8454;6902
2022-03-01T01:45:00;1007;240;1061;4456;0;41;1023;3459;2409;1190;0;363;13969;8453;1340;8444;6805
2022-03-01T02:00:00;1005;241;1057;4395;0;41;1024;3442;2394;1193;0;363;13952;8500;1386;8416;6739
2022-03-01T02:15:00;1005;256;1024;4330;0;41;1024;3448;2378;1161;8;362;13879;8525;1458;8373;6664
2022-03-01T02:30:00;1005;248;965;4223;0;41;1025;3457;2383;1168;15;363;13852;8664;1355;8396;6497
2022-03-01T02:45:00;1005;250;891;4126;0;41;1024;3462;2421;1171;11;363;13849;8833;1254;8441;6324
2022-03-01T03:00:00;1006;255;852;4009;0;42;1024;3492;2427;1203;0;364;13776;8915;1209;8510;6164
2022-03-01T03:15:00;1008;271;781;3936;0;42;1024;3503;2450;1221;0;363;13753;9036;1221;8561;6038
2022-03-01T03:30:00;1008;271;715;3871;0;42;1025;3513;2457;1237;0;364;13759;9173;1033;8596;5907
2022-03-01T03:45:00;1006;265;643;3826;0;43;1024;3506;2468;1245;0;366;13642;9174;783;8609;5783
2022-03-01T04:00:00;1011;250;607;3803;0;44;1025;3493;2479;1312;0;366;13609;9199;638;8675;5715
2022-03-01T04:15:00;1014;278;567;3744;0;44;1025;3487;2482;1355;8;365;13633;9322;565;8714;5655
2022-03-01T04:30:00;1015;280;543;3698;0;44;1025;3487;2486;1386;5;367;13804;9563;369;8751;5585
2022-03-01T04:45:00;1016;286;503;3673;0;45;1026;3480;2503;1414;48;372;13927;9751;337;8795;5571
2022-03-01T05:00:00;1022;250;482;3674;0;48;1025;3495;2534;1499;15;369;14200;10044;166;8922;5491
2022-03-01T05:15:00;1025;254;463;3641;0;48;1025;3525;2535;1564;68;369;14349;10246;128;9018;5499
2022-03-01T05:30:00;1028;275;426;3637;0;48;1026;3544;2538;1620;139;368;14555;10492;81;9096;5553
2022-03-01T05:45:00;1031;276;416;3602;0;48;1026;3539;2546;1720;285;370;14968;10950;62;9201;5658
2022-03-01T06:00:00;1054;261;392;3633;0;49;1025;3541;2576;1766;95;367;15649;11624;127;9275;5484
2022-03-01T06:15:00;1063;297;374;3602;0;49;1026;3550;2607;1830;284;367;16071;12095;8;9380;5669
2022-03-01T06:30:00;1070;316;351;3584;0;49;1026;3568;2642;1861;624;367;16480;12546;1;9464;5994
2022-03-01T06:45:00;1078;320;333;3593;2;49;1026;3527;2651;1943;828;368;16785;12857;1;9515;6203
2022-03-01T07:00:00;1097;292;327;3512;37;50;1025;3452;2657;2003;1151;388;17085;13209;0;9525;6466
2022-03-01T07:15:00;1103;294;307;3475;219;50;1023;3412;2688;2065;1082;398;17231;13230;0;9586;6530
2022-03-01T07:30:00;1104;302;283;3405;566;49;1015;3425;2709;2104;1133;403;17414;13160;0;9656;6842
2022-03-01T07:45:00;1106;303;270;3208;1012;49;1013;3426;2723;2174;975;413;17646;13156;0;9749;6923
2022-03-01T08:00:00;1107;286;252;3043;1478;49;1007;3361;2726;2247;723;424;17746;12972;1;9765;6938
2022-03-01T08:15:00;1107;281;238;2962;2004;49;999;3340;2734;2263;427;436;17834;12630;1;9772;7068
