Date,Biomass,Hydro,Wind Offshore,Wind Onshore,Solar,Other renewable,Nuclear,Brown coal,Hard coal,Fossil Gas,Hydro pumped storage,Other Conventional,Total grid load,Residual load,Reverse hydro pumped,Sum conventional,Sum renewable,CW,Season,Net exp MWh
31/03/2019,1207,412,587,2137,1836,40,2252,2766,549,774,128,294,11822,7262,641,6634,6347,14,1,1332
01/04/2019,1201,424,324,2834,2232,47,2336,3672,777,1298,322,307,14594,9205,256,8389,7384,14,2,1518
02/04/2019,1202,433,938,3783,1836,43,2289,3809,1016,1174,356,299,15352,8795,312,8586,8592,14,2,2064
03/04/2019,1202,456,355,1701,1243,44,2333,4042,1919,1782,372,305,15296,11998,245,10380,5372,14,2,843
04/04/2019,1208,495,266,1450,1110,46,2341,3809,2189,2097,424,301,15396,12570,302,10737,4999,14,2,876
05/04/2019,1208,512,463,887,828,44,2352,3794,2143,1992,370,303,15141,12963,309,10583,4312,14,2,218
06/04/2019,1208,480,361,1505,1804,40,2343,3495,1415,1057,221,248,12566,8896,292,8559,5619,14,2,1889
07/04/2019,1181,447,183,1627,1948,39,2332,3402,1099,919,144,251,11457,7699,384,8002,5570,15,2,2247
08/04/2019,1099,461,701,1514,1517,39,2294,3751,2241,1481,355,257,14547,10817,219,10024,5686,15,2,1372
09/04/2019,1092,453,624,2385,1520,43,2320,3746,1971,1633,261,348,15088,10560,293,10017,6378,15,2,1716
10/04/2019,1104,456,497,2672,1607,46,2332,3898,1678,1735,221,352,15088,10312,367,9996,6604,15,2,1745
11/04/2019,1110,456,195,2266,1565,50,2346,3839,2011,1765,302,362,14961,10936,266,10322,5944,15,2,1598
12/04/2019,1129,454,336,1756,1167,50,2351,3831,1945,1901,314,372,15000,11741,269,10399,5207,15,2,1013
13/04/2019,1208,456,826,1967,1279,49,2194,3767,1235,1387,199,375,13071,8999,241,8959,5984,15,2,2247
14/04/2019,1210,409,908,2466,1201,48,2014,3690,927,1078,193,369,12088,7513,354,8077,6435,16,2,2740
15/04/2019,1182,391,1005,2908,2348,46,1995,3735,1124,1218,301,367,14649,8389,363,8439,8180,16,2,2286
16/04/2019,1190,405,1136,3346,2305,46,1997,3411,1014,1484,352,361,15102,8315,298,8268,8781,16,2,2278
17/04/2019,1202,426,1123,3046,2094,44,1986,3490,1136,1629,272,362,14890,8627,369,8603,8206,16,2,2028
18/04/2019,1195,423,1085,3836,2445,42,1942,2869,804,1128,377,361,14319,6953,463,7105,9404,16,2,2194
19/04/2019,1188,422,665,2813,2479,38,1944,2307,408,749,266,343,11236,5280,442,5751,7870,16,2,2599
20/04/2019,1191,434,240,1657,2481,39,1921,2297,433,840,243,322,11102,6724,304,5813,6286,16,2,1079
21/04/2019,1190,427,151,1309,2497,38,1379,1971,440,647,277,309,10046,6089,330,4746,5889,17,2,487
22/04/2019,1167,444,982,4389,2466,36,1067,1222,418,514,89,290,10597,2761,566,3510,9573,17,2,2385
23/04/2019,1170,468,1204,6631,1947,38,1401,1359,497,826,437,321,13920,4139,300,4404,11895,17,2,1947
24/04/2019,1165,478,1264,4106,2166,37,1605,2143,495,865,237,240,14438,6902,443,5348,9454,17,2,15
25/04/2019,1161,516,625,2980,2207,36,1647,2412,792,1140,383,244,14435,8624,268,6234,7907,17,2,-251
26/04/2019,1176,551,194,2690,1126,37,1666,2701,1096,1291,348,287,14338,10328,259,7040,6122,17,2,-1143
27/04/2019,1192,538,455,2395,1313,39,1585,2525,650,802,216,350,12295,8133,282,5912,6148,17,2,-79
28/04/2019,1193,527,89,1164,1391,41,1655,2960,758,845,146,349,11380,8736,465,6567,4552,18,2,-277
29/04/2019,1180,529,367,2359,1062,42,1673,3365,1428,1337,343,353,14489,10702,216,8157,5881,18,2,-205
30/04/2019,1194,519,234,1602,2063,41,1663,3230,1477,1349,322,346,14311,10412,290,8065,5976,18,2,-221
01/05/2019,1196,485,651,2244,1948,40,1594,2170,617,776,94,332,11327,6484,483,5489,6658,18,2,630
02/05/2019,1194,467,1049,3671,1724,41,1621,2457,1017,1088,309,349,14212,7768,175,6534,8455,18,2,668
03/05/2019,1177,521,1048,3269,1311,42,1650,2702,1159,1416,352,369,14475,8846,283,7295,7721,18,2,436
04/05/2019,1180,491,906,2415,1213,42,1629,2441,1136,931,170,362,12657,8123,288,6499,6418,18,2,526
05/05/2019,1200,477,910,1712,1596,42,1656,2261,928,816,159,351,11644,7425,404,6011,6097,19,2,579
06/05/2019,1186,480,1034,2532,1464,42,1664,3222,1677,1223,353,355,14797,9767,212,8140,7091,19,2,584
07/05/2019,1193,502,392,979,1823,41,1664,3620,2214,1465,365,353,14978,11784,207,9316,5295,19,2,-123
08/05/2019,1188,512,626,2874,1187,42,1664,3551,1675,1344,240,349,15100,10414,231,8583,6667,19,2,410
09/05/2019,1149,496,535,2173,1490,42,1659,3377,1634,1380,269,283,14870,10672,278,8332,6155,19,2,141
10/05/2019,1186,514,327,2036,1505,43,1659,3674,1731,1455,362,367,14654,10787,214,8886,5973,19,2,474
11/05/2019,1188,499,305,2338,1142,44,1651,3209,886,1033,100,363,12483,8698,233,7141,5615,19,2,474
12/05/2019,1182,524,705,3433,1875,42,1581,1956,430,700,138,353,11369,5356,563,5020,7899,20,2,1278
13/05/2019,1184,519,287,2682,2483,42,1646,2882,1245,1037,198,362,14323,8871,350,7173,7395,20,2,259
14/05/2019,1181,509,104,2484,2146,41,1652,3122,1360,1117,154,349,14630,9896,240,7600,6619,20,2,-155
15/05/2019,1181,484,126,2322,1868,41,1654,3465,1403,1200,216,292,14926,10611,142,8014,6238,20,2,-48
16/05/2019,1182,463,701,2236,1004,40,1651,3529,1539,1351,221,367,15150,11209,176,8437,5847,20,2,-480
17/05/2019,1192,492,767,1132,1777,39,1567,3379,1525,1287,296,351,14604,10928,184,8109,5695,20,2,-611
18/05/2019,1182,467,415,1204,2425,32,1341,3169,1180,984,217,319,12077,8034,299,6994,5941,20,2,787
19/05/2019,1171,459,301,1080,2163,31,1338,3000,1007,771,129,309,11183,7640,415,6425,5333,21,2,598
20/05/2019,1173,546,235,1768,1054,31,1343,3519,1636,1393,394,257,14501,11445,216,8148,5200,21,2,-548
21/05/2019,1177,498,673,3291,878,31,1339,3418,1385,1219,212,335,15130,10289,239,7696,6760,21,2,-255
22/05/2019,1182,508,621,3686,1056,32,1341,3340,1337,1188,269,337,14828,9466,238,7544,7352,21,2,176
23/05/2019,1179,515,535,793,2500,36,1347,3329,1236,1242,242,343,14697,10870,314,7496,5799,21,2,-1019
24/05/2019,1169,537,554,1526,2366,32,1344,3099,949,1203,232,335,14388,9942,260,6931,6416,21,2,-883
25/05/2019,1179,545,408,1242,1807,33,1340,2436,643,1078,198,319,12022,8566,185,5817,5410,21,2,-625
26/05/2019,1175,542,1051,2867,2021,32,1220,1711,477,664,139,295,11256,5316,624,4367,7828,22,2,858
27/05/2019,1174,572,1075,2443,1595,35,1429,2492,902,1167,304,313,14276,9164,195,6303,7197,22,2,-615
28/05/2019,1149,575,303,1167,1266,38,1661,2802,1193,1533,288,334,14463,11728,229,7523,4786,22,2,-2018
29/05/2019,1096,556,294,888,1907,40,1762,2715,1137,1447,317,267,14119,11030,250,7328,5098,22,2,-1403
30/05/2019,1163,565,1177,2902,1983,37,1644,1777,554,604,174,329,11508,5446,519,4908,8000,22,2,1096
31/05/2019,1168,580,533,1531,1750,35,1722,2335,594,964,301,242,12531,8716,228,5857,5898,22,2,-569
01/06/2019,1160,575,537,935,2548,31,1865,1997,494,750,271,311,11699,7680,358,5416,6057,22,2,-220
02/06/2019,1130,587,415,1433,2661,31,1884,1733,475,531,272,300,11019,6511,508,4923,6529,23,2,332
03/06/2019,1117,589,451,1966,2200,30,1926,2655,1127,1255,370,282,14242,9625,280,7245,6723,23,2,-470
04/06/2019,1127,552,378,1293,2457,30,1955,2943,1357,1440,230,290,14736,10609,249,7985,6067,23,2,-596
05/06/2019,1104,563,602,1917,2449,30,1774,2729,1087,1389,350,287,14758,9791,247,7267,7015,23,2,-623
06/06/2019,1125,559,716,3141,1405,31,1623,2327,990,1381,372,290,14565,9304,299,6612,7348,23,2,-860
07/06/2019,1143,549,442,2164,2513,31,1633,2297,969,1235,331,301,14013,8895,263,6435,7173,23,2,-312
08/06/2019,1139,502,995,5433,1968,31,1261,1121,422,457,218,232,11887,3491,489,3492,10285,23,2,1713
09/06/2019,1149,561,585,1632,2318,31,1285,1307,494,653,183,243,10293,5759,310,3982,6459,24,2,84
10/06/2019,1138,569,865,1473,1570,31,1306,1692,623,814,150,242,10707,6799,281,4678,5797,24,2,-82
11/06/2019,1136,500,639,904,1696,31,1310,2756,1383,1454,335,177,13951,10713,261,7080,5240,24,2,-1206
12/06/2019,1134,456,351,1700,1455,31,1310,3159,1594,1706,386,265,14606,11101,316,8033,5513,24,2,-955
13/06/2019,1148,458,661,2108,2389,31,1311,2758,1083,1456,247,175,14379,9221,330,6783,7043,24,2,-192
14/06/2019,1145,509,421,1578,2233,30,1303,2930,1244,1607,344,178,14247,10015,244,7262,6261,24,2,-380
15/06/2019,1131,519,554,3059,1977,30,1285,1949,537,1074,210,261,12138,6549,401,5106,7480,24,2,53
16/06/2019,1148,512,386,790,1588,30,1302,2081,582,1006,171,182,11078,8314,412,5153,4626,25,2,-1312
17/06/2019,1139,542,341,491,2508,30,1436,3313,1357,1601,285,260,14089,10748,259,7968,5337,25,2,-912
18/06/2019,1124,551,118,1132,2486,30,1466,3344,1455,1749,378,267,14675,10939,239,8280,5819,25,2,-545
19/06/2019,1105,548,266,1290,2358,30,1522,3280,1429,1781,416,270,14625,10712,296,8283,6013,25,2,-320
20/06/2019,1125,551,178,1417,1684,30,1573,2954,878,1688,192,274,12399,9120,294,7366,5177,25,2,-111
21/06/2019,1139,560,192,756,2129,30,1597,2901,753,1715,240,271,13044,9967,169,7237,5046,25,2,-868
22/06/2019,1145,554,84,1556,1989,31,1613,2410,495,1016,139,272,11706,8077,212,5806,5498,25,2,-438
23/06/2019,1137,584,602,2102,2331,30,1596,1844,333,741,162,273,10942,5908,468,4788,6947,26,2,684
24/06/2019,1120,597,1111,2421,2696,29,1609,2441,659,1383,363,277,14421,8194,254,6368,8336,26,2,331
25/06/2019,1087,587,532,1750,2587,29,1593,2906,1200,1612,477,287,15018,10150,316,7599,7048,26,2,-301
26/06/2019,1043,567,790,2065,2537,29,1732,2783,1271,1517,302,286,15166,9774,346,7590,7333,26,2,-169
27/06/2019,1040,563,847,2736,2497,32,1861,2286,889,1569,215,299,14919,8840,355,6904,7929,26,2,1
28/06/2019,1129,550,167,797,2614,36,1920,2537,984,1748,397,305,14225,10647,232,7494,5690,26,2,-1054
29/06/2019,1176,565,130,562,2756,33,1915,2030,458,1313,258,278,12143,8695,315,5994,5480,26,2,-907
30/06/2019,1079,562,837,2784,2638,32,1868,1550,310,711,246,271,11370,5111,472,4709,8178,27,2,1225
01/07/2019,1097,568,1071,2923,2050,34,1885,2152,675,1544,311,273,15022,8979,327,6528,8053,27,3,-223
02/07/2019,1068,550,989,3179,2267,35,1887,2018,786,1688,219,260,14972,8538,278,6639,8308,27,3,12
03/07/2019,1134,566,862,2035,2378,34,1914,2258,776,1777,256,256,14809,9535,260,6982,7265,27,3,-370
04/07/2019,1137,572,1070,2030,2588,35,1894,2291,880,1503,303,257,14883,9195,263,6825,7735,27,3,-70
05/07/2019,1137,580,697,2418,1986,34,1906,2201,886,1633,341,267,14638,9537,269,6893,7193,27,3,-244
06/07/2019,1125,574,955,2569,1924,32,1899,1990,415,831,187,272,12410,6962,241,5407,7367,27,3,591
07/07/2019,1131,570,1077,2981,1550,33,1885,1526,355,719,148,275,11485,5878,471,4759,7490,28,3,918
08/07/2019,1129,568,637,2121,1687,37,1909,2468,780,1509,220,215,14178,9733,164,6881,6398,28,3,-322
09/07/2019,1051,556,686,1828,1842,37,2010,2483,901,1712,268,218,14460,10105,230,7324,6268,28,3,-193
10/07/2019,1059,555,298,1024,2434,36,2212,2957,1239,1902,213,275,14403,10648,254,8586,5619,28,3,130
11/07/2019,1108,558,102,456,1276,37,2222,3141,1706,2075,404,273,14383,12550,159,9416,3940,28,3,-724
12/07/2019,1067,547,90,840,1482,38,2106,3144,1634,1981,265,295,14219,11808,263,9161,4329,28,3,-497
13/07/2019,1069,553,410,1686,1419,34,1898,2674,674,917,99,282,12098,8583,241,6445,5271,28,3,49
14/07/2019,1073,551,473,1023,1365,33,1900,2725,567,710,82,198,10969,8109,231,6101,4600,29,3,200
15/07/2019,1072,527,593,1488,1541,36,1868,3107,1014,1682,236,293,13951,10329,170,7964,5494,29,3,-153
16/07/2019,1064,513,548,1923,1917,36,1858,3212,1231,1839,197,289,14392,10004,186,8428,6199,29,3,599
17/07/2019,1060,515,42,424,2158,37,1877,3385,1399,1840,257,174,14154,11530,181,8674,4491,29,3,-333
18/07/2019,1056,507,231,513,2243,37,1878,3253,1434,2008,231,256,14196,11210,228,8830,4816,29,3,-256
19/07/2019,1055,507,116,746,1643,37,1718,3279,1503,2100,292,296,14056,11551,170,8897,4396,29,3,-447
20/07/2019,1045,474,686,1828,2125,33,1562,2715,709,1282,132,284,12145,7506,269,6552,6324,29,3,1056
21/07/2019,1050,474,663,2231,1987,33,1558,2345,617,951,140,283,11181,6299,406,5754,6579,30,3,1614
22/07/2019,1043,469,809,890,2060,35,1569,3127,1199,1832,234,223,13991,10232,181,7950,5540,30,3,-119
23/07/2019,1023,491,142,560,2574,34,1561,3359,1995,1939,324,211,14477,11201,195,9065,5148,30,3,320
24/07/2019,982,489,460,1002,2524,35,1549,3273,2107,1984,358,216,14717,10731,280,9128,5849,30,3,745
25/07/2019,985,489,290,1334,2428,35,1542,3240,2253,2062,275,290,14848,10796,273,9387,5835,30,3,430
26/07/2019,1000,495,952,2755,2358,34,1512,3113,1432,1813,259,280,14726,8661,238,8150,7853,30,3,1385
27/07/2019,993,495,1161,3316,1851,32,1568,2300,358,1279,121,286,12529,6200,203,5790,7970,30,3,1483
28/07/2019,1023,493,748,1695,1423,33,1839,2296,326,1086,124,278,11367,7502,338,5824,5538,31,3,175
29/07/2019,1024,517,112,1002,1430,36,1897,2858,1295,1924,306,285,13975,11431,116,8259,4427,31,3,-963
30/07/2019,1025,551,122,702,1815,37,1892,3014,1478,2015,196,288,14426,11788,219,8688,4447,31,3,-985
31/07/2019,1030,540,355,1231,1413,37,1890,3064,1317,1999,176,281,14359,11361,312,8551,4781,31,3,-963
01/08/2019,1038,525,214,466,2006,37,1902,3362,1260,2075,257,297,14010,11324,186,8896,4543,31,3,-390
02/08/2019,1047,537,156,448,1701,37,1900,3418,1249,2082,224,344,13736,11431,171,8994,4150,31,3,-575
03/08/2019,1058,521,222,795,1664,35,1900,2920,656,1542,95,308,11642,8962,262,7327,4389,31,3,225
04/08/2019,1051,496,113,450,2157,35,1835,2368,642,1185,129,292,10690,7970,407,6321,4430,32,3,228
05/08/2019,1044,484,178,909,1493,37,1880,3072,1233,1863,266,383,13361,10780,146,8431,4412,32,3,-549
06/08/2019,1037,515,333,1318,1726,36,1883,3260,1203,2052,186,375,13937,10560,250,8772,5152,32,3,-18
07/08/2019,1026,532,517,1514,1117,36,1881,3294,1185,2065,173,345,14014,10867,170,8769,4916,32,3,-301
08/08/2019,1028,541,792,2733,2057,34,1845,2480,611,1622,229,233,14171,8590,268,6791,7413,32,3,512
09/08/2019,1018,540,598,1321,1772,36,1690,2858,955,2051,292,382,13991,10301,113,7936,5577,32,3,-422
10/08/2019,995,539,1121,5171,1356,34,1441,1291,416,650,208,352,12407,4760,378,4149,9423,32,3,1379
11/08/2019,1013,498,1297,2905,2127,34,1441,1397,429,711,209,382,11281,4952,432,4359,8083,33,3,1068
12/08/2019,1020,523,896,1936,1376,37,1635,2401,907,1813,246,391,13734,9527,260,7146,6033,33,3,-498
13/08/2019,1017,571,368,2321,1680,35,1600,2324,871,1923,200,372,14027,9658,329,7089,6192,33,3,-593
14/08/2019,1014,571,533,1272,2088,35,1609,2183,874,1851,258,374,13835,9942,231,6891,5771,33,3,-908
15/08/2019,1005,546,876,3234,1162,34,1865,2020,650,1286,109,370,13872,8601,276,6191,6966,33,3,-494
16/08/2019,1042,546,607,1638,1912,35,1946,2324,501,1520,283,383,13489,9332,179,6674,6063,33,3,-404
17/08/2019,1093,532,847,3474,1025,34,1917,1735,246,781,278,362,11949,6603,334,5041,7283,33,3,444
18/08/2019,1087,510,572,2291,1616,34,1897,1772,269,734,127,339,10992,6514,444,5010,6237,34,3,212
19/08/2019,1085,518,928,2241,1667,34,1885,2274,552,1537,289,346,13913,9077,238,6594,6763,34,3,-259
20/08/2019,1090,563,485,1052,1141,33,1930,2986,859,1930,362,316,13950,11273,232,8022,4725,34,3,-932
21/08/2019,1092,572,247,559,2070,33,1953,3060,906,1846,355,319,13822,10947,281,8084,4927,34,3,-538
22/08/2019,1092,601,604,924,2243,33,1928,2858,839,1645,278,308,13869,10099,291,7578,5775,34,3,-149
23/08/2019,1094,586,280,725,2197,33,1906,3050,971,1619,307,311,13691,10490,194,7857,5222,34,3,-228
24/08/2019,1078,563,372,1305,2172,32,1924,2509,508,1043,212,295,11797,7949,254,6278,5734,34,3,486
25/08/2019,1053,535,278,1157,2060,32,1920,2295,639,1004,202,303,11020,7525,370,6161,5317,35,3,700
