datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2019-02-01T00:00:00;1210;366;821;4072;0;48;2369;3670;2984;1740;33;381;14590;9697;603;11144;6550
2019-02-01T00:15:00;1205;363;835;4112;0;48;2365;3681;2917;1706;13;380;14462;9516;760;11049;6576
2019-02-01T00:30:00;1208;370;828;4159;0;48;2368;3687;2841;1707;14;382;14480;9494;944;10985;6627
2019-02-01T00:45:00;1207;361;820;4171;0;48;2365;3685;2754;1681;5;384;14312;9321;1028;10869;6612
2019-02-01T01:00:00;1211;366;806;4188;0;48;2370;3685;2694;1699;29;383;14150;9156;1009;10831;6648
2019-02-01T01:15:00;1206;359;837;4201;0;48;2369;3659;2641;1706;14;384;14045;9007;1107;10759;6665
2019-02-01T01:30:00;1207;358;904;4178;0;48;2365;3620;2602;1709;6;381;14004;8922;1208;10677;6701
2019-02-01T01:45:00;1205;358;959;4202;0;48;2366;3544;2596;1703;11;383;14001;8841;1249;10592;6783
2019-02-01T02:00:00;1208;357;1029;4228;0;48;2366;3513;2518;1694;7;384;13937;8681;1264;10475;6877
2019-02-01T02:15:00;1208;355;1087;4258;0;48;2353;3481;2508;1686;5;382;13899;8554;1358;10410;6961
2019-02-01T02:30:00;1202;353;1103;4294;0;48;2361;3460;2491;1692;9;383;13880;8483;1406;10387;7009
2019-02-01T02:45:00;1207;363;1100;4282;0;48;2363;3388;2406;1683;12;382;13924;8542;1344;10222;7012
2019-02-01T03:00:00;1208;369;1089;4288;0;48;2369;3287;2266;1584;12;380;13880;8503;1396;9886;7014
2019-02-01T03:15:00;1204;357;1102;4280;0;48;2364;3277;2204;1590;11;380;13887;8505;1381;9815;7002
2019-02-01T03:30:00;1208;351;1136;4264;0;48;2361;3285;2186;1597;8;380;13936;8536;1426;9809;7015
2019-02-01T03:45:00;1208;349;1179;4274;0;48;2360;3291;2199;1577;5;380;13995;8543;1494;9807;7063
2019-02-01T04:00:00;1209;349;1203;4292;0;48;2365;3284;2236;1619;8;382;14079;8584;1485;9886;7109
2019-02-01T04:15:00;1209;349;1181;4293;0;48;2366;3322;2250;1643;7;381;14063;8589;1589;9962;7087
2019-02-01T04:30:00;1213;349;1176;4309;0;48;2368;3351;2288;1648;9;382;14177;8693;1518;10037;7104
2019-02-01T04:45:00;1210;347;1195;4289;0;48;2360;3385;2347;1655;7;383;14265;8782;1484;10130;7096
2019-02-01T05:00:00;1217;352;1224;4242;0;48;2368;3444;2473;1735;12;382;14582;9117;1097;10402;7095
2019-02-01T05:15:00;1216;351;1249;4194;0;48;2370;3536;2616;1767;12;384;14769;9326;1134;10673;7070
2019-02-01T05:30:00;1219;354;1253;4200;0;48;2371;3580;2717;1801;12;384;14964;9511;999;10853;7086
2019-02-01T05:45:00;1210;349;1265;4168;0;48;2370;3631;2876;1874;12;383;15292;9859;952;11134;7052
2019-02-01T06:00:00;1211;352;1208;4218;0;48;2364;3657;3142;1998;10;381;15896;10471;670;11542;7047
2019-02-01T06:15:00;1214;348;1216;4181;0;48;2369;3680;3337;2094;12;383;16422;11024;457;11863;7019
2019-02-01T06:30:00;1218;347;1224;4170;0;48;2368;3705;3409;2202;32;382;16806;11412;194;12066;7039
2019-02-01T06:45:00;1222;360;1225;4172;0;48;2368;3723;3546;2274;139;382;17236;11839;82;12293;7166
2019-02-01T07:00:00;1225;359;1222;4126;0;48;2364;3725;3629;2406;147;380;17742;12394;162;12504;7127
2019-02-01T07:15:00;1229;369;1221;4070;0;48;2368;3732;3665;2510;316;382;18009;12718;3;12657;7253
2019-02-01T07:30:00;1234;371;1222;3955;1;48;2369;3730;3691;2657;340;381;18194;13016;1;12828;7171
2019-02-01T07:45:00;1231;398;1237;3827;6;48;2368;3734;3693;2697;419;382;18329;13260;1;12874;7166
2019-02-01T08:00:00;1238;344;1247;3732;39;48;2359;3728;3707;2746;300;387;18368;13349;1;12927;6948
2019-02-01T08:15:00;1237;349;1256;3612;85;48;2367;3739;3707;2772;319;387;18441;13489;2;12972;6906
2019-02-01T08:30:00;1242;342;1263;3507;149;48;2368;3733;3736;2806;379;387;18534;13616;2;13030;6930
2019-02-01T08:45:00;1242;360;1273;3412;210;48;2368;3736;3738;2819;416;387;18567;13672;2;13048;6961
2019-02-01T09:00:00;1238;340;1284;3269;276;48;2365;3730;3731;2728;317;388;18493;13665;2;12942;6772
2019-02-01T09:15:00;1232;372;1288;3145;333;48;2368;3736;3744;2831;340;387;18638;13872;2;13066;6758
2019-02-01T09:30:00;1237;402;1289;3092;397;48;2369;3729;3755;2829;462;388;18741;13962;2;13070;6927
2019-02-01T09:45:00;1242;401;1292;3050;427;48;2369;3737;3755;2841;482;388;18758;13990;2;13090;6942
2019-02-01T10:00:00;1243;368;1301;3008;497;48;2371;3733;3745;2880;435;387;18719;13913;2;13116;6900
2019-02-01T10:15:00;1242;352;1347;2902;584;48;2369;3731;3757;2883;348;388;18749;13915;2;13128;6823
2019-02-01T10:30:00;1241;343;1371;2840;660;48;2366;3733;3767;2882;379;386;18819;13948;27;13134;6882
2019-02-01T10:45:00;1231;349;1367;2796;688;48;2365;3733;3764;2877;419;383;18863;14013;20;13122;6898
2019-02-01T11:00:00;1224;370;1346;2742;715;48;2359;3738;3696;2883;550;387;18818;14015;2;13063;6995
2019-02-01T11:15:00;1236;370;1312;2677;771;48;2345;3738;3704;2899;574;387;18872;14112;2;13073;6988
2019-02-01T11:30:00;1237;379;1271;2632;826;48;2335;3750;3696;2922;598;387;18858;14129;1;13090;6991
2019-02-01T11:45:00;1230;378;1237;2562;843;48;2320;3748;3674;2934;576;387;18808;14166;1;13063;6874
2019-02-01T12:00:00;1232;394;1220;2526;863;48;2308;3749;3660;2911;510;387;18735;14126;1;13015;6793
2019-02-01T12:15:00;1228;399;1200;2438;889;48;2295;3751;3630;2913;456;387;18650;14123;1;12976;6658
2019-02-01T12:30:00;1230;399;1185;2441;912;48;2293;3746;3588;2918;531;387;18580;14043;1;12932;6746
2019-02-01T12:45:00;1228;391;1161;2394;911;48;2293;3748;3545;2929;535;384;18508;14042;1;12899;6668
2019-02-01T13:00:00;1230;381;1159;2359;915;48;2293;3759;3524;2936;632;382;18461;14028;1;12894;6724
2019-02-01T13:15:00;1221;352;1160;2288;932;48;2292;3751;3524;2932;500;385;18301;13920;0;12884;6501
2019-02-01T13:30:00;1220;350;1162;2185;949;48;2291;3744;3529;2935;444;389;18145;13849;0;12888;6358
2019-02-01T13:45:00;1219;347;1154;2061;935;48;2290;3744;3521;2936;327;391;17955;13805;4;12882;6091
2019-02-01T14:00:00;1219;338;1167;2002;904;48;2291;3742;3539;2925;570;388;17893;13821;246;12885;6248
2019-02-01T14:15:00;1216;335;1158;1955;867;48;2291;3744;3570;2933;524;387;17830;13849;299;12925;6103
2019-02-01T14:30:00;1222;343;1124;1882;791;48;2290;3742;3582;2932;510;388;17766;13970;317;12934;5920
2019-02-01T14:45:00;1227;336;1109;1830;704;48;2290;3750;3586;2905;507;386;17662;14020;278;12917;5761
2019-02-01T15:00:00;1223;337;1114;1796;619;48;2291;3741;3592;2917;198;387;17617;14088;115;12928;5335
2019-02-01T15:15:00;1236;332;1077;1753;517;48;2289;3734;3593;2908;191;395;17566;14220;43;12919;5154
2019-02-01T15:30:00;1238;332;1024;1712;410;48;2292;3745;3591;2914;241;401;17440;14295;40;12943;5005
2019-02-01T15:45:00;1237;332;990;1721;309;48;2291;3741;3604;2910;260;400;17337;14318;40;12946;4897
2019-02-01T16:00:00;1237;331;972;1685;215;48;2292;3742;3649;2886;222;401;17277;14405;62;12970;4710
2019-02-01T16:15:00;1238;330;949;1660;133;48;2293;3743;3686;2866;282;402;17307;14566;74;12990;4640
2019-02-01T16:30:00;1239;338;929;1632;68;48;2292;3746;3688;2866;373;402;17415;14786;37;12994;4627
2019-02-01T16:45:00;1243;370;919;1651;24;48;2292;3738;3690;2824;599;402;17465;14871;22;12946;4854
2019-02-01T17:00:00;1241;375;904;1668;4;48;2289;3708;3722;2744;652;401;17596;15019;130;12864;4892
2019-02-01T17:15:00;1244;382;898;1668;0;48;2293;3687;3750;2761;913;401;17831;15265;46;12892;5153
2019-02-01T17:30:00;1250;395;875;1651;0;48;2294;3681;3775;2780;965;402;18137;15611;1;12932;5184
2019-02-01T17:45:00;1254;389;856;1649;0;48;2295;3709;3750;2773;1243;403;18266;15761;1;12930;5439
2019-02-01T18:00:00;1252;383;849;1660;0;48;2294;3738;3692;2788;950;401;18214;15706;18;12913;5142
2019-02-01T18:15:00;1250;383;854;1632;0;48;2295;3769;3616;2793;961;400;18185;15700;58;12873;5128
2019-02-01T18:30:00;1250;383;842;1607;0;48;2291;3756;3561;2857;1047;401;18051;15603;41;12866;5177
2019-02-01T18:45:00;1246;383;807;1600;0;48;2295;3767;3520;2814;995;400;17923;15516;1;12796;5079
2019-02-01T19:00:00;1243;381;749;1619;0;48;2295;3778;3583;2783;1044;394;17901;15533;0;12833;5084
2019-02-01T19:15:00;1244;354;716;1633;0;48;2295;3785;3607;2751;888;395;17755;15406;0;12833;4883
2019-02-01T19:30:00;1249;347;696;1632;0;48;2295;3785;3612;2741;740;393;17549;15221;2;12826;4712
2019-02-01T19:45:00;1242;353;652;1630;0;48;2306;3801;3611;2737;573;396;17400;15119;48;12851;4498
