New date,Biomass avg,Hydrop avg,windOFFshore avg,windONshore avg,photovoltaics avg,other renewable avg,nuclear avg,brown coal avg,hard coal avg,fossil gas avg,hydro pumped storage avg,other conventional avg,total grid load avg,residual load avg,reverse hydro pumbed avg,sum conventional avg,sum renewable avg
2016-07-01T12:00:00,1152.13,304.42,677.75,2848.5,272.75,45.08,2418.96,4004.79,3937,695.33,414.96,1763.5,17963.46,14164.92,41.88,12819.58,5715.58
2016-07-01T18:00:00,1154.63,297.46,665.5,4469.92,0,45.88,2602.63,3877.54,2952.29,585.42,222.29,1412.58,16439.54,11304.33,179.38,11430.46,6855.67
2016-08-01T00:00:00,1138.71,301.75,584.46,5333,0,46,2555.75,3253.21,1426,527.71,48.83,1044.21,12968.38,7051.13,769.29,8806.88,7452.75
2016-08-01T06:00:00,1140.79,310,627.25,5971.5,755.54,42.46,2579.04,3689.25,2580.63,588.33,209.83,1262.17,17328.83,9974.92,158.04,10699.42,9057.38
2016-08-01T12:00:00,1147.46,322,278.58,4416.42,951.83,41,2593.13,3598.79,3156.67,674.08,471.29,1471.42,17266.63,11620.13,41.71,11494.08,7628.58
2016-08-01T18:00:00,1151.79,316.04,260.08,2633.29,0,44.13,2684.25,3775.13,3561.92,812.67,368.92,1511.58,15748.67,12855.58,100.17,12345.54,4774.25
2016-09-01T00:00:00,1138.58,327.33,481.79,1453,0,46,2678.96,3701.42,2567.13,571.21,75,943.17,12075.54,10141.25,474.63,10461.88,3521.71
2016-09-01T06:00:00,1152.29,341.58,368.42,1552.29,425,46,2672.67,3851.96,3038.71,569.29,209.21,1113.54,13564.17,11218.83,239.5,11246.17,4094.79
2016-09-01T12:00:00,1159.46,355.88,335.17,1319.71,570.54,46,2673.04,3833.67,3331.71,554.08,321.5,1222.58,14473.75,12248.58,78.67,11615.08,4108.25
2016-09-01T18:00:00,1152.67,342.54,425.88,2498.25,0,46,2671.67,3977.33,2320.46,550.46,281.08,1119.71,14062.21,11138.33,114.08,10639.63,4746.42
2016-10-01T00:00:00,1149.04,355.46,653.38,3015.42,0,43.29,2659.29,3316.08,740,428.46,84.04,824.25,10989.71,7321.33,597.75,7968.08,5300.63
2016-10-01T06:00:00,1157,357.92,678.13,3623.83,285.04,42.79,2631.71,3490.71,803.29,441.04,184.75,931.63,12292.83,7706.13,368.21,8298.38,6329.46
2016-10-01T12:00:00,1151.88,350.92,619.54,2830.17,502.58,46,2658.13,3998.5,1145.92,436.5,269.42,950.08,13681.92,9729.88,168.17,9189.13,5770.5
2016-10-01T18:00:00,1145.33,348.71,499.71,2799.5,0,46,2664.96,4096.71,1310.42,470.83,275.13,1015.71,13785.96,10487.08,112.92,9558.63,5114.38
2016-11-01T00:00:00,1128.08,369.75,355.58,1858.21,0,46,2650.21,4087.88,1247.88,488.21,54.63,858.58,11682.92,9469.58,588.79,9332.75,3812.25
2016-11-01T06:00:00,1148.75,360.67,250.63,1452.92,165.29,46,2680.38,4560,3828.67,898,493.42,1492.25,18058.42,16189.96,62.79,13459.29,3917.67
2016-11-01T12:00:00,1143.29,355.5,277.25,1559.13,258.92,46,2679.13,4613.5,4074,994.46,330.04,1676.21,18197.79,16102.79,27.75,14037.29,3970.13
2016-11-01T18:00:00,1159.08,376.83,366.25,2304.42,0,45.92,2676,4543.88,3392.96,658.29,315.58,1559.21,16470.38,13800.04,97.92,12830.33,4568.08
2016-12-01T00:00:00,1141.46,389.38,296.13,2234.04,0,45.17,2662.38,4316.83,1730.08,529.13,22,1124.92,12858.5,10328.88,577.13,10363.33,4128.17
2016-12-01T06:00:00,1153.29,384.08,332.58,2683.21,217.42,46.42,2677.75,4466.46,3898.96,698.75,563.58,1780.63,17798.17,14565.21,50.71,13522.54,5380.58
2016-12-01T12:00:00,1157.42,377.58,262.71,3076.67,413.25,46.71,2663.71,4415.88,4162.58,719.75,334.79,1823.38,18156.92,14404.67,40.5,13785.29,5669.13
2016-12-01T18:00:00,1151.21,370.21,188.63,3574.58,0,47,2672.75,4342.38,3362.54,625.04,340.88,1561.83,16639.83,12876.92,103.04,12564.54,5672.5
2016-13-01T00:00:00,1127.46,369.71,467.29,3741.88,0,47,2651.63,4339.58,1672.04,519.75,56.21,1062.46,13066.04,8857.13,676.29,10245.46,5809.54
2016-13-01T06:00:00,1139,373.42,298.63,4117.96,190.38,46.75,2674.13,4242.71,3946.04,838.5,205.54,1731.04,17989.42,13382.75,90.83,13432.42,6371.67
2016-13-01T12:00:00,1148.58,370.83,86.67,3352.67,316.5,46.83,2675.54,4192.92,4484.08,1043.96,335.75,1854.25,18361.96,14606.5,33.5,14250.75,5657.83
2016-13-01T18:00:00,1161.25,362.88,248.38,2125.92,0,47,2663.33,4427.08,4046.25,783.13,305.75,1662.79,16598.88,14224.79,153,13582.58,4251.17
2016-14-01T00:00:00,1143.88,366.04,130.75,2150.04,0,47,2664.17,4386.21,2508.38,529.63,86.58,1112.17,13134.5,10854.04,651.08,11200.54,3924.29
2016-14-01T06:00:00,1152.5,357.92,298.33,2199.29,770.29,47,2677.83,4367.42,4265.67,1039.08,413.13,1754,17625.79,14358.29,127.13,14104,5238.46
2016-14-01T12:00:00,1157.33,349.13,454.21,2057.38,1086.21,47.13,2680,4398.96,4278.96,1149.71,334.38,1764.79,17997.42,14399.92,90.71,14272.42,5485.75
2016-14-01T18:00:00,1157.58,348.79,230.25,2384.75,0,47.96,2684.21,4420.75,4139.63,896.63,276.5,1620.58,16740.46,14125.79,67.13,13761.79,4445.83
2016-15-01T00:00:00,1140.54,345.13,270.46,2143.38,0,47.54,2663.42,4390,2888.96,546.17,55.38,1187.25,13257.33,10843.75,565.96,11675.79,4002.42
2016-15-01T06:00:00,1151.79,362.08,392.33,1804.25,154.21,46.92,2686.25,4408.46,4346.21,1206.88,700.88,1882.54,17945.58,15595.21,50.96,14530.33,4612.46
2016-15-01T12:00:00,1168.92,350.29,121.83,1164.33,208.04,47.42,2689.13,4486.46,4430.17,1409.67,600.38,1805.29,18127.38,16633.42,5.54,14820.71,3661.21
2016-15-01T18:00:00,1167.63,345.46,21.42,762.21,0,47,2686.88,4594.21,4264.67,1052.96,271.25,1608.67,16219.42,15436.21,150.54,14207.38,2614.96
2016-16-01T00:00:00,1153.13,359.58,51.88,503.71,0,47,2675.04,4665.63,3186.08,537.46,58.71,1043.92,12565.58,12010.04,511.67,12108.13,2174
2016-16-01T06:00:00,1159.63,360.33,200.92,870.5,139.21,47,2664.71,4472.38,3600.71,612.46,293.67,1258.17,14150.5,12940.21,209.25,12608.42,3071.25
2016-16-01T12:00:00,1166.75,335.17,298.46,1558.58,226.5,46.75,2683,4435.13,3782.33,617.67,299.67,1341.92,15078.67,12995.33,135.46,12860.04,3931.88
2016-16-01T18:00:00,1166.38,327.13,533.63,1588.71,0,47.38,2684.63,4671.71,3168.25,594.83,278.58,1300,14557.83,12435.58,106.21,12419.42,3941.79
2016-17-01T00:00:00,1149.13,325.13,551.46,1577.83,0,47.08,2672.42,4502.63,1956.04,581.29,41.54,1097.17,11577.25,9448.21,575.83,10809.54,3692.17
2016-17-01T06:00:00,1162.04,319.46,244.88,1131.21,128.08,47.25,2659.33,4450.67,2730.58,631.96,138.71,1165.5,12649.29,11145.58,257.88,11638.04,3171.63
2016-17-01T12:00:00,1167.5,313.38,77.17,545.13,235.92,47.96,2686.71,4716.88,3366.83,659.17,257.5,1254.96,13978.88,13121,198.29,12684.54,2644.54
2016-17-01T18:00:00,1168.25,309.83,71.54,442.33,0,48,2688.63,4695.79,3909.21,630.54,485.46,1347.54,14498.54,13984.88,84.17,13271.71,2525.42
2016-18-01T00:00:00,1148.42,316.75,87.88,561.88,0,48,2691.21,4688.04,3011.29,652.58,108.54,1099.13,12875.96,12226.5,578,12142.25,2271.46
2016-18-01T06:00:00,1154.67,313.83,178.08,512.04,252.75,48,2694.75,4626.5,4586.08,1732.54,742.25,1835.58,18101.83,17159.29,32.5,15475.46,3201.63
2016-18-01T12:00:00,1165.67,294.46,464.04,429.63,556.71,47.29,2691.42,4466.96,4687.79,2035.13,409.08,1923.58,18327.38,16877.33,10,15804.88,3366.88
2016-18-01T18:00:00,1159.04,307.63,448.04,942.29,0,47.25,2692.17,4473.88,4594.17,1634.33,336.83,1687.17,17416.96,16026.83,165.5,15081.71,3241.08
2016-19-01T00:00:00,1139.63,324,585.17,1152.88,0,48,2691.29,4367,4075.79,1104.17,70.58,1266.67,14174.13,12436.42,619.96,13504.92,3320.25
2016-19-01T06:00:00,1149.71,316.83,420.63,1556.75,336.42,47.46,2691.33,4394.67,4590.21,1945.04,516.08,1877.88,18409.67,16096.21,53.79,15499.13,4343.88
2016-19-01T12:00:00,1153.71,338.96,316.75,1211,529.79,47,2687,4414.75,4634.33,2078.83,523.38,1922.92,18587.83,16530.71,5.08,15737.83,4120.58
2016-19-01T18:00:00,1158.38,332.42,313.92,1563.88,0,47.29,2683.63,4410.5,4476.75,1635.79,325.21,1653.63,17392.63,15515.04,128.5,14860.29,3741.08
2016-20-01T00:00:00,1140.42,328.29,230.04,1389.63,0,47.83,2685.63,4429.33,3826.54,1101.79,96.63,1367.79,14090.33,12470.79,701.13,13411.08,3232.83
2016-20-01T06:00:00,1135.08,338.54,204.08,1205.13,184.79,47.08,2685.79,4423.17,4543.63,2117.83,703.04,1915.42,18410.75,16816.96,48.92,15685.83,3817.75
2016-20-01T12:00:00,1150.92,343.29,89.42,961.13,408.71,47.21,2681.79,4477.21,4563.92,2205.13,453.63,1954.33,18496.13,17037.08,5,15882.38,3454.29
2016-20-01T18:00:00,1160.38,347.58,56.42,801.46,0,48,2680.13,4464.29,4243.29,1879.67,410.79,1924.54,17167.04,16309.42,137,15191.92,2824.63
2016-21-01T00:00:00,1144.88,365.04,38.21,410.17,0,48,2684.5,4443.63,3456.71,1322.88,138.58,1354.75,13853.83,13405.67,733.21,13262.46,2144.88
2016-21-01T06:00:00,1149.13,362.08,127.96,265.79,227.63,48,2687.92,4480.58,3969.5,2032.67,806.13,1771.21,18197.13,17576,44.46,14941.88,2986.71
2016-21-01T12:00:00,1153.79,365.08,199.38,183.21,578.17,47.79,2622.46,4469.08,3887.88,2142.33,576.96,1816.21,18421.38,17461.17,31.79,14937.96,3104.38
2016-21-01T18:00:00,1156.67,357.71,272.21,405.17,0,47.58,2526.5,4378.96,3923.46,1973,511.25,1677.38,17309.13,16632.08,137,14479.29,2750.58
2016-22-01T00:00:00,1139.67,358.71,328.54,553.75,0,46.79,2688.83,4316.71,3808.63,1201.29,77.25,1561.83,14152.5,13270.54,692.88,13577.29,2504.71
2016-22-01T06:00:00,1145.63,363,445.42,978.29,544.08,47.17,2691.25,4357.75,4013.33,1929.33,870.54,1803.88,18324.42,16356.96,36.75,14795.54,4394.13
2016-22-01T12:00:00,1157,329.83,586.92,1476.17,922.71,47,2684.29,4357.5,4035.21,1838.38,193.08,1796.88,18040.83,15055.33,34.79,14712.25,4712.71
2016-22-01T18:00:00,1157.5,338.17,635.5,3250.25,0,47.33,2673.58,4317.33,3200.46,990.71,183.96,1543.54,16931.88,13046.42,154.46,12725.63,5612.71
2016-23-01T00:00:00,1136.33,315.38,402.54,2429,0,47.08,2671.13,4232.58,2552.42,635.71,107.5,1084.92,13224.79,10393.5,576.88,11176.75,4437.83
2016-23-01T06:00:00,1146.46,304.17,519.08,2626.67,131,46.92,2676.29,4235.96,2803.88,659.33,197,1243.58,14716.63,11440.38,162.96,11619.04,4971.29
2016-23-01T12:00:00,1163.96,302,308.46,2766.92,312.42,47,2670.75,4191.79,3038,637.13,178.54,1275.38,15358.04,11970.5,118.67,11813.04,5079.29
2016-23-01T18:00:00,1160.5,303.92,320.29,2490.58,0,47,2673.88,4088.96,2792.71,608.83,373.13,1142.79,14506.79,11696.08,54.13,11307.17,4695.42
2016-24-01T00:00:00,1146.46,293.5,534.42,2024.88,0,47,2663.83,3929.92,1710.92,575.42,84.42,959.71,11529.71,8970.58,364.63,9839.79,4130.67
2016-24-01T06:00:00,1148.67,289.17,559.13,1768.54,247.79,47,2672.63,4073.92,1923.71,598.33,108.42,1101.5,12702.33,10127.21,286.13,10370.08,4168.71
2016-24-01T12:00:00,1155.83,289.42,600.75,1813,477.75,47,2656.08,4050.83,2179.92,591.33,166.63,1138.88,14002.08,11110.92,45.79,10617.04,4550.38
2016-24-01T18:00:00,1152.38,296,665.79,2914.08,0,47,2615.71,4044.21,2210.21,579.04,206.75,1127.71,14143.88,10564.21,97.75,10576.88,5282
2016-25-01T00:00:00,1136.38,300.88,582,2996.25,0,47,2607.13,3889.04,1575.75,549.83,49.04,928.29,12188.42,8610.5,413.29,9550.04,5111.54
2016-25-01T06:00:00,1142.21,304.13,502.79,2362.17,385.42,46.96,2614.58,4012.21,3807.75,1059.63,620.08,1611,17392.71,14142.5,46.71,13105.17,5363.75
2016-25-01T12:00:00,1143.88,289.75,626.5,1849.33,1022.5,46.17,2606.58,4120.5,4018.92,1107.58,354,1526.79,17555.04,14057.13,88.46,13380.38,5332.13
2016-25-01T18:00:00,1146.38,297.79,650.71,3362.33,0,46.75,2552.21,4164.75,3341.88,921.46,330.04,1428.79,16609.25,12596.46,170.13,12409.08,5834
2016-26-01T00:00:00,1128.17,303.13,624.21,4251.67,0,42.29,2532.46,3855.88,1667.54,638.79,65.5,1018.63,13082.04,8206.5,638.71,9713.29,6414.96
2016-26-01T06:00:00,1123.46,301.08,608.88,3449.63,599.92,46.04,2530.04,3853.83,3354.29,905.42,432.38,1491.08,17626.63,12968.46,82,12134.67,6561.38
2016-26-01T12:00:00,1133.17,314.13,711.71,3587.54,1137.08,43,2521.17,4101.92,3044,839,229.21,1292.42,17589.71,12153.88,83.33,11798.5,7155.83
2016-26-01T18:00:00,1136.08,322.54,654.96,6285.54,0,44.13,2420.71,3731.21,1684.13,640.67,270.13,1179.88,16652.21,9711.92,170.38,9656.58,8713.38
2016-27-01T00:00:00,1119.71,326.83,684.88,6290.79,0,36.67,2375.88,2596.67,974.46,380.5,82.13,928.92,13081.08,6105.5,472.54,7256.42,8541
2016-27-01T06:00:00,1121.67,317.63,609.79,6053.29,425.83,43.33,2548.04,3588.96,2041.96,540.96,379.5,1223.75,17820.96,10732.42,70,9943.67,8951.04
2016-27-01T12:00:00,1130.54,321.38,530.83,6386.25,595.79,43,2549.67,3643.5,1858.83,573.42,229.29,1119.25,18002.42,10489.88,135.58,9744.67,9237.08
2016-27-01T18:00:00,1135.29,339.79,555.71,6604.08,0,43.79,2522.29,3631,1471.04,483.79,246.5,1124.25,16587.96,9428.38,214.08,9232.38,8925.17
2016-28-01T00:00:00,1122.33,346.42,638.29,5906.71,0,39.67,2470.63,3221.33,1124.88,397.79,84.67,895.92,12806.5,6261.88,644.33,8110.54,8138.08
2016-28-01T06:00:00,1132.21,333.33,646.75,5078.75,516.46,44.54,2538.25,3547.83,2726.42,707.29,458.92,1387.33,17694.46,11452.83,65.58,10907.13,8210.96
2016-28-01T12:00:00,1146.83,341.79,692.92,3196.04,1009.25,45.29,2529.96,3823.75,3060.58,804.71,533.21,1405.96,17660.63,12762.58,61.92,11624.96,6965.33
2016-28-01T18:00:00,1155.54,346,713.75,3154.08,0,47.75,2573.79,4178.83,2809.29,695.71,449.29,1371.08,16446.04,12578.54,98.17,11628.71,5866.42
2016-29-01T00:00:00,1146.33,349.79,709.17,4203.46,0,47.83,2565.25,3579.21,1281.71,479.08,98,975.08,12950.04,8037.63,708.83,8880.33,6554.58
2016-29-01T06:00:00,1149.25,348.17,691.25,6074,813,46.63,2486.75,3286.33,1893.17,562.21,232.54,1159.46,17467.79,9889.79,238,9387.92,9354.83
2016-29-01T12:00:00,1166.08,354.58,568.63,7057.88,1250.38,46.54,2445.33,3091.13,1208.71,550.08,338.71,1091.29,17495.08,8618.38,166.21,8386.54,10782.79
2016-29-01T18:00:00,1161.83,358.42,697.63,6921.38,0,44.71,2510.58,2893.5,971.96,479.21,293.04,1177.63,16095.42,8476.88,168.71,8032.88,9477
2016-30-01T00:00:00,1144.25,360.46,686.13,6778.83,0,37.58,2417.21,1946.13,526.17,394.17,157.67,974.29,12298.83,4834.21,566.92,6257.96,9164.92
2016-30-01T06:00:00,1158.71,356,660.83,7216.17,571.29,37.88,2528.42,2383.17,639.63,460.08,230.92,1071.04,14463.21,6015.42,264.13,7082.33,10231.79
2016-30-01T12:00:00,1172.67,348.04,696,6089.46,591.46,38.46,2628.5,3062.92,707.17,490.25,404.33,1106.29,15071.83,7695.08,50.71,7995.13,9340.42
2016-30-01T18:00:00,1172.21,351.92,685.92,5694.5,0,38.13,2576.96,3313.17,712.42,428.42,409.17,1011.92,14233.92,7853.75,112.71,8042.88,8351.83
2016-31-01T00:00:00,1154.25,359.42,688.08,5553.96,0,36,2482.96,2215.58,468.96,376.46,122.21,968.33,11300,5058.17,519.42,6512.29,7913.92
2016-31-01T06:00:00,1165.04,381.13,703.5,5195.79,388.88,36.88,2498.04,2506.83,650.79,409.08,133.46,1083.92,12556.58,6268.92,380.17,7148.67,8004.67
2016-31-01T12:00:00,1173.92,408.42,700.46,4138.83,442.92,37,2575.5,3278.29,736.25,412.79,346.04,1060.17,13772.33,8490.46,82,8063,7247.58
2016-31-01T18:00:00,1169.92,413,383.33,3584.83,0,39.25,2571.67,3517.54,766.67,437.75,475.63,943.67,13588.08,9620.17,182,8237.29,6065.96
2016-01-02T00:00:00,1165.17,454.46,131.5,3101.96,0,40.42,2604.5,3591.75,702.88,432.5,121.67,929.17,11692.08,8458.63,696.29,8260.79,5015.17
2016-01-02T06:00:00,1167.29,470.21,493.29,3714.83,219.29,45.71,2599.42,3845.63,2034.42,585.92,711.13,1445.67,17420.33,12993.33,70.63,10511.04,6821.75
2016-01-02T12:00:00,1164.88,455.96,682,6807.04,396.88,35.08,2588.42,3330.54,1726.08,602.42,485.21,1262,18350.08,10464.33,83.71,9509.46,10027.04
2016-01-02T18:00:00,1169.63,449.58,696.75,7388.88,0,33.5,2607.83,2975.79,1171.63,497.04,247.54,1238.08,16679,8593.5,206.33,8490.38,9985.88
2016-02-02T00:00:00,1154.08,447.25,634,6963.25,0,34.46,2388.71,1962.42,605.83,430.63,87.54,1027.83,12867.17,5270.04,826.38,6415.42,9320.58
2016-02-02T06:00:00,1159.17,434.21,569.63,6793.88,409.83,36,2632.54,3183,951.67,563.21,558.75,1249.17,17940.17,10167.08,45.46,8579.58,9961.46
2016-02-02T12:00:00,1167.29,447.92,443.83,6587.67,648.08,35.08,2640.67,3373,998.79,572.92,465.33,1173.96,18199.38,10520.13,11.42,8759.33,9795.21
2016-02-02T18:00:00,1173.25,431.25,392.13,6875.96,0,35.17,2636.42,3318.46,924.38,537.96,472.75,1089.63,16655.92,9387.92,168.46,8506.83,9380.5
2016-03-02T00:00:00,1150.67,414.5,653.08,5920.5,0,35.92,2594.29,2715.04,872.71,478.96,105.79,1009.04,13117.88,6544.54,763.13,7670.04,8280.46
2016-03-02T06:00:00,1161.96,421.83,687.33,4735.92,476.13,36.71,2657.88,3403.5,2211.88,621.71,509.04,1334.92,17845.13,11946.17,30.5,10229.88,8028.92
2016-03-02T12:00:00,1170.25,415.38,626.04,4786.79,809.75,38.71,2665.29,3461.83,2336.58,611.54,374.79,1212.96,17976.42,11754.29,61.08,10288.21,8221.71
2016-03-02T18:00:00,1176.83,416.88,623.71,4774.17,0,43.88,2651.79,3527.88,2264.13,536.58,422.25,1161.71,16663.96,11266.71,164.58,10142.08,7457.71
2016-04-02T00:00:00,1160.58,401.63,620.96,4360.96,0,36.54,2660.54,3562.71,1657.08,433,103.67,1050.83,13183.29,8201.75,828.96,9364.17,6684.33
2016-04-02T06:00:00,1171.25,410.42,411.63,4276.17,275.5,35.92,2670.08,3890.96,3562.71,555.25,269.88,1562.71,17807.29,12844.25,100.75,12241.71,6850.75
2016-04-02T12:00:00,1180,426.5,255.5,3219.38,357.96,45.58,2665.5,3994.13,3956.33,622.63,469.71,1663.79,18111.75,14279.29,27.88,12902.38,5954.63
2016-04-02T18:00:00,1177.42,421.38,279.75,2345.42,0,47.58,2662.54,4134.63,3803.46,570.83,554.46,1552.96,16488.88,13864.04,125.58,12724.42,4826
2016-05-02T00:00:00,1163.29,401.25,233.79,1618.71,0,48,2667.75,4057.71,2746.54,491.79,143.29,1100.58,12963.42,11111,652.54,11064.38,3608.33
2016-05-02T06:00:00,1174.46,411.42,499.83,2133.38,354.63,47.42,2667.08,4206.83,3972.25,775.71,544.88,1566.88,17522.96,14535.63,146.58,13188.75,5166
2016-05-02T12:00:00,1181.33,425.42,563.54,2703.42,589.75,47,2617.38,4175.75,3680.92,773.33,336.17,1496.21,17506.08,13649.79,91.92,12743.58,5846.63
2016-05-02T18:00:00,1185.63,431.33,633.5,2746,0,47.29,2586.25,4103.79,3054.79,584.88,351.92,1490.17,15809.33,12430.08,149.29,11819.88,5395.67
2016-06-02T00:00:00,1167.83,419.04,653.17,2930.25,0,43.71,2625.58,4039.46,684.21,413.54,156.25,914.33,12094.67,8511.25,412.63,8677.13,5370.25
2016-06-02T06:00:00,1182.33,415.71,666.46,3523.38,937.33,42.71,2651.79,3709.71,787.29,429,234.17,1048.79,13956.29,8829.5,165.21,8626.58,7002.08
2016-06-02T12:00:00,1177.5,412.25,672.79,3397.21,1572.08,43.75,2568.54,3633.46,679.75,427.33,263.92,1102.38,14163.63,8521.79,340.04,8411.46,7539.5
2016-06-02T18:00:00,1184.29,402.92,690.54,4508.38,0,43.38,2607.92,3559.83,662.17,422.21,407,1049.54,14005.5,8806.88,180.17,8301.67,7236.5
2016-07-02T00:00:00,1171.79,401.04,693.46,4901.88,0,35.33,2458.63,2363.38,483.5,356.58,112.71,984.38,10973.08,5378.08,730.75,6646.46,7316.21
2016-07-02T06:00:00,1183.33,398.21,675.38,4785.88,700.83,33.71,2341.29,2599.54,452.67,362.38,284.71,941.63,12262.46,6100.79,371.33,6697.5,8062.04
2016-07-02T12:00:00,1183.33,394.46,699.71,4177.79,885.88,34.71,2591.38,3191.83,457.67,365.46,162.83,958.21,13181.21,7418.29,205.5,7564.54,7538.71
2016-07-02T18:00:00,1180.71,390.92,693.29,5094,0,35.17,2585.88,3551.92,451,377.79,584.63,1003.83,13828.83,8041.67,110.67,7970.42,7978.71
2016-08-02T00:00:00,1170.54,390,647.21,6437.33,0,34.71,2289.29,2368.67,692.04,370.79,102.58,944.88,11913.63,4829.42,784.13,6665.67,8782.38
2016-08-02T06:00:00,1168.83,394.92,683.25,7371.08,526.88,36.71,2552.83,2974.13,917.58,525.88,261.08,1144.33,16976.75,8395.92,139.58,8114.75,10442.75
2016-08-02T12:00:00,1173.63,388.04,700,7119.63,818.38,36.54,2606.71,3040.58,885.79,526.13,357.21,1197.71,17487.08,8849.46,59.63,8256.92,10593.42
2016-08-02T18:00:00,1180.75,388.79,699,7508.79,0,35.25,2589.79,2718.04,892.83,455.88,510.25,1133.38,16337.88,8130.25,147.46,7789.92,10322.83
