Date;Biomass;Hydro;Wind Offshore;Wind Onshore;Solar;Other renewable;Nuclear;Brown coal;Hard coal;Fossil Gas;Hydro pumped storage;Other Conventional;Total grid load;Residual load;Reverse hydro pumped;Sum conventional;Sum renewable;CW;Season;Net exp MWh
05.09.2015;959;417;488;4059;996;21;2529;3163;641;237;244;961;12384;6841;239;7532;7184;36;3;2318
06.09.2015;963;422;421;4771;1017;21;2192;2482;529;205;182;1053;11449;5241;332;6462;7797;37;3;2442
07.09.2015;959;388;232;1456;927;22;2634;4073;2947;247;281;1229;14402;11786;136;11130;4267;37;3;1493
08.09.2015;958;400;121;726;1229;22;2629;4460;3577;251;270;1262;14733;12658;163;12180;3726;37;3;1694
09.09.2015;960;378;54;873;1482;22;2633;4676;3434;305;205;1232;14600;12192;184;12280;3976;37;3;2109
10.09.2015;962;366;173;1356;1475;23;2628;4535;2907;263;251;1249;14631;11627;174;11582;4607;37;3;2171
11.09.2015;977;364;335;1226;1438;24;2618;4491;2793;257;307;1130;14515;11517;134;11290;4670;37;3;2084
12.09.2015;987;350;288;1221;1369;21;2613;4275;2014;234;187;880;12461;9583;195;10016;4423;37;3;2541
13.09.2015;983;318;175;1186;1008;20;2504;4335;1368;226;138;818;11388;9019;205;9251;3829;38;3;1874
14.09.2015;981;336;271;2005;737;21;2579;4495;2683;251;302;1177;14663;11650;177;11184;4653;38;3;1663
15.09.2015;974;408;553;3223;990;21;2614;4032;2037;317;240;1129;15076;10311;187;10128;6408;38;3;1996
16.09.2015;971;391;390;2785;733;21;2601;4367;2500;345;267;4227;15104;11197;138;14040;5559;38;3;1956
17.09.2015;965;383;559;4078;793;21;2489;3953;2027;445;194;1164;15192;9763;150;10078;6992;38;3;2344
18.09.2015;967;387;269;1802;1162;21;2603;4440;2928;249;229;1145;14592;11358;191;11365;4837;38;3;1986
19.09.2015;969;370;113;799;1102;20;2612;4581;1795;227;244;5118;12358;10344;181;14333;3617;38;3;1684
20.09.2015;965;344;272;1460;948;21;2586;4389;954;229;160;801;11364;8685;293;8960;4170;39;3;1863
21.09.2015;963;331;188;743;1392;23;2602;4564;3295;420;284;1193;14487;12164;155;12074;3925;39;3;2119
22.09.2015;964;350;284;1588;693;23;2578;4296;3569;395;254;1244;14954;12390;202;12082;4156;39;3;2092
23.09.2015;973;383;23;790;669;25;2621;4618;4052;544;319;1205;14943;13462;254;13040;3182;39;3;1732
24.09.2015;967;395;366;1639;1039;23;2576;4370;3249;395;229;1179;14937;11893;242;11768;4659;39;3;2020
25.09.2015;970;380;262;630;1090;24;2459;4604;3654;353;320;1173;14724;12742;152;12243;3677;39;3;1828
26.09.2015;976;365;70;601;988;24;2311;4470;2712;237;223;875;12635;10976;193;10604;3248;39;3;1843
27.09.2015;979;332;72;884;1356;24;2306;4386;1425;239;201;834;11407;9096;251;9190;3847;40;3;1909
28.09.2015;983;331;27;868;1362;26;2319;4621;3452;345;327;1233;14659;12402;207;11970;3924;40;3;1726
29.09.2015;979;361;19;1699;1479;26;2328;4466;3389;348;311;3025;15063;11866;226;13555;4875;40;3;2258
30.09.2015;970;350;27;1527;1664;26;2327;4523;3577;355;348;1253;14992;11774;196;12036;4911;40;3;2508
01.10.2015;963;334;44;1076;1769;21;2330;4442;3804;286;311;1284;14704;11815;235;12145;4519;40;4;2378
02.10.2015;965;311;56;747;1673;22;2329;4481;4000;253;331;1282;14449;11973;207;12346;4106;40;4;2304
03.10.2015;969;311;68;609;1397;22;2319;4243;2259;258;259;901;11500;9426;163;9979;3636;40;4;2299
04.10.2015;969;294;66;513;751;22;2307;4373;2086;238;209;900;11264;9935;212;9904;2824;41;4;1648
05.10.2015;974;297;239;981;1058;21;2289;4376;3529;308;297;1127;14388;12111;138;11630;3867;41;4;1765
06.10.2015;979;346;622;2433;585;21;1940;4265;3401;559;265;1360;15232;11593;151;11525;5249;41;4;2239
07.10.2015;981;371;429;1742;390;21;1992;4271;3594;631;307;1273;15176;12616;228;11762;4241;41;4;1419
08.10.2015;989;409;163;457;466;22;2024;4541;3828;789;301;1300;15120;14034;215;12482;2806;41;4;719
09.10.2015;987;389;70;390;630;23;2023;4623;3665;734;288;1342;14827;13738;204;12387;2777;41;4;747
10.10.2015;990;362;272;1613;757;23;1998;4507;2418;280;207;936;12606;9965;168;10139;4223;41;4;2173
11.10.2015;988;315;594;2789;1158;20;1934;4254;843;241;195;873;11579;7039;312;8145;6060;42;4;2534
12.10.2015;994;287;518;1834;1249;23;1979;4432;2936;430;292;1420;14798;11198;245;11196;5197;42;4;1886
13.10.2015;995;318;436;964;462;23;1992;4516;3733;830;411;1706;15527;13666;173;12776;3609;42;4;1463
14.10.2015;995;354;606;790;239;23;1961;4507;3872;1002;310;1757;15872;14238;233;13100;3317;42;4;1199
15.10.2015;993;367;575;1227;143;23;1975;4237;3881;1109;301;1735;15848;13904;232;12937;3629;42;4;1310
16.10.2015;989;379;570;371;174;24;2031;4068;4236;1015;360;1703;15490;14377;223;13054;2866;42;4;931
17.10.2015;990;366;189;108;314;24;2036;3886;3633;488;204;1397;13121;12509;151;11438;2196;42;4;1142
18.10.2015;989;340;131;193;304;23;2034;3839;3228;309;204;1113;12039;11411;219;10523;2185;43;4;1103
19.10.2015;993;347;50;183;387;22;2028;4203;3969;849;329;1659;15211;14590;200;12708;2311;43;4;434
20.10.2015;1004;360;21;253;367;21;2030;4401;3902;854;287;1655;15531;14890;211;12842;2312;43;4;272
21.10.2015;1003;360;406;792;439;23;2310;4489;3720;762;331;1590;15484;13847;218;12871;3355;43;4;1260
22.10.2015;999;331;567;2127;383;25;2315;4329;3653;501;290;1537;15581;12504;194;12335;4722;43;4;1926
23.10.2015;1000;326;328;1593;647;24;2348;4066;3542;569;343;1503;15161;12593;187;12027;4262;43;4;1613
24.10.2015;1011;326;430;960;680;24;2599;4248;2583;353;212;1395;12977;10908;207;11178;3642;43;4;2012
25.10.2015;1014;306;283;933;404;23;2657;4297;1871;288;200;3314;11976;10356;214;12427;3164;44;4;1697
26.10.2015;1012;318;222;1184;809;25;2693;4322;3287;561;286;1489;14987;12772;223;12352;3856;44;4;1631
27.10.2015;998;319;277;1428;671;24;2676;4349;3485;612;335;1501;15455;13079;205;12623;4053;44;4;1745
28.10.2015;984;298;394;1338;527;24;2637;4400;3335;784;284;1524;15583;13324;222;12679;3848;44;4;1538
29.10.2015;994;312;65;295;316;24;2695;4418;3587;1135;435;1603;15485;14809;192;13437;2441;44;4;912
30.10.2015;1011;324;241;642;361;24;2698;4347;3555;901;216;1601;15260;14016;241;13101;2818;44;4;1220
31.10.2015;1013;301;315;1638;750;24;2654;4041;2119;390;174;1102;12789;10086;223;10306;4214;44;4;2068
01.11.2015;1002;271;32;838;907;25;2678;4108;1653;400;184;888;11915;10139;223;9727;3258;45;4;1394
02.11.2015;995;268;27;351;843;27;2670;4407;3275;794;282;1562;15203;13982;164;12708;2794;45;4;958
03.11.2015;999;274;44;249;828;30;2679;4361;3885;922;315;1740;15646;14525;213;13587;2740;45;4;1304
04.11.2015;999;281;125;767;629;31;2665;4330;3780;856;257;1740;15646;14125;206;13371;3089;45;4;1724
05.11.2015;997;280;271;792;703;28;2666;4136;3724;789;217;1566;15425;13659;214;12881;3290;45;4;1487
06.11.2015;1001;277;410;1786;421;25;2621;4167;3387;512;219;1473;15235;12619;195;12160;4140;45;4;1829
07.11.2015;1000;270;544;2994;300;20;2557;4057;1764;350;221;1126;13189;9351;225;9853;5349;45;4;2535
08.11.2015;1006;242;501;2865;710;19;2501;3393;1090;327;268;952;11985;7910;281;8262;5611;46;4;2219
09.11.2015;998;246;682;5265;349;19;2489;3255;1953;415;339;1134;15425;9128;268;9247;7899;46;4;2590
10.11.2015;993;256;695;5491;351;18;2506;2934;2096;604;255;1134;15814;9277;259;9275;8058;46;4;2096
11.11.2015;987;254;704;3364;466;21;2579;3887;2974;586;247;1404;15704;11170;241;11431;6043;46;4;2120
12.11.2015;996;257;612;2389;491;21;2585;3891;3401;818;297;1487;15726;12235;228;12182;5063;46;4;1879
13.11.2015;1000;270;664;4047;382;19;2569;3586;2603;497;260;1417;15739;10646;234;10673;6641;46;4;2395
14.11.2015;996;264;626;5470;431;17;2584;2843;808;390;266;1085;13555;7028;226;7709;8070;46;4;2720
15.11.2015;995;254;230;5302;222;16;2531;3320;599;322;240;1107;12586;6832;270;7879;7259;47;4;2892
16.11.2015;999;246;598;3939;477;19;2574;3922;2265;573;273;1255;15569;10555;219;10588;6551;47;4;2535
17.11.2015;1005;264;521;4467;159;19;2624;4052;2489;612;301;1387;16047;10902;204;11164;6736;47;4;2459
18.11.2015;999;260;602;6586;445;18;2487;3119;1341;594;338;1163;16013;8380;278;8705;9249;47;4;2601
19.11.2015;1002;245;556;6369;318;18;2593;3146;1457;655;309;1125;16263;9020;246;8976;8816;47;4;2525
20.11.2015;996;284;348;2935;125;19;2629;4267;3065;834;304;1449;15857;12449;219;12244;5011;47;4;2257
21.11.2015;1007;386;395;1652;293;27;2674;4638;2335;460;278;1180;13697;11356;286;11287;4039;47;4;1987
22.11.2015;1010;321;561;2511;232;32;2613;4552;1490;598;225;1078;12828;9525;279;10330;4892;48;4;2635
23.11.2015;1008;304;318;1292;279;32;2688;4581;3454;1154;347;1708;16079;14190;202;13584;3580;48;4;1818
24.11.2015;1001;312;594;3611;389;33;2601;3936;3227;780;210;1677;16804;12211;255;12222;6150;48;4;2420
25.11.2015;999;326;267;1649;119;32;2699;4255;3844;1244;422;1766;16679;14644;214;13808;3813;48;4;1579
26.11.2015;1004;325;267;756;243;33;2707;4388;4036;1383;367;1765;16452;15186;249;14279;2996;48;4;1384
27.11.2015;1009;321;621;1868;334;31;2660;4200;3711;835;266;1518;16196;13372;215;12924;4451;48;4;1962
28.11.2015;1008;311;661;4358;187;26;2570;3789;1755;524;184;1140;14163;8957;223;9776;6735;48;4;3124
29.11.2015;1019;286;547;6709;80;20;2299;2533;646;326;259;1116;13250;5915;258;6919;8920;49;4;3269
30.11.2015;1016;303;455;5797;124;22;2469;3259;1989;660;299;1257;16257;9881;235;9634;8017;49;4;2281
01.12.2015;1026;362;494;3808;148;29;2635;3865;3134;772;290;1574;16386;11936;247;11981;6157;49;4;2182
02.12.2015;1148;405;605;3011;117;31;2673;3939;3212;733;294;1477;16300;12568;234;12035;5610;49;4;1813
03.12.2015;1144;376;604;2282;334;31;2685;4139;3647;912;301;1465;16107;12886;230;12848;5073;49;4;2191
04.12.2015;1153;355;630;4639;191;24;2583;3626;2834;574;265;1206;16077;10617;210;10823;7257;49;4;2818
05.12.2015;1159;341;498;5529;387;26;2529;2826;1153;553;203;899;13828;7415;300;7959;8143;49;4;2715
06.12.2015;1159;317;449;5815;407;25;2480;2296;881;287;194;1012;12800;6129;241;6956;8366;50;4;2920
07.12.2015;1166;301;128;1171;394;29;2677;4128;3522;813;342;1515;15747;14053;190;12656;3531;50;4;1078
08.12.2015;1158;315;300;1886;445;29;2658;4437;3653;693;320;1514;16250;13620;251;12955;4452;50;4;1900
09.12.2015;1156;300;350;2558;225;29;2628;4305;3455;892;221;1344;16265;13132;246;12624;4839;50;4;2177
10.12.2015;1150;320;362;3595;402;31;2594;4031;3056;750;277;1290;16493;12133;236;11722;6138;50;4;2177
11.12.2015;1161;314;525;4824;225;22;2607;3855;2485;685;210;1277;16383;10810;217;10908;7279;50;4;2843
12.12.2015;1169;295;504;3883;261;34;2633;3688;2026;464;258;934;13748;9099;225;9744;6404;50;4;3022
13.12.2015;1173;272;254;2982;243;37;2644;3741;2198;502;199;980;12751;9273;263;10065;5159;51;4;2852
14.12.2015;1166;268;195;915;286;43;2700;4563;3680;1197;315;1523;15946;14551;201;13663;3188;51;4;1714
15.12.2015;1153;295;162;682;197;43;2703;4453;3408;1394;414;1629;16105;15064;209;13586;2947;51;4;1243
16.12.2015;1151;294;543;2015;124;43;2672;4271;3342;923;306;1591;16092;13410;224;12800;4476;51;4;1996
17.12.2015;1153;312;600;2991;155;40;2639;3956;3026;705;266;1403;15539;11793;220;11728;5517;51;4;2310
18.12.2015;1150;306;609;2854;136;38;2506;4162;3038;576;255;1416;15117;11519;234;11697;5348;51;4;2525
19.12.2015;1155;299;639;2632;297;38;2571;4171;1738;418;222;980;13024;9456;192;9878;5283;51;4;2603
20.12.2015;1154;284;680;3164;331;36;2572;3497;835;416;194;905;12107;7932;232;8225;5844;52;4;2439
21.12.2015;1157;283;638;5273;144;35;2540;3664;1153;421;257;1017;14465;8410;287;8796;7787;52;4;2751
22.12.2015;1153;269;642;6061;276;35;2430;3175;810;461;301;1420;14284;7305;254;8296;8737;52;4;2874
23.12.2015;1156;270;657;5250;294;34;2535;3239;744;472;346;1127;13685;7485;240;8116;8006;52;4;3009
24.12.2015;1158;271;664;3907;384;37;2520;3258;415;353;183;774;11677;6723;297;7321;6603;52;4;2687
25.12.2015;1153;269;622;3746;334;33;2444;2577;384;271;272;654;10782;6080;246;6330;6429;52;4;2360
26.12.2015;1162;252;588;5796;457;32;2096;1979;392;361;307;751;10850;4010;268;5579;8592;52;4;3514
27.12.2015;1155;256;546;4169;402;31;2611;2546;508;345;172;761;11121;6003;169;6770;6732;53;4;2930
28.12.2015;1153;259;403;1666;434;38;2633;3551;1624;465;330;977;12618;10114;222;9249;4285;53;4;1464
29.12.2015;1165;256;575;2685;340;42;2619;3496;1847;498;306;886;12742;9143;282;9347;5368;53;4;2422
30.12.2015;1175;248;572;2624;284;41;2624;3469;1553;492;214;921;12820;9340;225;9058;5158;53;4;2509
31.12.2015;1145;224;626;2697;211;40;2594;3168;1188;481;257;925;12131;8597;255;8355;5200;53;4;2527
