datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2017-10-01T00:00:00;1090;412;275;2172;0;45;2520;3836;577;361;34;801;10728;8282;439;8095;4028
2017-10-01T00:15:00;1087;414;252;2091;0;45;2531;3878;532;360;18;756;10545;8202;517;8057;3907
2017-10-01T00:30:00;1086;410;245;2051;0;45;2532;3886;514;364;5;655;10317;8020;632;7951;3842
2017-10-01T00:45:00;1084;410;243;1996;0;45;2553;3871;503;359;4;652;10150;7911;704;7938;3782
2017-10-01T01:00:00;1081;418;234;1962;0;45;2568;3884;475;359;7;696;10106;7910;696;7982;3747
2017-10-01T01:15:00;1082;421;221;1923;0;45;2563;3833;448;362;11;683;9958;7814;782;7889;3703
2017-10-01T01:30:00;1082;421;218;1883;0;45;2567;3831;447;364;10;688;9842;7741;820;7897;3659
2017-10-01T01:45:00;1081;422;218;1842;0;45;2562;3835;444;361;12;687;9817;7757;837;7889;3620
2017-10-01T02:00:00;1081;425;216;1824;0;45;2569;3845;449;359;17;635;9764;7725;656;7857;3608
2017-10-01T02:15:00;1083;419;207;1809;0;45;2562;3832;433;362;32;539;9648;7633;553;7728;3595
2017-10-01T02:30:00;1084;419;204;1804;0;45;2555;3831;428;365;27;527;9564;7557;572;7706;3583
2017-10-01T02:45:00;1084;411;203;1759;0;45;2539;3828;424;359;6;544;9486;7525;629;7694;3508
2017-10-01T03:00:00;1081;422;214;1670;0;45;2540;3841;423;357;12;552;9494;7610;586;7713;3444
2017-10-01T03:15:00;1083;413;232;1627;0;45;2539;3824;425;360;6;553;9409;7550;583;7701;3406
2017-10-01T03:30:00;1076;419;249;1582;0;45;2542;3819;425;364;12;559;9397;7566;589;7709;3383
2017-10-01T03:45:00;1077;420;252;1571;0;45;2541;3793;425;360;16;526;9442;7619;570;7645;3381
2017-10-01T04:00:00;1078;413;250;1522;0;45;2557;3771;426;361;6;538;9382;7610;633;7653;3314
2017-10-01T04:15:00;1085;418;255;1467;0;45;2556;3768;424;364;14;483;9381;7659;577;7595;3284
2017-10-01T04:30:00;1087;419;261;1413;0;45;2556;3779;426;368;13;532;9489;7814;565;7661;3238
2017-10-01T04:45:00;1086;419;268;1372;0;45;2555;3801;431;365;16;506;9506;7867;535;7658;3206
2017-10-01T05:00:00;1086;418;293;1333;0;45;2561;3846;424;362;60;438;9611;7986;490;7631;3235
2017-10-01T05:15:00;1085;420;315;1301;0;45;2567;3868;424;365;69;464;9663;8046;490;7688;3235
2017-10-01T05:30:00;1084;419;324;1247;0;45;2567;3879;421;369;24;542;9620;8049;460;7778;3143
2017-10-01T05:45:00;1085;418;333;1221;0;45;2567;3877;428;363;17;573;9623;8069;374;7808;3119
2017-10-01T06:00:00;1086;413;341;1205;0;45;2556;3871;424;359;28;595;9727;8182;407;7805;3118
2017-10-01T06:15:00;1087;421;337;1173;0;45;2564;3885;419;364;32;579;9803;8294;359;7811;3095
2017-10-01T06:30:00;1087;423;333;1152;0;46;2567;3904;421;371;29;644;9948;8464;248;7907;3070
2017-10-01T06:45:00;1088;425;323;1142;0;46;2570;3905;426;369;41;707;10054;8589;214;7977;3065
2017-10-01T07:00:00;1092;426;315;1117;2;45;2566;3899;426;381;57;737;10112;8679;275;8009;3054
2017-10-01T07:15:00;1095;426;316;1065;8;44;2567;3890;421;386;156;643;10083;8693;248;7907;3110
2017-10-01T07:30:00;1098;427;326;1033;28;44;2567;3876;419;387;180;668;10277;8890;174;7917;3136
2017-10-01T07:45:00;1101;428;320;997;102;44;2568;3844;434;388;230;706;10501;9082;97;7940;3222
2017-10-01T08:00:00;1106;429;326;951;200;45;2565;3830;477;387;190;730;10741;9264;171;7989;3247
2017-10-01T08:15:00;1110;430;340;911;330;46;2567;3852;486;389;187;740;11016;9436;122;8034;3354
2017-10-01T08:30:00;1111;430;346;862;492;46;2571;3846;517;397;206;763;11299;9600;62;8094;3493
2017-10-01T08:45:00;1113;433;346;812;658;46;2574;3846;526;392;317;783;11480;9665;47;8121;3725
2017-10-01T09:00:00;1112;429;358;746;855;47;2567;3842;517;391;369;776;11629;9671;53;8093;3916
2017-10-01T09:15:00;1114;429;354;697;1068;47;2566;3846;517;394;397;776;11845;9726;47;8099;4106
2017-10-01T09:30:00;1115;432;357;625;1286;47;2568;3841;515;397;458;763;11998;9731;42;8084;4320
2017-10-01T09:45:00;1115;433;366;565;1506;47;2572;3830;520;394;454;796;12084;9647;44;8112;4486
2017-10-01T10:00:00;1109;432;371;512;1745;47;2568;3804;513;391;666;819;12259;9632;45;8095;4882
2017-10-01T10:15:00;1108;437;397;484;1948;48;2565;3803;485;392;581;793;12398;9570;39;8038;5003
2017-10-01T10:30:00;1109;439;412;449;2149;47;2564;3800;465;396;468;834;12504;9494;43;8059;5073
2017-10-01T10:45:00;1117;441;434;441;2336;48;2564;3800;461;397;446;858;12675;9464;51;8080;5263
2017-10-01T11:00:00;1112;441;440;436;2546;48;2561;3787;486;396;573;856;12787;9365;43;8086;5596
2017-10-01T11:15:00;1114;442;451;449;2739;49;2563;3784;516;399;518;844;12954;9315;41;8106;5762
2017-10-01T11:30:00;1113;438;497;449;2895;49;2555;3773;523;402;456;840;12960;9119;77;8093;5897
2017-10-01T11:45:00;1114;437;511;449;3041;49;2546;3741;518;396;273;859;12891;8891;116;8060;5874
2017-10-01T12:00:00;1108;447;524;467;3173;49;2561;3756;480;394;343;951;12990;8827;93;8142;6111
2017-10-01T12:15:00;1110;440;580;509;3284;49;2557;3738;463;396;178;907;12840;8467;135;8061;6150
2017-10-01T12:30:00;1107;439;627;551;3374;49;2552;3693;466;398;83;903;12692;8140;235;8012;6230
2017-10-01T12:45:00;1104;438;652;576;3398;49;2536;3589;452;392;76;928;12476;7850;353;7897;6293
2017-10-01T13:00:00;1100;444;680;609;3429;48;2543;3583;476;391;92;790;12420;7702;238;7783;6402
2017-10-01T13:15:00;1101;438;699;649;3461;48;2547;3577;486;395;36;753;12167;7359;355;7758;6432
2017-10-01T13:30:00;1098;438;730;694;3444;48;2531;3566;486;395;30;725;11908;7041;465;7703;6482
2017-10-01T13:45:00;1096;438;747;731;3460;48;2505;3544;476;394;23;724;11809;6871;468;7643;6543
2017-10-01T14:00:00;1095;444;757;775;3377;48;2528;3564;442;388;48;762;11771;6862;486;7684;6544
2017-10-01T14:15:00;1096;446;795;813;3288;48;2522;3563;427;390;50;807;11744;6848;454;7709;6536
2017-10-01T14:30:00;1096;448;836;868;3161;48;2512;3517;425;392;49;814;11728;6863;422;7660;6506
2017-10-01T14:45:00;1095;448;873;914;2992;48;2511;3468;417;386;48;831;11681;6902;396;7613;6418
2017-10-01T15:00:00;1094;446;904;955;2902;48;2500;3431;418;398;31;809;11584;6823;447;7556;6380
2017-10-01T15:15:00;1095;445;923;978;2704;48;2515;3432;418;401;37;800;11517;6913;442;7566;6230
2017-10-01T15:30:00;1095;448;940;1025;2554;48;2524;3437;423;405;38;816;11468;6950;494;7605;6148
2017-10-01T15:45:00;1097;455;953;1056;2327;48;2530;3442;427;402;55;902;11462;7127;542;7703;5991
2017-10-01T16:00:00;1096;454;966;1065;2074;48;2522;3450;428;404;55;940;11539;7436;557;7744;5758
2017-10-01T16:15:00;1099;456;968;1069;1845;48;2525;3467;421;406;69;969;11635;7753;452;7788;5554
2017-10-01T16:30:00;1102;465;963;1067;1646;48;2553;3518;438;409;102;896;11709;8034;345;7814;5393
2017-10-01T16:45:00;1104;466;977;1036;1411;48;2563;3513;477;407;117;979;11807;8383;238;7939;5159
