datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2017-02-01T00:00:00;1223;404;390;354;0;64;2250;3977;3633;1326;9;1909;14346;13602;667;13095;2444
2017-02-01T00:15:00;1222;401;386;351;0;64;2261;3974;3619;1231;25;1884;14157;13420;753;12969;2449
2017-02-01T00:30:00;1221;400;384;356;0;63;2260;3971;3572;1162;26;1834;13989;13249;820;12799;2450
2017-02-01T00:45:00;1222;397;394;368;0;63;2259;3968;3540;1109;14;1755;13810;13048;766;12631;2458
2017-02-01T01:00:00;1217;404;400;373;0;63;2262;3989;3559;1105;23;1753;13721;12949;704;12668;2480
2017-02-01T01:15:00;1213;405;394;380;0;63;2262;3970;3522;1105;23;1728;13587;12814;753;12587;2478
2017-02-01T01:30:00;1213;406;384;390;0;63;2261;3967;3491;1098;23;1721;13572;12798;765;12538;2479
2017-02-01T01:45:00;1213;406;372;413;0;63;2262;3971;3476;1101;15;1652;13514;12729;712;12462;2482
2017-02-01T02:00:00;1212;409;347;429;0;63;2262;3976;3450;1099;20;1666;13447;12671;614;12453;2480
2017-02-01T02:15:00;1213;412;332;445;0;63;2262;4013;3426;1101;11;1724;13385;12608;808;12526;2476
2017-02-01T02:30:00;1212;415;345;463;0;63;2263;4061;3404;1081;2;1686;13319;12511;817;12495;2500
2017-02-01T02:45:00;1212;421;358;477;0;63;2262;4088;3388;1075;2;1692;13332;12497;838;12505;2533
2017-02-01T03:00:00;1211;426;362;503;0;63;2263;4099;3369;1081;2;1704;13382;12517;849;12516;2567
2017-02-01T03:15:00;1211;425;360;505;0;63;2262;4090;3364;1103;2;1786;13411;12546;939;12605;2566
2017-02-01T03:30:00;1210;425;363;512;0;63;2262;4103;3374;1105;2;1805;13424;12549;990;12649;2575
2017-02-01T03:45:00;1211;424;373;523;0;63;2261;4126;3369;1108;2;1785;13454;12558;957;12649;2596
2017-02-01T04:00:00;1216;423;388;518;0;63;2262;4134;3376;1098;2;1790;13469;12564;967;12660;2610
2017-02-01T04:15:00;1218;424;402;518;0;63;2262;4140;3405;1098;3;1843;13589;12669;958;12748;2628
2017-02-01T04:30:00;1219;422;412;520;0;63;2262;4189;3419;1079;2;1853;13636;12704;942;12802;2638
2017-02-01T04:45:00;1217;420;427;529;0;63;2262;4204;3439;1057;3;1852;13805;12849;805;12814;2659
2017-02-01T05:00:00;1215;420;447;548;0;63;2261;4212;3495;1047;4;1855;14090;13096;799;12870;2697
2017-02-01T05:15:00;1217;418;455;562;0;63;2261;4207;3580;1062;5;1870;14236;13220;778;12980;2720
2017-02-01T05:30:00;1218;418;463;591;0;63;2261;4207;3672;1087;5;1985;14561;13507;723;13212;2758
2017-02-01T05:45:00;1218;428;480;619;0;63;2261;4207;3742;1115;7;2127;15009;13911;724;13452;2815
2017-02-01T06:00:00;1203;418;509;671;0;63;2259;4186;3792;1187;58;2260;15614;14435;797;13684;2922
2017-02-01T06:15:00;1220;425;533;692;0;63;2261;4216;3834;1231;53;2235;16228;15003;219;13777;2986
2017-02-01T06:30:00;1223;424;542;731;0;64;2262;4212;4020;1297;219;2279;16727;15455;143;14070;3203
2017-02-01T06:45:00;1225;443;571;768;0;64;2262;4210;4132;1393;247;2322;17207;15867;17;14319;3318
2017-02-01T07:00:00;1230;418;598;807;0;64;2259;4212;4128;1462;526;2333;17645;16240;102;14394;3643
2017-02-01T07:15:00;1227;419;608;835;0;64;2261;4229;4165;1493;744;2410;18000;16557;36;14558;3897
2017-02-01T07:30:00;1229;418;629;901;0;64;2262;4228;4166;1507;983;2445;18268;16738;19;14608;4224
2017-02-01T07:45:00;1227;442;660;934;2;64;2262;4221;4156;1531;961;2454;18381;16785;18;14624;4290
2017-02-01T08:00:00;1228;438;685;986;17;64;2260;4208;4133;1558;726;2469;18507;16819;53;14628;4144
