datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable
2018-10-01T00:00:00;1132;334;360;1067;0;36;1981;3894;1985;844;69;406;10932;9506;432;9110;2998
2018-10-01T00:15:00;1130;334;370;1061;0;36;1982;3897;1967;848;70;405;10771;9341;584;9099;3001
2018-10-01T00:30:00;1129;310;399;1053;0;36;1975;3889;2008;849;49;406;10661;9209;667;9127;2976
2018-10-01T00:45:00;1125;301;504;1041;0;36;1957;3866;1986;842;49;405;10564;9019;790;9056;3056
2018-10-01T01:00:00;1122;323;528;1009;0;36;1981;3897;1981;807;49;402;10488;8951;754;9068;3067
2018-10-01T01:15:00;1119;311;509;1002;0;36;1977;3900;1976;810;49;402;10461;8950;752;9065;3026
2018-10-01T01:30:00;1124;305;516;972;0;36;1978;3906;1923;816;49;402;10409;8922;728;9025;3002
2018-10-01T01:45:00;1121;302;526;958;0;36;1972;3903;1882;816;49;401;10312;8828;760;8974;2992
2018-10-01T02:00:00;1125;316;490;959;0;36;1987;3921;1821;831;49;405;10170;8722;640;8965;2975
2018-10-01T02:15:00;1124;308;536;974;0;36;1982;3922;1856;833;49;406;10181;8671;665;8999;3027
2018-10-01T02:30:00;1121;302;544;963;0;36;1981;3919;1928;836;49;404;10277;8770;785;9068;3015
2018-10-01T02:45:00;1121;302;572;968;0;36;1978;3925;1953;829;49;402;10273;8733;805;9087;3048
2018-10-01T03:00:00;1121;317;554;977;0;36;1972;3937;1972;789;49;403;10364;8833;941;9073;3054
2018-10-01T03:15:00;1119;317;488;999;0;36;1958;3936;1978;791;49;405;10431;8944;954;9068;3008
2018-10-01T03:30:00;1119;303;542;1027;0;36;1960;3941;1985;794;49;406;10459;8891;988;9086;3076
2018-10-01T03:45:00;1117;301;614;1066;0;36;1948;3939;1989;798;49;406;10481;8801;1051;9080;3183
2018-10-01T04:00:00;1117;309;674;1098;0;36;1957;3958;1966;830;49;407;10618;8847;1183;9118;3283
2018-10-01T04:15:00;1122;307;625;1116;0;36;1951;3954;1993;835;49;406;10744;9004;1104;9139;3255
2018-10-01T04:30:00;1124;312;639;1149;0;36;1971;3954;2082;848;49;407;10906;9118;1107;9262;3309
2018-10-01T04:45:00;1122;308;619;1176;0;36;1983;3950;2181;850;49;406;11027;9232;1085;9370;3310
2018-10-01T05:00:00;1121;308;621;1221;0;36;1978;3943;2363;882;49;405;11411;9569;657;9571;3356
2018-10-01T05:15:00;1123;304;641;1273;0;36;1982;3945;2497;888;53;405;11676;9763;556;9717;3430
2018-10-01T05:30:00;1122;307;698;1318;0;36;1986;3953;2622;924;53;405;12042;10027;435;9890;3534
2018-10-01T05:45:00;1127;314;691;1366;0;36;1988;3962;2777;953;84;404;12531;10473;266;10084;3618
2018-10-01T06:00:00;1099;303;829;1437;0;36;1969;3923;2961;1137;72;406;13413;11148;471;10396;3776
2018-10-01T06:15:00;1132;307;838;1474;0;36;1962;3922;3091;1158;89;407;14043;11732;161;10540;3876
2018-10-01T06:30:00;1136;330;875;1525;0;36;1969;3943;3116;1182;207;405;14563;12164;27;10615;4109
